,z,density
0,0.0,0.0
1,0.1252408477842004,0.0
2,0.2504816955684008,0.0
3,0.37572254335260113,0.0
4,0.5009633911368016,0.0
5,0.626204238921002,0.0
6,0.7514450867052023,0.0
7,0.8766859344894027,0.0
8,1.001926782273603,0.0
9,1.1271676300578035,0.0
10,1.252408477842004,0.0
11,1.3776493256262043,0.0
12,1.5028901734104045,0.0
13,1.628131021194605,0.0
14,1.7533718689788054,4.225191731968014e-05
15,1.8786127167630058,0.000840429046322365
16,2.003853564547206,0.005895678899452459
17,2.1290944123314066,0.018949216701198004
18,2.254335260115607,0.03638235778729803
19,2.3795761078998074,0.05562989695533221
20,2.504816955684008,0.08751413589716167
21,2.6300578034682083,0.20558122240294013
22,2.7552986512524087,0.677668972878845
23,2.880539499036609,1.668671924821436
24,3.005780346820809,2.882382564115759
25,3.1310211946050095,3.5620126358826503
26,3.25626204238921,3.5092415143990556
27,3.3815028901734103,2.921139275713186
28,3.5067437379576107,2.2273174170207115
29,3.631984585741811,1.683010318507558
30,3.7572254335260116,1.2354585149302009
31,3.882466281310212,0.968112264143471
32,4.007707129094412,0.7294231424604839
33,4.132947976878612,0.6033237950715089
34,4.258188824662813,0.5305221973227219
35,4.383429672447013,0.46630570644666264
36,4.508670520231214,0.4413089630643664
37,4.633911368015414,0.4225773523493176
38,4.759152215799615,0.45238214222196665
39,4.884393063583815,0.5027682796971432
40,5.009633911368016,0.5531716185192654
41,5.134874759152216,0.6332753909227911
42,5.2601156069364166,0.7542763553022831
43,5.3853564547206165,0.8917487223057542
44,5.510597302504817,1.1262715028367634
45,5.635838150289017,1.4164347441407668
46,5.761078998073218,1.7047666453652308
47,5.886319845857418,1.8284521426230316
48,6.011560693641618,1.8353020610314004
49,6.136801541425819,1.7222325706315715
50,6.262042389210019,1.5438415375571857
51,6.38728323699422,1.4063106723016712
52,6.51252408477842,1.309892714417881
53,6.637764932562621,1.1911201444324704
54,6.763005780346821,1.119870585661437
55,6.8882466281310215,1.0473973196818231
56,7.0134874759152215,1.0147698423828786
57,7.138728323699422,0.9907274697465145
58,7.263969171483622,0.9493924088202672
59,7.389210019267823,0.925731491736849
60,7.514450867052023,0.9243667151771977
61,7.639691714836224,0.9077910455061922
62,7.764932562620424,0.9012876335170378
63,7.890173410404625,0.8860283455747783
64,8.015414258188825,0.9082012953902162
65,8.140655105973025,0.9726305803809316
66,8.265895953757225,1.0122828266245751
67,8.391136801541426,1.0658406043495654
68,8.516377649325626,1.0975004199157072
69,8.641618497109826,1.1515935560311163
70,8.766859344894026,1.1924479692364
71,8.892100192678228,1.230583631150032
72,9.017341040462428,1.2885248916536032
73,9.142581888246628,1.2763081786815966
74,9.267822736030828,1.2190735110753346
75,9.39306358381503,1.2097464624397725
76,9.51830443159923,1.242667358422422
77,9.64354527938343,1.234969748576488
78,9.76878612716763,1.203595808995174
79,9.894026974951831,1.1575125043509433
80,10.019267822736031,1.0935157577403338
81,10.144508670520231,1.0377394803740205
82,10.269749518304431,1.0289947508791035
83,10.394990366088631,1.0315099133191465
84,10.520231213872833,1.0100630982938383
85,10.645472061657033,0.9811432939586551
86,10.770712909441233,0.9991040541094092
87,10.895953757225433,1.0217346499580942
88,11.021194605009635,1.0166448114538607
89,11.146435452793835,1.0170301939048796
90,11.271676300578035,1.0491843829681562
91,11.396917148362235,1.074828122857413
92,11.522157996146436,1.111899713826597
93,11.647398843930636,1.1416840970291786
94,11.772639691714836,1.1561437440390878
95,11.897880539499036,1.20547475755049
96,12.023121387283236,1.2009297850326157
97,12.148362235067438,1.1709756892762258
98,12.273603082851638,1.175924950606304
99,12.398843930635838,1.1722016853589634
100,12.524084778420038,1.1490501492055853
101,12.64932562620424,1.1291132345679136
102,12.77456647398844,1.072165073600549
103,12.89980732177264,1.0626987276946909
104,13.02504816955684,1.0680686359746598
105,13.150289017341041,1.0598422494804274
106,13.275529865125241,1.055097924810684
107,13.400770712909441,1.0805425949896403
108,13.526011560693641,1.094831942918404
109,13.651252408477843,1.1017011290851293
110,13.776493256262043,1.0921815132209363
111,13.901734104046243,1.0713751667661202
112,14.026974951830443,1.1015959734827203
113,14.152215799614643,1.1080919259202597
114,14.277456647398845,1.0881317154166592
115,14.402697495183045,1.1210495472207593
116,14.527938342967245,1.1281247458560175
117,14.653179190751445,1.133795176690033
118,14.778420038535646,1.1308685852905456
119,14.903660886319846,1.1315799143046479
120,15.028901734104046,1.1020254707002926
121,15.154142581888246,1.0957808244970473
122,15.279383429672448,1.102952323360831
123,15.404624277456648,1.1121085929322474
124,15.529865125240848,1.1049553735099664
125,15.655105973025048,1.1227772550227872
126,15.78034682080925,1.1081304513769927
127,15.90558766859345,1.105179109148818
128,16.03082851637765,1.0978249497744417
129,16.15606936416185,1.0856742449822068
130,16.28131021194605,1.0881086703643306
131,16.40655105973025,1.0522100230285178
132,16.53179190751445,1.0921835951033776
133,16.65703275529865,1.1043724202857137
134,16.782273603082853,1.1080398608732034
135,16.90751445086705,1.1212006675591315
136,17.032755298651253,1.128592879571166
137,17.157996146435455,1.1076225289916741
138,17.283236994219653,1.1162418301947619
139,17.408477842003855,1.1087644635740586
140,17.533718689788053,1.085385124501303
141,17.658959537572255,1.111081219881442
142,17.784200385356456,1.1212942731609603
143,17.909441233140655,1.1332499128771794
144,18.034682080924856,1.1298750374755193
145,18.159922928709054,1.1330990541745072
146,18.285163776493256,1.1329618438928544
147,18.410404624277458,1.111251454944531
148,18.535645472061656,1.0632677579824006
149,18.660886319845858,1.063377584845214
150,18.78612716763006,1.051876897373877
