,z,density water,density CO
120,24.096385542168676,0.9067229751909199,0.0
121,24.29718875502008,0.8349350686785861,0.0
122,24.497991967871485,0.7850362115774437,0.0
123,24.698795180722893,0.7453601754849458,0.0
124,24.899598393574298,0.6758369794247051,0.0
125,25.100401606425702,0.600031463225851,0.0
126,25.301204819277107,0.5206694213931502,0.0
127,25.502008032128515,0.48919137122392137,0.0
128,25.70281124497992,0.4316952179882014,0.0
129,25.903614457831324,0.34713336766142505,0.0
130,26.104417670682732,0.2953148127089744,0.0
131,26.305220883534137,0.25211918770274383,0.0
132,26.50602409638554,0.19310618298699644,0.0
133,26.706827309236946,0.1382011867603597,0.0
134,26.907630522088354,0.09814229879466091,0.0
135,27.10843373493976,0.06523162460748658,0.0
136,27.309236947791163,0.04142559045400891,0.0
137,27.51004016064257,0.021087783786491242,0.0
