# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
25.0000000000   82981.6362586854   7044.4760869749   79604.9572378246   1237.5258886089   81293.2967482550   5057.4753417559   13.7872525474   0.7446382737   13.0996895214   0.1186393096   13.4434710344   0.5331798216
26.0000000000   84980.9571019015   7424.3652081738   81558.1832415722   1241.9124565096   83269.5701717369   5322.7598712498   14.1188157045   0.8018073102   13.4211330882   0.1177068711   13.7699743963   0.5730400816
27.0000000000   86913.3125914950   7815.8227031083   83471.3754690328   1237.5722837716   85192.3440302639   5595.4744965902   14.4392052931   0.8612895775   13.7359939946   0.1151966623   14.0875996439   0.6144469087
28.0000000000   88780.2520452030   8213.3794922552   85350.3167891640   1231.6510141977   87065.2844171835   5872.6725987651   14.7486987495   0.9221424742   14.0452169953   0.1120300877   14.3969578724   0.6568475787
29.0000000000   90584.7526782018   8606.5360233282   87187.9640800959   1232.2442474945   88886.3583791488   6147.7999400732   15.0478145753   0.9822505480   14.3476369445   0.1095486478   14.6977257599   0.6988623059
30.0000000000   92330.1219089159   8994.8246965902   88969.7573070390   1244.5377338284   90649.9396079774   6420.8934539249   15.3370901859   1.0412314780   14.6408560011   0.1090464368   14.9889730935   0.7402884965
31.0000000000   94017.0918799659   9387.5134215003   90687.9532253579   1265.1971001076   92352.5225526619   6697.9896962062   15.6166073187   1.1005335881   14.9236056494   0.1106039602   15.2701064841   0.7821148939
32.0000000000   95645.6848669032   9793.5098476677   92345.9213915636   1288.3611920101   93995.8031292334   6984.7229614868   15.8863432913   1.1618119857   15.1964469472   0.1136108998   15.5413951193   0.8254436767
33.0000000000   97214.0360306384   10211.4113875594   93949.7899193035   1311.6819329268   95581.9129749710   7279.8843403980   16.1460136295   1.2253228121   15.4603914389   0.1178576967   15.8032025342   0.8704327747
34.0000000000   98722.4330120246   10635.1897931135   95502.7237851207   1337.6130912892   97112.5783985726   7579.4614161408   16.3956974681   1.2902649678   15.7159584142   0.1237284735   16.0558279411   0.9165403489
35.0000000000   100177.2420567684   11057.5836675119   97009.8444150001   1367.6682313222   98593.5432358843   7878.4729787882   16.6364824817   1.3554355606   15.9639887795   0.1311958775   16.3002356306   0.9629169012
36.0000000000   101583.3421833497   11473.6972863500   98471.8978979968   1404.6817703236   100027.6200406732   8173.7035759402   16.8691927420   1.4198867383   16.2046020176   0.1403497085   16.5368973798   1.0089044529
37.0000000000   102944.4234903930   11889.4157038930   99882.0896622043   1447.9048848073   101413.2565762986   8469.1981419561   17.0944216758   1.4845703348   16.4366786765   0.1506430414   16.7655501761   1.0551403709
38.0000000000   104265.3766408127   12311.9275680118   101238.7205194588   1489.8315692937   102752.0485801357   8769.3545527831   17.3129729896   1.5509140325   16.6599438127   0.1607564536   16.9864584012   1.1025372949
39.0000000000   105552.8145066493   12744.3785027792   102549.2161728823   1525.3153594999   104051.0153397658   9075.9509245044   17.5259485464   1.6195893822   16.8756246201   0.1701427646   17.2007865833   1.1515247125
40.0000000000   106813.5625179498   13184.0908357520   103824.1020846877   1553.9505208235   105318.8323013187   9387.0925580428   17.7344785159   1.6898157971   17.0854565527   0.1791699428   17.4099675343   1.2015779826
41.0000000000   108050.7301612039   13625.5033286284   105071.7148135819   1579.0259259998   106561.2224873929   9699.1665578400   17.9390585367   1.7599559230   17.2908117528   0.1886203481   17.6149351447   1.2516034689
42.0000000000   109264.4728800279   14070.2337624287   106299.5993740918   1601.9702212462   107782.0361270599   10013.4356421547   18.1396906311   1.8300171270   17.4929319931   0.1987635800   17.8163113121   1.3016277590
43.0000000000   110453.8270472366   14524.3401225190   107510.0438364614   1622.1250871610   108981.9354418490   10334.1121000552   18.3362207333   1.9014891817   17.6921909029   0.2090507101   18.0142058181   1.3526572565
44.0000000000   111614.9040395568   14990.3484134603   108701.0333166568   1642.7335204162   110157.9686781068   10663.2340069988   18.5280315207   1.9754224019   17.8882511027   0.2194867898   18.2081413117   1.4054302041
45.0000000000   112748.7981367865   15465.4976707678   109872.0148322198   1670.6034412265   111310.4064845031   10999.3757564319   18.7153110490   2.0512743014   18.0810137515   0.2305618186   18.3981624002   1.4596035441
46.0000000000   113865.7400853762   15943.4616092890   111021.5183035755   1708.9916198001   112443.6291944759   11338.3116124805   18.8997643768   2.1276441848   18.2702333673   0.2424960310   18.5849988721   1.5142116930
47.0000000000   114970.3296077698   16419.9851531176   112146.6692345065   1759.8828839546   113558.4994211381   11677.1807426673   19.0821591350   2.2036307637   18.4554366515   0.2556174696   18.7687978933   1.5686505081
48.0000000000   116059.4958381831   16895.9304375981   113242.6523787093   1820.0607987921   114651.0741084462   12016.3448407462   19.2619830192   2.2794314279   18.6358341781   0.2696132533   18.9489085986   1.6230371131
49.0000000000   117129.2436268351   17373.0185229316   114306.9191052229   1883.9546880712   115718.0813660290   12356.5985988222   19.4385635785   2.3553379906   18.8110058014   0.2834276964   19.1247846900   1.6774904335
50.0000000000   118176.8563312126   17849.2066146791   115342.4042961012   1951.6451290403   116759.6303136569   12696.5171500536   19.6114535353   2.4310090738   18.9814286019   0.2966327886   19.2964410686   1.7317326768
51.0000000000   119199.1562312225   18320.8210476847   116351.5440748879   2022.7881942235   117775.3501530552   13033.4983012999   19.7801256257   2.5057198418   19.1475065310   0.3095393580   19.4638160784   1.7852796055
52.0000000000   120194.5702950439   18785.9045628939   117328.6427020572   2093.8038469136   118761.6064985506   13365.8936251099   19.9443119312   2.5790049963   19.3083123517   0.3224181531   19.6263121415   1.8378275540
53.0000000000   121164.7676658619   19245.4883939508   118263.3445305894   2158.1695787548   119714.0560982256   13693.9132364047   20.1042946463   2.6511531042   19.4621525836   0.3349800260   19.7832236150   1.8895534393
54.0000000000   122114.1926146988   19698.0798723859   119152.5533496027   2213.8604520317   120633.3729821507   14016.3391932409   20.2608458910   2.7222626137   19.6085233632   0.3472653199   19.9346846271   1.9405291727
55.0000000000   123044.3094068864   20134.7342510453   120003.6881258153   2265.9435347248   121523.9987663508   14327.2820776094   20.4142661599   2.7911826155   19.7486452851   0.3600595173   20.0814557225   1.9900179960
56.0000000000   123952.6593787806   20549.8395325061   120827.4204105172   2319.6543117128   122390.0398946489   14623.2127273318   20.5641723444   2.8570729334   19.8842738498   0.3741220819   20.2242230971   2.0375025250
57.0000000000   124838.4511037788   20946.5957575165   121631.1679059273   2376.7754636751   123234.8095048531   14906.5243338871   20.7104142636   2.9203579412   20.0166254499   0.3893453587   20.3635198568   2.0832763035
58.0000000000   125699.8990980721   21336.2277017187   122414.9605409381   2434.6465789374   124057.4298195051   15184.8957273983   20.8526430040   2.9827221168   20.1456933257   0.4044229464   20.4991681649   2.1284018823
59.0000000000   126538.6245163640   21729.7443049498   123176.9974866198   2493.0644637820   124857.8110014919   15466.0460037314   20.9910829933   3.0458719231   20.2711734779   0.4188402367   20.6311282356   2.1740242542
60.0000000000   127359.0021788553   22131.8544443142   123925.1958413750   2555.2903361527   125642.0990101151   15753.5470584619   21.1264308173   3.1103765545   20.3943736073   0.4334899610   20.7604022123   2.2206255715
61.0000000000   128170.0319864763   22546.3893797092   124670.5142969777   2621.1297642817   126420.2731417270   16050.0778082641   21.2601725621   3.1768434078   20.5171052544   0.4488615720   20.8886389083   2.2686792136
62.0000000000   128975.9294034969   22980.0012661476   125415.8206541751   2685.7146000792   127195.8750288360   16359.9132195929   21.3929875361   3.2463551818   20.6398451744   0.4644535861   21.0164163552   2.3188940360
63.0000000000   129773.9447158335   23434.2708302682   126154.5610535620   2747.3729306705   127964.2528846977   16684.0209087399   21.5244012272   3.3190569128   20.7615170282   0.4801074922   21.1429591277   2.3713542538
64.0000000000   130560.0989836098   23901.6636199168   126880.7811514535   2811.9386635677   128720.4400675317   17017.5868272696   21.6537538492   3.3934750117   20.8811396318   0.4966210239   21.2674467405   2.4251087704
65.0000000000   131337.0330431825   24369.8847223434   127594.0768720442   2885.8561368700   129465.5549576133   17352.5134638042   21.7815267193   3.4675927068   20.9986429127   0.5147340009   21.3900848160   2.4788253541
66.0000000000   132109.3497120895   24831.3301916064   128294.6972240428   2973.8470715189   130202.0234680662   17683.8729565863   21.9085275748   3.5403281657   21.1140639834   0.5349023988   21.5112957791   2.5318021346
67.0000000000   132880.1955342797   25284.8831798932   128987.2768260594   3075.2576312031   130933.7361801696   18010.8651502241   22.0352998456   3.6116652465   21.2281621313   0.5568133674   21.6317309884   2.5840053191
68.0000000000   133650.0540862830   25732.1229957982   129676.9371071608   3180.0600974215   131663.4955967219   18333.7794261590   22.1619174992   3.6818518479   21.3417756841   0.5787370863   21.7518465917   2.6354287740
69.0000000000   134421.9741843579   26173.8986930906   130360.4920331269   3273.8931432118   132391.2331087424   18651.9616811388   22.2888590954   3.7507396687   21.4543792802   0.5985220942   21.8716191878   2.6857286497
70.0000000000   135200.6817133195   26609.4493938483   131028.3780401136   3349.4094639045   133114.5298767165   18964.1944305666   22.4168858109   3.8178963241   21.5643988010   0.6151243130   21.9906423059   2.7344752935
71.0000000000   135986.1154670381   27037.4908163895   131671.7784778795   3408.2004387149   133828.9469724588   19269.6878526457   22.5460012675   3.8832247644   21.6703809167   0.6287306382   22.1081910921   2.7816125526
72.0000000000   136774.5929702028   27460.0300403693   132287.3027018558   3457.0576054359   134530.9478360293   19570.4432385330   22.6756106823   3.9473426915   21.7717631454   0.6401942940   22.2236869139   2.8276636167
73.0000000000   137560.6459568058   27883.3030627009   132878.7697026460   3501.3887500356   135219.7078297259   19871.3149145358   22.8048055702   4.0115442035   21.8691729710   0.6503113586   22.3369892706   2.8736206917
74.0000000000   138339.5681400203   28312.8730117880   133453.6593506637   3542.1962262509   135896.6137453420   20176.2971365771   22.9328076769   4.0770154514   21.9638463514   0.6594845979   22.4483270141   2.9203574204
75.0000000000   139107.3113101759   28750.4465868931   134021.0442233376   3574.9346469310   136564.1777667567   20486.1945792236   23.0589431992   4.1441121971   22.0572792827   0.6671989834   22.5581112410   2.9680650587
76.0000000000   139867.4877300214   29192.7584542629   134589.0547513778   3597.6168641885   137228.2712406996   20798.5575614084   23.1838122568   4.2121504050   22.1508149346   0.6734089524   22.6673135957   3.0162634709
77.0000000000   140632.4377377604   29635.6286493663   135162.0439616638   3617.5950472409   137897.2408497121   21111.1046533449   23.3094680760   4.2802301400   22.2451792981   0.6796173068   22.7773236871   3.0644942270
78.0000000000   141414.6921583441   30078.0357759831   135739.1972604872   3645.7099752977   138576.9447094156   21424.0453388862   23.4380064619   4.3481906132   22.3402448309   0.6876710683   22.8891256464   3.1128486236
79.0000000000   142218.5520766970   30523.2785351156   136318.5982660266   3688.1645417681   139268.5751713618   21740.2057283205   23.5701527919   4.4167596312   22.4356944474   0.6983599659   23.0029236197   3.1619196923
80.0000000000   143044.7592649440   30972.9255902719   136898.5296041071   3742.1074116165   139971.6444345255   22060.4338975982   23.7060313091   4.4862472903   22.5312402975   0.7110105920   23.1186358033   3.2118492190
81.0000000000   143893.3848724144   31422.6576391037   137479.2062276154   3796.3711361768   140686.2955500149   22380.7489475656   23.8456489718   4.5557416021   22.6269132487   0.7238054401   23.2362811102   3.2617997992
82.0000000000   144762.3976922198   31861.4742644530   138065.3180726726   3841.2493181715   141413.8578824462   22692.6060494245   23.9886713740   4.6231025838   22.7234820148   0.7352285573   23.3560766944   3.3101086487
83.0000000000   145651.8127577184   32279.9497033132   138661.4857913820   3870.7938651849   142156.6492745502   22988.8907735365   24.1351166643   4.6866139876   22.8217027730   0.7442820927   23.4784097186   3.3554661749
84.0000000000   146560.8243897592   32673.9975188751   139266.7826132127   3886.3217346496   142913.8035014860   23266.8606658555   24.2848677196   4.7456342938   22.9214191200   0.7510316072   23.6031434198   3.3974323632
85.0000000000   147486.3431969430   33047.3253834371   139875.2515072704   3891.8428315693   143680.7973521067   23529.4725357837   24.4374092325   4.8009013112   23.0216486153   0.7559906115   23.7295289239   3.4365808011
86.0000000000   148426.8434859495   33409.3432400087   140481.1551674941   3893.2958448221   144453.9993267218   23783.8387173310   24.5924663022   4.8540845552   23.1214485983   0.7600740822   23.8569574503   3.4741797219
87.0000000000   149379.5403487556   33775.7509099094   141084.8207300694   3897.9743328423   145232.1805394125   24041.5843220423   24.7495178708   4.9077591470   23.2208756315   0.7644197070   23.9851967512   3.5121529959
88.0000000000   150337.6301550487   34157.0737843699   141691.3469062505   3909.1183315719   146014.4885306496   24310.3568015889   24.9073900457   4.9636508822   23.3207719827   0.7696027281   24.1140810142   3.5517684637
89.0000000000   151299.0897663002   34553.6821126034   142306.6669148272   3929.3050419876   146802.8783405637   24590.6118839268   25.0657578692   5.0219581485   23.4221192407   0.7761753031   24.2439385550   3.5932236047
90.0000000000   152267.5224684992   34959.6429124226   142931.9557367586   3962.6434930109   147599.7391026289   24878.4964981488   25.2252691558   5.0819443630   23.5251198249   0.7850355101   24.3751944903   3.6360995078
91.0000000000   153248.3215811677   35375.3693435950   143568.3572457960   4007.8219264263   148408.3394134819   25174.1871049465   25.3868317892   5.1437603585   23.6299655847   0.7961048332   24.5083986869   3.6804927341
92.0000000000   154242.3683446632   35810.8502751372   144221.5248182954   4058.4845961718   149231.9465814793   25484.1940685364   25.5505579091   5.2090537246   23.7375814596   0.8082707161   24.6440696843   3.7274349261
93.0000000000   155247.7138577054   36270.5233127013   144894.2791749627   4113.1588867926   150070.9965163340   25811.5181402141   25.7161023895   5.2785174415   23.8484264717   0.8211179167   24.7822644306   3.7773655511
94.0000000000   156260.9004284125   36748.3703321440   145579.6026469672   4184.9570763642   150920.2515376899   26152.9786812078   25.8829043040   5.3511129707   23.9613478235   0.8365044452   24.9221260637   3.8297617231
95.0000000000   157282.6627201092   37239.1372733080   146267.3596524028   4287.8508507689   151775.0111862560   26506.0277086054   26.0510892873   5.4258291866   24.0746822697   0.8564922537   25.0628857785   3.8841473545
96.0000000000   158317.7080581624   37734.4339395406   146954.7877546392   4425.8338278709   152636.2479064008   26865.1773659647   26.2214483190   5.5010563556   24.1879764613   0.8816627440   25.2047123902   3.9394765021
97.0000000000   159369.3101244138   38222.6455884218   147645.0411637935   4595.5000847514   153507.1756441037   27222.1348979746   26.3945503281   5.5747086500   24.3017476060   0.9114983480   25.3481489670   3.9942587404
98.0000000000   160434.9818120877   38695.4441439644   148340.9473316499   4788.5027030620   154387.9645718688   27570.5200860983   26.5700099201   5.6454170916   24.4164566061   0.9447294202   25.4932332631   4.0474218841
99.0000000000   161504.1089725225   39154.8818462600   149044.0111531127   4993.6761321347   155274.0600628176   27910.9438545818   26.7460732944   5.7137541722   24.5323448832   0.9796326709   25.6392090888   4.0991869261
100.0000000000   162566.3403367659   39605.0412111177   149754.2344134205   5200.7050601569   156160.2873750932   28245.4122155888   26.9210290617   5.7806772508   24.6494056230   1.0145726514   25.7852173423   4.1500353699
101.0000000000   163618.0287267939   40047.2445497392   150470.1156171740   5404.1069725232   157044.0721719840   28574.3431087846   27.0942669483   5.8464332401   24.7673874423   1.0486804040   25.9308271953   4.2000304892
102.0000000000   164661.5177516480   40484.4709118300   151184.6901955255   5601.5319629061   157923.1039735868   28899.5635377272   27.2661652644   5.9114901049   24.8851429403   1.0816137275   26.0756541024   4.2494472297
103.0000000000   165702.1923896903   40919.5935653175   151890.7741542148   5790.2661079347   158796.4832719526   29222.7678287964   27.4376186121   5.9763707559   25.0014888837   1.1129719671   26.2195537479   4.2985877920
104.0000000000   166746.0235723359   41358.6651771805   152585.0309215593   5973.0230767409   159665.5272469476   29548.4025787639   27.6095998774   6.0420493810   25.1158782731   1.1431906947   26.3627390752   4.3481746565
105.0000000000   167794.9637181897   41804.2038624214   153268.9718440153   6158.3035133555   160531.9677811025   29879.0575715960   27.7824163848   6.1088540843   25.2285649308   1.1736157064   26.5054906578   4.3986061457
106.0000000000   168845.3252216567   42254.4015015549   153949.4043613982   6351.9755490392   161397.3647915274   30214.0864468065   27.9554490790   6.1764000535   25.3406727357   1.2052039310   26.6480609074   4.4497434834
107.0000000000   169894.5499888000   42708.5373432453   154630.9273017692   6553.2389956177   162262.7386452846   30552.9385111569   28.1282880035   6.2446980410   25.4529586015   1.2378754271   26.7906233025   4.5015880085
108.0000000000   170941.8138021431   43165.7408494089   155314.0366411778   6761.0966151710   163127.9252216604   30894.9317082754   28.3008103667   6.3137067542   25.5655047791   1.2715244515   26.9331575729   4.5541007569
109.0000000000   171987.8372544323   43628.8432871188   156002.4782789633   6982.5233797649   163995.1577666978   31242.8519770598   28.4731226309   6.3838592448   25.6789335667   1.3073176809   27.0760280988   4.6077509903
110.0000000000   173031.6498271128   44102.7369412448   156698.2301057368   7225.3400906044   164864.9399664248   31601.0834081170   28.6450466184   6.4559747905   25.7935768605   1.3465587725   27.2193117394   4.6633052132
111.0000000000   174070.6521836969   44586.8193446774   157396.1917941150   7489.1572399711   165733.4219889059   31969.2972665956   28.8161393606   6.5298568504   25.9085955007   1.3892045499   27.3623674306   4.7206418933
112.0000000000   175099.1155312432   45071.4214186369   158088.9574968310   7762.1331875981   166594.0365140371   32339.4785078422   28.9854658076   6.6037959345   26.0227611247   1.4333028294   27.5041134661   4.7783092064
113.0000000000   176115.4782882165   45543.2595322604   158774.2978294429   8029.5146150619   167444.8880588297   32700.6237996794   29.1527998630   6.6754866468   26.1356955650   1.4764366303   27.6442477140   4.8343555463
114.0000000000   177124.7942860519   45997.2991753107   159455.3554007078   8282.1335310199   168290.0748433798   33048.0352460527   29.3189940341   6.7440151252   26.2479120975   1.5171772811   27.7834530658   4.8879222023
115.0000000000   178133.6227412492   46440.9650242885   160133.6814586040   8516.9782162226   169133.6520999266   33386.3905680353   29.4851212124   6.8106433565   26.3596668090   1.5550932379   27.9223940107   4.9397964486
116.0000000000   179143.5728529044   46887.6742371486   160805.2026618527   8739.8624685888   169974.3877573786   33725.6518939131   29.6514145214   6.8776963880   26.4702936078   1.5911179760   28.0608540646   4.9917113308
117.0000000000   180150.2193459727   47348.5059704528   161459.3820085727   8960.4822990493   170804.8006772727   34074.7066067016   29.8171130568   6.9471601324   26.5780636512   1.6267789594   28.1975883540   5.0452672718
118.0000000000   181144.3864057057   47823.3437125591   162086.0124653221   9184.1307842492   171615.1994355139   34434.1433907667   29.9806976057   7.0191266865   26.6812985002   1.6628769493   28.3309980529   5.1006518794
119.0000000000   182119.1326567799   48304.3351521630   162681.4751565092   9408.9973383896   172400.3039066446   34798.2616333511   30.1410353124   7.0922839722   26.7794000317   1.6990885762   28.4602176720   5.1569076941
120.0000000000   183067.5610199927   48789.3132625642   163254.1971504703   9631.8023936438   173160.8790852315   35165.1013505068   30.2969812295   7.1662677618   26.8737527319   1.7348885437   28.5853669807   5.2136950378
121.0000000000   183984.8520686876   49279.5926355849   163817.4828617816   9849.5238133665   173901.1674652346   35535.1331056974   30.4477280664   7.2413163298   26.9665443833   1.7698052931   28.7071362249   5.2710944292
122.0000000000   184871.5857760455   49772.1385410193   164377.1833586121   10059.3521924798   174624.3845673288   35905.8236326558   30.5933974709   7.3170446003   27.0587377053   1.8034197789   28.8260675881   5.3287646121
123.0000000000   185734.8955924951   50263.3210796111   164928.6802608121   10260.2179941740   175331.7879266536   36274.4642912894   30.7351988378   7.3928907253   27.1495750068   1.8356099248   28.9423869223   5.3862926523
124.0000000000   186589.1968309177   50750.7739307584   165467.4586654284   10453.4054841781   176028.3277481730   36639.5601828652   30.8755351143   7.4683475967   27.2383197734   1.8666831418   29.0569274438   5.4433777095
125.0000000000   187447.5588233937   51234.7104759702   165994.7244740996   10641.9126240999   176721.1416487466   37001.6611914618   31.0165735013   7.5433216386   27.3251776092   1.8972173104   29.1708755553   5.5000515846
126.0000000000   188309.6111721492   51712.7499324042   166514.6290178587   10830.9760430810   177412.1200950040   37359.8618012512   31.1582584490   7.6173990287   27.4108348460   1.9280540121   29.2845466475   5.5561749539
127.0000000000   189167.6224836949   52180.3152654391   167032.7557702336   11022.5805052604   178100.1891269643   37711.2886427629   31.2993192591   7.6898577021   27.4962070368   1.9594287593   29.3977631479   5.6112954182
128.0000000000   190011.0035089974   52633.5227446089   167549.9727393109   11214.5165035293   178780.4881241542   38052.9440182701   31.4380068840   7.7601032079   27.5814302525   1.9908805081   29.5097185682   5.6649274927
129.0000000000   190834.5534383787   53074.1388157033   168060.9086197209   11406.5054960755   179447.7310290498   38386.0168463761   31.5734478414   7.8284406574   27.6656146432   2.0222568438   29.6195312423   5.7172548425
130.0000000000   191645.6752515809   53508.1358423938   168560.2138230758   11598.3600797060   180102.9445373284   38714.6132478847   31.7068426100   7.8957363161   27.7478754085   2.0534508172   29.7273590092   5.7688522356
131.0000000000   192455.9424640221   53943.4437378240   169045.0127444571   11783.9358719279   180750.4776042396   39043.2853825693   31.8400890699   7.9632442214   27.8277342453   2.0834432142   29.8339116576   5.8203949246
132.0000000000   193269.4195037843   54383.9196793637   169514.7567760138   11958.1038774475   181392.0881398991   39373.8934322941   31.9738564091   8.0316354167   27.9050986344   2.1114185449   29.9394775218   5.8721910621
133.0000000000   194081.8561870928   54832.1901134385   169975.4367862936   12125.2592584930   182028.6464866932   39708.8843001282   32.1074396652   8.1014618855   27.9809571957   2.1381018400   30.0441984305   5.9247432079
134.0000000000   194888.2811131679   55292.7006781064   170435.5224160468   12293.7698957388   182661.9017646073   40052.5874727716   32.2400080808   8.1735853532   28.0567103171   2.1648927976   30.1483591990   5.9788902963
135.0000000000   195681.7338512319   55766.5359411876   170900.8917295570   12470.6641453481   183291.3127903945   40406.8310753630   32.3703982654   8.2482099864   28.1333352199   2.1930395358   30.2518667426   6.0349975305
136.0000000000   196455.9502079911   56248.3004748128   171369.9783619446   12657.8933533288   183912.9642849678   40768.2080207670   32.4975791367   8.3244091536   28.2105826173   2.2229797521   30.3540808770   6.0925128943
137.0000000000   197209.5234324005   56728.9644998434   171836.5721995124   12849.7631411808   184523.0478159565   41129.6233024869   32.6213340477   8.4005745787   28.2874277810   2.2537877756   30.4543809144   6.1501712411
138.0000000000   197944.9162996457   57206.3301194581   172295.3412451545   13038.8420774825   185120.1287724001   41488.4056602441   32.7420619361   8.4761794253   28.3629824693   2.2841432959   30.5525222027   6.2073717565
139.0000000000   198663.5250019398   57686.0795407559   172744.4047201190   13221.1665618439   185703.9648610294   41847.8375668232   32.8599586336   8.5520296644   28.4369264639   2.3132675762   30.6484425488   6.2645198643
140.0000000000   199364.7180003942   58172.1899781352   173185.4523333671   13400.4257966194   186275.0851668807   42211.2253931520   32.9749046887   8.6287884478   28.5095349611   2.3416908573   30.7422198249   6.3221636387
141.0000000000   200050.2325831960   58665.3355418131   173618.1927487812   13589.2693221069   186834.2126659886   42581.0394127614   33.0871943055   8.7066198624   28.5807681184   2.3714977761   30.8339812120   6.3808005427
