# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
97.0000000000   145441.6798605777   22648.5218983471   144261.2669021208   23646.5192815787   144851.4733813493   23152.8985044420   20.3445292343   2.8897558426   20.0122890700   2.5453559859   20.1784091521   2.7230062362
98.0000000000   146111.7261320536   22862.0255438578   145054.6803654691   23805.5627575953   145583.2032487614   23338.5628325076   20.4379854739   2.9186160458   20.1223827760   2.5648583101   20.2801841250   2.7474367848
99.0000000000   146779.6806724554   23078.6604986290   145864.2485990865   23955.4719443206   146321.9646357709   23521.1522516023   20.5311351867   2.9479082423   20.2347549549   2.5829758861   20.3829450708   2.7714551623
100.0000000000   147443.8219710690   23296.4971853833   146690.2401066811   24094.8029642617   147067.0310388751   23699.0116987520   20.6237451181   2.9773956193   20.3494479613   2.5994909229   20.4865965397   2.7948378962
101.0000000000   148104.1168471594   23514.0622968881   147534.1320784850   24226.4953780043   147819.1244628222   23872.9366019600   20.7158155370   3.0068875953   20.4666624576   2.6148647405   20.5912389973   2.8177021331
102.0000000000   148762.0396283597   23729.2417473398   148396.1057123371   24356.4181994552   148579.0726703484   24044.8749363607   20.8075518231   3.0360515531   20.5863950551   2.6299100425   20.6969734391   2.8402496250
103.0000000000   149419.5539686235   23940.9290143177   149274.4073828036   24489.6598218520   149346.9806757135   24216.8486828760   20.8992304782   3.0647115421   20.7083620506   2.6452440922   20.8037962644   2.8626712301
104.0000000000   150077.5175102307   24151.9626077209   150167.2379524374   24623.9833808096   150122.3777313341   24389.1149423583   20.9909757227   3.0933043573   20.8323170297   2.6605012495   20.9116463762   2.8850302204
105.0000000000   150738.3717196122   24366.3085693141   151073.4577062714   24752.4164652220   150905.9147129418   24560.1212757880   21.0831356318   3.1224496621   20.9581449086   2.6747337549   21.0206402702   2.9072231211
106.0000000000   151404.2375492155   24588.0523429027   151993.8973096898   24873.1422138072   151699.0674294527   24731.0080830281   21.1760010934   3.1527172354   21.0859987364   2.6877975054   21.1309999149   2.9294949562
107.0000000000   152073.1655847839   24818.3445434092   152928.8846763781   24990.6866641185   152501.0251305810   24904.6646817370   21.2692886072   3.1842146533   21.2159415671   2.7004831379   21.2426150871   2.9522730342
108.0000000000   152742.5768934835   25052.7651423703   153875.0326767623   25109.8393307828   153308.8047851229   25081.3184710901   21.3626327288   3.2162589576   21.3475027539   2.7136072054   21.3550677414   2.9755659754
109.0000000000   153414.8186526754   25285.0527481402   154829.7403476580   25230.1148251942   154122.2795001667   25257.5987236388   21.4563664827   3.2479418647   21.4803258316   2.7272009444   21.4683461571   2.9988957424
110.0000000000   154093.6892523901   25510.7442822319   155792.3187705972   25348.2183208404   154943.0040114937   25429.6111440425   21.5510334875   3.2786605390   21.6143111704   2.7407828343   21.5826723289   3.0217135433
111.0000000000   154778.6685329903   25727.7981997498   156758.3871774125   25463.9187973751   155768.5278552014   25596.1985529723   21.6465679650   3.3081470935   21.7488057811   2.7541542416   21.6976868731   3.0437807722
112.0000000000   155463.4628164338   25934.7361809562   157720.4029506941   25580.5820349936   156591.9328835640   25758.2677797328   21.7420874916   3.3361714040   21.8826920453   2.7675392615   21.8123897684   3.0650704071
113.0000000000   156138.6594029273   26130.9744257429   158674.6160276051   25704.0487559543   157406.6377152662   25918.3906414664   21.8362668795   3.3626211485   22.0154011207   2.7816313222   21.9258340001   3.0858300180
114.0000000000   156797.0840969219   26318.7208742991   159621.4513826899   25838.3958265173   158209.2677398059   26079.6641786954   21.9280946335   3.3878080846   22.1469905657   2.7970469472   22.0375425996   3.1065024741
115.0000000000   157436.7743555528   26504.0822883392   160562.4769081472   25985.3425222491   158999.6256318500   26245.9940176178   22.0172894101   3.4126245744   22.2776987048   2.8141478461   22.1474940574   3.1277335713
116.0000000000   158061.3498230691   26689.3712669148   161498.1681219572   26146.1341094777   159779.7589725131   26419.1489974035   22.1043629922   3.4374391260   22.4076046712   2.8332263993   22.2559838317   3.1498539311
117.0000000000   158679.1782915643   26872.9616325340   162427.7513379049   26316.8562560461   160553.4648147346   26596.3624402383   22.1904968697   3.4620443401   22.5366335607   2.8538746280   22.3635652152   3.1725661069
118.0000000000   159297.4583840238   27054.9426813655   163351.9825866987   26489.0081648531   161324.7204853613   26773.4707971308   22.2767018700   3.4864498188   22.6649402466   2.8749732592   22.4708210583   3.1953719330
119.0000000000   159916.2199385352   27236.9606307909   164271.1223382073   26656.4294064642   162093.6711383712   26948.2583213188   22.3629713560   3.5108523715   22.7925868256   2.8956073724   22.5777790908   3.2179672489
120.0000000000   160531.6357637867   27422.0906558226   165186.5738554058   26818.9552107250   162859.1048095963   27122.1995285322   22.4487460150   3.5356204132   22.9197493172   2.9155763234   22.6842476661   3.2404626987
