# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
109.0000000000   32460.3627853052   1812.6999366782   37184.9463399641   6129.6729805782   34822.6545626347   4519.8878254479   11.6920871552   0.6477014114   12.2675798306   1.6516601744   11.9798334929   1.2544916201
110.0000000000   32552.3860483379   1843.7468812855   37286.1244179185   6163.8605968356   34919.2552331282   4549.3175323048   11.7253823536   0.6612540068   12.3008313523   1.6626995650   12.0131068530   1.2652720468
111.0000000000   32649.2845297090   1879.0971024317   37382.3740629364   6205.1487875450   35015.8292963227   4584.4780180484   11.7604242419   0.6761457141   12.3323065132   1.6760424980   12.0463653776   1.2779459069
112.0000000000   32749.0466376481   1917.5362949771   37473.5963146928   6246.0476498284   35111.3214761705   4620.0680020148   11.7964578837   0.6915345461   12.3620844134   1.6891671660   12.0792711486   1.2906404889
113.0000000000   32844.6430492725   1957.3830466412   37561.9537700657   6282.1277849695   35203.2984096691   4652.7668057815   11.8309465861   0.7067955865   12.3909603258   1.7005939243   12.1109534559   1.3022249607
114.0000000000   32930.1397831469   1996.9757856243   37648.8516695750   6315.1475223541   35289.4957263610   4683.4282591636   11.8617549805   0.7214108897   12.4193795408   1.7109024784   12.1405672607   1.3129396335
115.0000000000   33003.6965263940   2034.9243007740   37733.5416169138   6346.1235797088   35368.6190716539   4712.4410552715   11.8882268669   0.7350091318   12.4470709911   1.7204271372   12.1676489290   1.3228960576
116.0000000000   33067.0985087824   2071.1759493287   37815.8367853275   6372.2520263148   35441.4676470549   4737.8985689834   11.9110164074   0.7477434268   12.4740080320   1.7282466114   12.1925122197   1.3315323094
117.0000000000   33126.3137524147   2104.7925303583   37896.8658861553   6391.5176349872   35511.5898192850   4758.2375557660   11.9322990774   0.7596128146   12.5006057470   1.7337634239   12.2164524122   1.3384594200
118.0000000000   33187.2280349400   2135.8501275694   37979.1274673636   6406.4733326279   35583.1777511518   4775.1835739116   11.9542078788   0.7707976106   12.5276736034   1.7378721992   12.2409407411   1.3443081375
119.0000000000   33251.3116074961   2165.2701683670   38064.3617016393   6423.0294173790   35657.8366545677   4792.8958782002   11.9772613987   0.7814520597   12.5557302456   1.7425845755   12.2664958221   1.3504199948
120.0000000000   33316.9786083367   2192.9332282742   38151.4170386274   6445.1099490279   35734.1978234820   4813.9587866291   12.0008754902   0.7913276920   12.5843520956   1.7492351374   12.2926137929   1.3575756115
121.0000000000   33385.1801336783   2217.9225123416   38239.3774285862   6470.0034700944   35812.2787811323   4836.3273862397   12.0253816133   0.7999277201   12.6132597726   1.7568399045   12.3193206930   1.3649854958
122.0000000000   33455.7016157167   2239.9040763511   38325.5673284706   6493.3463868952   35890.6344720936   4856.9907129548   12.0507102065   0.8072067801   12.6416082117   1.7638958384   12.3461592091   1.3716616410
123.0000000000   33525.9091169091   2263.2337160567   38406.4094384437   6513.2483463427   35966.1592776764   4875.6861504116   12.0759297505   0.8149531236   12.6682398565   1.7698743114   12.3720848035   1.3777887487
124.0000000000   33594.1027760388   2292.1157655275   38481.4486997174   6532.4623019545   36037.7757378781   4895.2455714211   12.1004520496   0.8250296069   12.6929822549   1.7758063055   12.3967171523   1.3845869216
125.0000000000   33660.6804230042   2325.8393311083   38556.4425286431   6556.7421605046   36108.5614758236   4919.3696930333   12.1244359517   0.8374230453   12.7176799152   1.7835927783   12.4210579335   1.3932839904
126.0000000000   33731.0513788966   2361.2960003731   38638.1406587158   6590.1102346966   36184.5960188062   4950.0137225482   12.1498304971   0.8510015610   12.7445057295   1.7944421310   12.4471681133   1.4043194470
127.0000000000   33809.2493978414   2396.6839464236   38726.1662611026   6631.8945995311   36267.7078294720   4986.2871918059   12.1780671854   0.8648194920   12.7732976496   1.8079983220   12.4756824175   1.4171751278
128.0000000000   33893.4081333886   2434.0478845827   38814.0123653831   6677.1526347514   36353.7102493859   5025.3833889669   12.2084449201   0.8792416610   12.8019179912   1.8225780766   12.5051814556   1.4308837730
129.0000000000   33978.1690213309   2476.1331606723   38899.1995233698   6722.5164270230   36438.6842723503   5065.7409399305   12.2390247081   0.8951316396   12.8295872439   1.8371280219   12.5343059760   1.4450432556
130.0000000000   34058.6427251888   2522.9741739517   38983.2878483966   6765.2749707652   36520.9652867927   5105.6020268177   12.2680458122   0.9125025090   12.8569119321   1.8509224265   12.5624788722   1.4592077744
131.0000000000   34133.2685857650   2571.7298637886   39068.0114467349   6801.3378914825   36600.6400162499   5141.5946751187   12.2949394379   0.9303013290   12.8845791646   1.8627024815   12.5897593012   1.4722637497
132.0000000000   34204.2032368064   2619.6529959835   39158.1662768914   6829.0789003473   36681.1847568489   5171.9870671983   12.3204689892   0.9474671154   12.9142082814   1.8717640059   12.6173386353   1.4834410046
133.0000000000   34269.4764868099   2665.0999678489   39257.2042894194   6850.8242589427   36763.3403881146   5197.9106795685   12.3439186006   0.9634035397   12.9468818599   1.8786611842   12.6454002302   1.4929022448
134.0000000000   34329.8032500984   2707.3887293148   39361.1805098796   6869.8179157482   36845.4918799890   5221.3193700039   12.3655588762   0.9780106925   12.9812074838   1.8843808479   12.6733831800   1.5012321764
135.0000000000   34389.5498193216   2746.1323860936   39463.7290435213   6889.6135916577   36926.6394314214   5244.4264950663   12.3869803120   0.9912956016   13.0150192407   1.8901971656   12.7009997764   1.5092236903
136.0000000000   34451.7741441066   2781.8072980869   39563.7994535729   6912.9837050401   37007.7867988397   5269.1458297261   12.4092955612   1.0034874313   13.0479562476   1.8971457035   12.7286259044   1.5175883574
137.0000000000   34515.8263129527   2815.8011008942   39661.9842180078   6940.9574969924   37088.9052654803   5296.4906690587   12.4322791569   1.0151334240   13.0802146340   1.9056575446   12.7562468954   1.5267656247
138.0000000000   34584.4720644348   2848.0525900195   39757.6572709921   6972.2216148903   37171.0646677134   5325.5646556332   12.4569448640   1.0263751945   13.1116048906   1.9153644130   12.7842748773   1.5365654679
139.0000000000   34657.1796333094   2876.3380759515   39848.5338054896   7002.4223413964   37252.8567193995   5352.9075918820   12.4831043544   1.0364589806   13.1414515027   1.9249520049   12.8122779286   1.5459119379
140.0000000000   34731.5220340865   2901.0008237222   39936.2402072293   7027.9728770907   37333.8811206579   5376.2537393783   12.5098538676   1.0452798068   13.1703635282   1.9332651098   12.8401086979   1.5540469522
141.0000000000   34803.0251190332   2925.4360149845   40024.5763750432   7047.0187106752   37413.8007470382   5395.3057645686   12.5355743069   1.0540274714   13.1996108194   1.9395359764   12.8675925632   1.5608929679
