# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
122.0000000000   36134.1517000564   7651.5551305198   41253.1689930512   5010.8505985203   38693.6603465538   6467.4152347006   9.2421938436   1.7955224535   10.6926315741   1.1874751681   9.9674127089   1.5221692015
123.0000000000   36253.8944113421   7693.4375678196   41392.6332929326   5065.5265374731   38823.2638521373   6513.3916169605   9.2727101777   1.8056362263   10.7286672202   1.2013527889   10.0006886990   1.5335531789
124.0000000000   36370.7199610818   7737.9121718192   41534.5075247612   5116.5528066150   38952.6137429215   6559.5120779547   9.3024424783   1.8162977593   10.7653505003   1.2143635060   10.0338964893   1.5449298164
125.0000000000   36481.8502759933   7792.4613899450   41675.5958665812   5171.6202565764   39078.7230712872   6613.1728614945   9.3306371113   1.8294690740   10.8018267633   1.2285111099   10.0662319373   1.5582356432
126.0000000000   36583.5137934258   7856.9523994436   41812.1144208724   5233.1405962352   39197.8141071491   6675.2326366610   9.3563405897   1.8452365647   10.8371012229   1.2443925225   10.0967209063   1.5737551795
127.0000000000   36674.4737157429   7925.7588048705   41941.1526790187   5296.2125747234   39307.8131973808   6740.4569678042   9.3792821896   1.8622387181   10.8704259787   1.2606753334   10.1248540841   1.5901627809
128.0000000000   36757.0367919198   7992.7563347231   42060.4639000381   5355.5735624632   39408.7503459790   6803.1728630548   9.4000957211   1.8789157177   10.9012271514   1.2759308851   10.1506614363   1.6059769453
129.0000000000   36832.9347209476   8054.2589439733   42164.5358032200   5408.7396237522   39498.7352620838   6860.2314630820   9.4192418385   1.8942784576   10.9280711131   1.2894367486   10.1736564758   1.6203299053
130.0000000000   36904.8208304378   8109.5677313245   42250.7874611333   5458.7506501975   39577.8041457856   6912.4180808879   9.4373962455   1.9080700725   10.9502638884   1.3018791709   10.1938300670   1.6333433162
131.0000000000   36974.1115027732   8159.6848749670   42323.4879377245   5510.7923611168   39648.7997202488   6962.3735071493   9.4549066013   1.9204753934   10.9688959177   1.3146004649   10.2119012595   1.6456609795
132.0000000000   37039.6893602411   8205.3423566240   42394.2646395309   5568.1925440277   39716.9769998860   7011.8617854595   9.4714803350   1.9316823450   10.9869828037   1.3285094771   10.2292315694   1.6577596497
133.0000000000   37103.3341075102   8247.2404827939   42475.1696987246   5630.9124253594   39789.2519031174   7061.3083179784   9.4875776202   1.9418965819   11.0076739558   1.3437279295   10.2476257880   1.6698154215
134.0000000000   37165.9526257688   8285.9974997641   42568.6374473519   5699.1347765494   39867.2950365603   7111.1845626229   9.5034382934   1.9513084352   11.0316158359   1.3604070211   10.2675270647   1.6820094935
135.0000000000   37227.8799954760   8319.2655699657   42666.9244968601   5771.6526783556   39947.4022461680   7159.6841502676   9.5191653057   1.9593239466   11.0567997363   1.3782254607   10.2879825210   1.6938795335
136.0000000000   37289.6244682369   8347.3663479706   42763.7920211131   5841.3417894743   40026.7082446750   7204.1584813457   9.5348876786   1.9660559408   11.0816255371   1.3953179244   10.3082566079   1.7047416333
137.0000000000   37352.0349542122   8375.7608018626   42859.8565010547   5898.8166305790   40105.9457276334   7243.9425263876   9.5507903442   1.9729412156   11.1062921995   1.4093058243   10.3285412718   1.7144445087
138.0000000000   37413.5713035434   8409.9792604485   42958.1949013195   5936.9617006933   40185.8831024315   7279.2604499590   9.5664478176   1.9814581245   11.1316478623   1.4185284283   10.3490478400   1.7231365588
139.0000000000   37475.0911685120   8450.7536795505   43063.8342183207   5956.5450536137   40269.4626934164   7310.8025116319   9.5820796936   1.9918205315   11.1590160921   1.4233262954   10.3705478929   1.7310700120
140.0000000000   37539.6605565592   8497.4357279954   43177.4570490592   5966.3310817240   40358.5588028092   7341.7818180657   9.5984819872   2.0038603634   11.1885326493   1.4258864538   10.3935073183   1.7390526926
141.0000000000   37609.5940697143   8550.3957818114   43298.8486096304   5974.6659531081   40454.2213396724   7375.8355891671   9.6162496318   2.0176600146   11.2200832031   1.4281612985   10.4181664174   1.7479411645
