# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
13.0000000000   53253.0053342340   3172.2868751960   56052.2692066851   2391.5657683800   54652.6372704596   2809.1805605040   8.9217549406   0.1994216973   8.6222249561   0.1375678595   8.7719899484   0.1713095580
14.0000000000   56028.5944431692   3393.1628195720   58855.8045810507   2545.6331717288   57442.1995121099   2999.4834692936   9.3863583945   0.2202969256   9.0533041803   0.1509129675   9.2198312874   0.1888193041
15.0000000000   58715.8665806304   3618.6844782222   61576.4646029194   2689.8017834153   60146.1655917749   3188.2527336294   9.8360972518   0.2427020643   9.4716690271   0.1629642695   9.6538831394   0.2067143502
16.0000000000   61316.3308114758   3848.3871902244   64215.0427620569   2824.7308090792   62765.6867867663   3375.5879569080   10.2712269484   0.2664106517   9.8774373872   0.1737889170   10.0743321678   0.2249191221
17.0000000000   63835.6350693242   4080.0258919939   66772.6898779862   2950.5762435386   65304.1624736552   3560.3729754251   10.6927102743   0.2908882716   10.2707842322   0.1833305133   10.4817472532   0.2431317170
18.0000000000   66281.6235002606   4312.3386457767   69255.0655041681   3067.1335719890   67768.3445022144   3741.8961065402   11.1018720312   0.3158467534   10.6525811177   0.1914949284   10.8772265744   0.2611795161
19.0000000000   68658.9348086517   4541.2920246595   71667.9452223835   3177.1174527931   70163.4400155176   3919.0182802635   11.4995217738   0.3406083909   11.0237008765   0.1986183607   11.2616113252   0.2788039895
20.0000000000   70966.5962291938   4763.3330123157   74016.8175433864   3284.7291036713   72491.7068862901   4091.3803704081   11.8855246226   0.3646464324   11.3849651249   0.2052956614   11.6352448737   0.2958997543
21.0000000000   73201.8105089871   4977.6291621676   76306.0078495405   3392.7794218309   74753.9091792638   4259.5624353483   12.2594203304   0.3879115926   11.7370268952   0.2120330784   11.9982236128   0.3125967290
22.0000000000   75363.6511977088   5184.8376478000   78536.8945818245   3503.1514318544   76950.2728897666   4424.6249213096   12.6210521183   0.4105775013   12.0800933432   0.2193355941   12.3505727308   0.3291519311
23.0000000000   77453.1437417669   5388.1614687833   80709.9212163930   3615.3596255618   79081.5324790799   4588.1973168023   12.9705694418   0.4332127587   12.4142402927   0.2273457843   12.6924048672   0.3459475393
24.0000000000   79473.1633833649   5592.1087656168   82825.1540271630   3726.1008093163   81149.1587052639   4751.6053964779   13.3084210387   0.4565945259   12.7394974766   0.2356121791   13.0239592576   0.3633123037
25.0000000000   81428.4907940813   5799.2586030865   84877.1722459241   3831.7858312605   83152.8315200027   4914.9762462356   13.6353910848   0.4811787409   13.0550470130   0.2434868689   13.3452190489   0.3813258685
26.0000000000   83322.9604913781   6009.8422496324   86858.1014971697   3933.9767148970   85090.5309942739   5079.0932585855   13.9521207891   0.5069560653   13.3596639378   0.2510865367   13.6558923635   0.4000305620
27.0000000000   85156.3925168864   6224.3805933884   88762.1555788321   4036.8999376355   86959.2740478593   5245.9257942632   14.2585702352   0.5338487251   13.6524312144   0.2589723750   13.9555007248   0.4195599792
28.0000000000   86927.5568487778   6444.1032891257   90587.5640740861   4143.3607642207   88757.5604614319   5417.2827886037   14.5545165615   0.5618753307   13.9330600718   0.2675523329   14.2437883166   0.4400500756
29.0000000000   88635.8716485100   6670.8583465144   92338.5751796749   4253.6018323184   90487.2234140925   5594.3489177546   14.8398471897   0.5913075393   14.2022039229   0.2768762068   14.5210255563   0.4616844377
30.0000000000   90279.1276775253   6904.7946541587   94020.9226630028   4365.1130216601   92150.0251702640   5776.2618062189   15.1141954920   0.6222911526   14.4607616485   0.2866417554   14.7874785703   0.4844635046
31.0000000000   91854.0347208314   7142.0971013260   95639.8583751438   4475.8598406961   93746.9465479876   5959.9862549475   15.3770460340   0.6543658343   14.7095556578   0.2966207553   15.0433008459   0.5080248604
