# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
51.0000000000   289647.8931928646   51562.0346441492   264296.9261048694   23388.9075731016   276972.4096488670   40035.5118245511   28.5791193081   2.2368583648   28.9415012822   1.6339574795   28.7603102951   1.9587435244
52.0000000000   293855.2840805883   52570.3481065370   268193.2462444372   23911.0684585279   281024.2651625128   40837.3645995361   28.9929595049   2.2951691831   29.3678505735   1.6774944868   29.1804050392   2.0101976684
53.0000000000   298016.8404813058   53591.1423188144   272039.3018229085   24449.2519556298   285028.0711521072   41651.9894856494   29.4021740783   2.3551809291   29.7886596582   1.7229655600   29.5954168683   2.0634300969
54.0000000000   302134.0324411730   54608.1719462762   275829.6410635229   24994.3475683884   288981.8367523479   42466.2798799440   29.8069906137   2.4152615392   30.2033467405   1.7693908471   30.0051686771   2.1171008800
55.0000000000   306215.9757493651   55614.6680694160   279568.5076197605   25530.3467639789   292892.2416845628   43271.1792672694   30.2083505121   2.4746459477   30.6124053689   1.8149999131   30.4103779405   2.1700342453
56.0000000000   310268.6106660848   56615.2046706410   283266.8262715307   26051.6922778551   296767.7184688078   44067.9706274218   30.6068223068   2.5337301294   31.0170433364   1.8591448732   30.8119328216   2.2221845139
57.0000000000   314288.6878467361   57624.4089543204   286940.8294382632   26564.6800421354   300614.7586424997   44867.8879215179   31.0020093588   2.5940028427   31.4190295962   1.9024589657   31.2105194775   2.2746649054
58.0000000000   318277.2827026238   58649.2223544961   290601.8458653455   27077.6935622706   304439.5642839846   45677.8544342844   31.3939840261   2.6561444127   31.8195916903   1.9458216222   31.6067878582   2.3282316172
59.0000000000   322241.4186756610   59683.0073177069   294256.6316638635   27595.4577870087   308249.0251697623   46495.0032420691   31.7834787418   2.7194237767   32.2194621702   1.9897271835   32.0014704560   2.3826749613
60.0000000000   326185.9728947444   60709.4416193933   297910.7682125709   28115.9947799100   312048.3705536576   47308.2734001277   32.1710606802   2.7821671440   32.6192565708   2.0339390919   32.3951586255   2.4369409356
61.0000000000   330108.0896186206   61712.9988269066   301558.1647807423   28632.5500895720   315833.1271996814   48105.7020988241   32.5565231626   2.8428572830   33.0183188797   2.0777381091   32.7874210211   2.4898627654
62.0000000000   333998.6658366045   62678.9051351720   305183.5924010595   29146.0337873497   319591.1291188321   48878.0954747483   32.9390337778   2.9001143678   33.4149774922   2.1212776698   33.1770056350   2.5407166606
63.0000000000   337854.2465550612   63602.1092932191   308773.4088279413   29663.3811540219   323313.8276915012   49624.3110180653   33.3182738087   2.9534700542   33.8077241924   2.1653663422   33.5629990005   2.5895749417
64.0000000000   341679.7400131223   64495.3813530313   312323.2283215384   30187.5470475041   327001.4841673303   50353.4617112777   33.6946680600   3.0041466264   34.1960728381   2.2103436016   33.9453704490   2.6372822934
65.0000000000   345478.5568927777   65374.1240079392   315838.6738703172   30711.9030271300   330658.6153815474   51073.4621763262   34.0684790782   3.0536434471   34.5806517169   2.2554627717   34.3245653975   2.6843854619
66.0000000000   349249.5007035019   66238.1447335133   319328.4981800836   31220.3388354197   334288.9994417927   51779.3461465876   34.4395887050   3.1019533140   34.9624490170   2.2989263811   34.7010188610   2.7301260839
67.0000000000   352990.1762332810   67080.7150168038   322797.8890761855   31704.2655494601   337894.0326547333   52464.1915080959   34.8077921202   3.1484302989   35.3420487583   2.3397743006   35.0749204393   2.7737300810
68.0000000000   356694.4948829248   67908.6417134389   326249.6365687324   32169.7677936447   341472.0657258286   53134.1584070983   35.1724491160   3.1938129709   35.7197461773   2.3786639410   35.4460976466   2.8158909280
69.0000000000   360358.4108721418   68732.7765734490   329690.3274172664   32634.3967049566   345024.3691447041   53801.4796441145   35.5331026393   3.2392221745   36.0962326672   2.4174967538   35.8146676533   2.8580457353
70.0000000000   363978.9886688533   69560.6888525565   333125.1135926599   33119.8208799546   348552.0511307566   54477.5732240454   35.8894225851   3.2854408506   36.4720350325   2.4586307629   36.1807288088   2.9016363324
71.0000000000   367551.7241994471   70394.8629045237   336553.9432936399   33628.9550159335   352052.8337465435   55164.9496456327   36.2409481117   3.3327613803   36.8471424597   2.5023857751   36.5440452857   2.9469673382
72.0000000000   371077.0864044380   71223.8989127740   339965.2300418465   34145.7581819766   355521.1582231422   55851.4842155474   36.5877829075   3.3800441242   37.2203126289   2.5470435567   36.9040477682   2.9926684716
73.0000000000   374560.7335841950   72029.5732884940   343341.1009745908   34650.1115383295   358950.9172793929   56519.4199268765   36.9305814262   3.4254181823   37.5896210390   2.5904608327   37.2601012326   3.0367727154
74.0000000000   378009.7631590978   72804.0685768709   346672.9003686715   35133.6306016056   362341.3317638846   57161.1948816494   37.2700893658   3.4680342830   37.9541332722   2.6317486500   37.6121113190   3.0784218964
75.0000000000   381428.3985345329   73553.8074174397   349963.4401536925   35597.4403633859   365695.9193441127   57781.2268216357   37.6066950882   3.5084896195   38.3141557024   2.6710204710   37.9604253953   3.1180001416
76.0000000000   384813.6063856182   74300.7500917966   353219.6672952799   36041.8838516509   369016.6368404491   58393.5735153258   37.9399867944   3.5490008612   38.6704495268   2.7082894446   38.3052181606   3.1567577376
77.0000000000   388166.8021112568   75063.6825045832   356445.2015589345   36473.1474717617   372306.0018350956   59012.0619773862   38.2700114665   3.5914241519   39.0234007931   2.7442212204   38.6467061298   3.1960192072
78.0000000000   391495.6190336651   75844.5066511856   359643.4693763407   36892.0358153743   375569.5442050030   59638.1232759910   38.5975195572   3.6358725156   39.3733838254   2.7788919617   38.9854516913   3.2358777391
79.0000000000   394807.7296035551   76642.4389938808   362819.1318886542   37292.5751241129   378813.4307461046   60269.3936186451   38.9232788426   3.6821912171   39.7209202824   2.8116301721   39.3220995625   3.2759575992
80.0000000000   398107.2519764174   77458.4635436932   365975.9738173030   37675.7045966158   382041.6128968602   60906.7824277441   39.2476944004   3.7304370400   40.0664235410   2.8425255137   39.6570589707   3.3163316937
81.0000000000   401394.0137682570   78289.8365735473   369113.9987979989   38045.6185649452   385254.0062831279   61549.8481017705   39.5707627873   3.7803385466   40.4098866137   2.8720379225   39.9903247005   3.3570494005
82.0000000000   404665.7641152930   79127.6053112388   372239.0492775174   38400.2836345990   388452.4066964051   62192.2812956272   39.8923046761   3.8310269209   40.7519537616   2.8999238399   40.3221292188   3.3975230349
83.0000000000   407916.3738917251   79955.1447844182   375356.8541244632   38735.9892883564   391636.6140080942   62822.3767603747   40.2117929875   3.8809082974   41.0932597442   2.9257561951   40.6525263659   3.4366770670
84.0000000000   411139.5532643092   80759.2906517100   378464.1896350771   39068.2585855016   394801.8714496932   63436.5504085421   40.5286673386   3.9287349534   41.4334237153   2.9512485942   40.9810455269   3.4745378541
85.0000000000   414327.5494156682   81535.2019962622   381558.3323166450   39417.1173379975   397942.9408661566   64037.8727934054   40.8421800752   3.9741024651   41.7721117521   2.9786066514   41.3071459137   3.5118077956
86.0000000000   417475.4043068500   82284.4909274731   384636.8800297539   39785.4983208355   401056.1421683020   64628.2574568996   41.1518295211   4.0172209138   42.1090552724   3.0081604340   41.6304423967   3.5487387243
87.0000000000   420582.3057050023   83019.4410675073   387692.0746644739   40160.9782382690   404137.1901847381   65211.7005153831   41.4574733911   4.0593213627   42.4434254026   3.0385749329   41.9504493968   3.5854586560
88.0000000000   423645.1890196397   83752.5087741199   390717.6798426897   40529.8732393764   407181.4344311646   65791.9195295249   41.7587442948   4.1016745961   42.7745623616   3.0683715474   42.2666533282   3.6220600799
89.0000000000   426668.2852247366   84485.8238738298   393709.3337254442   40878.7554691775   410188.8094750904   66366.1324937223   42.0560528126   4.1444503454   43.1020114786   3.0960931472   42.5790321456   3.6580227884
90.0000000000   429665.3739616019   85221.9828765312   396663.4892982364   41200.8776521340   413164.4316299192   66933.9177275389   42.3507578432   4.1877693140   43.4253956715   3.1210123215   42.8880767574   3.6931104599
91.0000000000   432648.1943785331   85966.5162302919   399582.6694366001   41496.7270394700   416115.4319075666   67498.9639467204   42.6440004665   4.2320647097   43.7449907398   3.1431736164   43.1944956031   3.7275938680
92.0000000000   435611.5341870881   86721.5739697196   402469.7236186008   41767.9594243250   419040.6289028445   68063.1832426960   42.9352510038   4.2776027118   44.0611062401   3.1627485697   43.4981786219   3.7617059610
93.0000000000   438537.4986442126   87479.8537763956   405322.4594005465   42017.6936233834   421929.9790223796   68622.9239910690   43.2227643925   4.3238352656   44.3734962576   3.1800869112   43.7981303251   3.7952934120
94.0000000000   441412.0398578497   88235.0329688061   408136.4219694952   42252.6285975380   424774.2309136725   69176.2447174165   43.5051736587   4.3702733781   44.6816604826   3.1959389361   44.0934170707   3.8284014342
95.0000000000   444239.5212506060   88986.1083280481   410910.6987592120   42476.2940886126   427575.1100049090   69723.6080351319   43.7829182349   4.4167735342   44.9854926275   3.2106949286   44.3842054312   3.8611170907
96.0000000000   447034.1535181804   89735.5172885998   413654.0417792616   42692.1149009532   430344.0976487210   70267.6303064533   44.0574007304   4.4634362893   45.2859464028   3.2246996264   44.6716735666   3.8936455404
97.0000000000   449811.4611146016   90484.1433977737   416381.0381893101   42901.9091788983   433096.2496519558   70809.4415230883   44.3301623203   4.5101943579   45.5846182286   3.2381010301   44.9573902745   3.9260126992
98.0000000000   452575.8156019936   91225.3713167209   419099.7871309026   43107.9181139451   435837.8013664481   71345.5008251824   44.6016713091   4.5563454090   45.8823923065   3.2511163826   45.2420318078   3.9579060890
99.0000000000   455322.5328677381   91951.1230273144   421808.7256088655   43317.1739086625   438565.6292383018   71872.7576395175   44.8715017447   4.6011320491   46.1790848554   3.2645223370   45.5252933000   3.9892055739
100.0000000000   458043.8517567323   92665.2530780481   424501.5642456838   43537.8493708825   441272.7080012080   72396.1098950087   45.1388616639   4.6450156461   46.4739917922   3.2792372713   45.8064267281   4.0205452015
101.0000000000   460741.3112723588   93372.8702006849   427178.8894247252   43767.9850579414   443960.1003485420   72918.2055646809   45.4038787431   4.6884894277   46.7671808703   3.2950442487   46.0855298067   4.0521136284
102.0000000000   463420.7675552880   94069.5698333262   429842.8638164434   43994.6964469131   446631.8156858657   73432.3405730849   45.6671580351   4.7310563181   47.0589119369   3.3105227408   46.3630349860   4.0830414340
103.0000000000   466080.7196686515   94751.8317393220   432496.4644692101   44211.4759705112   449288.5920689307   73934.3094423958   45.9285677106   4.7723808576   47.3495229138   3.3249486453   46.6390453122   4.1128398063
104.0000000000   468715.2743639184   95428.8162357877   435142.1054372704   44421.9141801431   451928.6899005944   74431.0601415556   46.1874752427   4.8134339692   47.6392722021   3.3387071982   46.9133737224   4.1422284057
105.0000000000   471323.7339478807   96109.6368465846   437779.4595011024   44635.8075038142   454551.5967244916   74931.3606118958   46.4437656007   4.8551299596   47.9281066675   3.3528738241   47.1859361341   4.1721726837
106.0000000000   473914.4041828263   96794.1513532276   440401.2422566579   44863.2197134677   457157.8232197421   75438.1078078261   46.6982664059   4.8973716092   48.2152097829   3.3685777679   47.4567380944   4.2030682160
107.0000000000   476493.5608057824   97474.0684765375   442994.4504258120   45108.3734225552   459744.0056157972   75947.2164670879   46.9516439197   4.9392706901   48.4991481783   3.3863278774   47.7253960490   4.2345962879
108.0000000000   479060.0168129227   98139.2769295544   445550.9488870142   45367.2520926528   462305.4828499684   76450.9818076069   47.2038305240   4.9798324072   48.7790368327   3.4057123529   47.9914336784   4.2660055927
109.0000000000   481603.2254836152   98785.2133106328   448072.3960564887   45625.4372841941   464837.8107700520   76942.1825015418   47.4537990200   5.0187079057   49.0550829984   3.4251442333   48.2544410092   4.2964544721
110.0000000000   484106.5278398967   99414.2203431153   450565.8958787319   45873.2753398240   467336.2118593144   77419.4568465602   47.6998791490   5.0562970198   49.3280826913   3.4435398824   48.5139809202   4.3257430849
111.0000000000   486555.5840071327   100030.8588844491   453032.7256172941   46113.8338327819   469794.1548122134   77886.6432705826   47.9406204481   5.0931972261   49.5981705735   3.4612311904   48.7693955108   4.3543529563
112.0000000000   488945.2837912255   100644.1263110496   455468.7606051941   46347.2073326672   472207.0221982098   78349.5494194183   48.1754691649   5.1303553946   49.8648941691   3.4782430549   49.0201816670   4.3828484587
113.0000000000   491277.8445025957   101261.9586883166   457871.3335263092   46576.2646154832   474574.5890144524   78814.1253295558   48.4046063700   5.1685394550   50.1279559295   3.4948994591   49.2662811497   4.4118092846
114.0000000000   493567.1483845095   101889.2965107417   460248.0421166160   46808.4061797011   476907.5952505628   79285.7352634688   48.6293894566   5.2081024485   50.3881759869   3.5119851792   49.5087827218   4.4417547778
115.0000000000   495834.5872769767   102524.6490681854   462609.3760000032   47052.2229483743   479221.9816384899   79765.9556168485   48.8519556204   5.2486820357   50.6466895002   3.5304053473   49.7493225603   4.4728304813
116.0000000000   498097.5004074614   103162.6395109223   464961.6681641840   47307.6334089511   481529.5842858227   80251.3002063400   49.0740580157   5.2895695064   50.9041910858   3.5501287199   49.9891245508   4.5046065029
117.0000000000   500356.7297330715   103800.5419676487   467306.0269783400   47571.3414378515   483831.3783557058   80739.0396245034   49.2957940965   5.3304850567   51.1608080914   3.5707899419   50.2283010940   4.5367726276
118.0000000000   502596.9090030417   104443.7924324848   469635.0769693640   47847.0055123575   486115.9929862028   81233.7421093586   49.5156068394   5.3721235549   51.4157252832   3.5928161768   50.4656660613   4.5699036953
119.0000000000   504809.3958513273   105099.5754986152   471943.9512002760   48136.1096760772   488376.6735258016   81740.4606811598   49.7325998983   5.4152867156   51.6684063415   3.6163873058   50.7005031199   4.6045405502
120.0000000000   506993.0457652544   105770.6546621738   474230.9897039799   48437.5834364568   490612.0177346172   82260.6554703661   49.9466455090   5.4602611144   51.9186711201   3.6413917854   50.9326583146   4.6408073421
121.0000000000   509146.0201105605   106448.4298015597   476492.9721520470   48759.6036539711   492819.4961313037   82791.2047131516   50.1576036218   5.5062089222   52.1661520797   3.6687376290   51.1618778508   4.6785666868
122.0000000000   511270.0452978842   107120.8499965034   478722.7443548726   49109.9475998384   494996.3948263784   83326.6567709045   50.3657063728   5.5519131015   52.4100509990   3.6993028859   51.3878786859   4.7174453324
123.0000000000   513369.7513854180   107782.0497172511   480912.8429813781   49478.5792376315   497141.2971833980   83860.3006333347   50.5714440526   5.5967433860   52.6495671257   3.7320132947   51.6105055892   4.7566511203
124.0000000000   515459.6894495384   108437.5353314769   483065.5466496089   49840.0948386259   499262.6180495736   84388.1926642837   50.7762378132   5.6411024659   52.8849950686   3.7640750678   51.8306164409   4.7953257526
125.0000000000   517548.8933529032   109092.9143368311   485191.7442867472   50172.0152714441   501370.3188198252   84907.2878936231   50.9809590149   5.6854582738   53.1175684887   3.7929848022   52.0492637518   4.8327616066
126.0000000000   519633.2609275524   109750.4951847218   487305.4519533704   50460.9082533145   503469.3564404614   85415.0878213008   51.1851877089   5.7300816592   53.3488480357   3.8172201545   52.2670178723   4.8685216200
127.0000000000   521701.0816493882   110415.1430212602   489420.8146123110   50705.4764448322   505560.9481308496   85914.3444073886   51.3877336851   5.7755740987   53.5803871251   3.8365890400   52.4840604051   4.9028905572
128.0000000000   523745.0538324399   111088.3956683874   491544.1233721898   50919.5104034923   507644.5886023148   86410.1504220064   51.5878623085   5.8221617152   53.8128513516   3.8525815681   52.7003568301   4.9365955768
129.0000000000   525761.2066405924   111765.7349112095   493671.8013942185   51120.2087888507   509716.5040174054   86904.7042652423   51.7852008402   5.8694343915   54.0458181937   3.8670963342   52.9155095170   4.9701455781
130.0000000000   527744.3439605433   112439.3993125714   495792.8115505421   51317.8024064698   511768.5777555427   87396.0392741037   51.9792707709   5.9166713728   54.2780593081   3.8812941171   53.1286650395   5.0035709327
131.0000000000   529693.5469626532   113100.3364450120   497901.3568214508   51514.5963853660   513797.4518920520   87879.0070060025   52.1700258871   5.9629806007   54.5089349365   3.8954481137   53.3394804118   5.0364498236
132.0000000000   531619.2997556231   113752.9879805546   499993.3200524112   51702.7757757958   515806.3099040171   88354.1716542757   52.3584877628   6.0086994369   54.7380073558   3.9087158404   53.5482475593   5.0686550703
133.0000000000   533538.4027694886   114407.7050700606   502064.5922936577   51878.4074357006   517801.4975315732   88827.0570757090   52.5462772676   6.0546904170   54.9648329066   3.9206804625   53.7555550871   5.1005397427
134.0000000000   535461.9716459442   115074.1341571343   504110.1692903917   52053.2361223868   519786.0704681679   89307.3226080233   52.7344528254   6.1018027669   55.1888421417   3.9326475301   53.9616474835   5.1331137530
135.0000000000   537388.6584711684   115750.5190830374   506127.0055321541   52245.6854140856   521757.8320016612   89799.2046523248   52.9228890207   6.1498751256   55.4096686477   3.9466480916   54.1662788342   5.1670588935
136.0000000000   539309.1717533008   116428.3076120893   508114.6887618582   52464.8848541754   523711.9302575795   90299.8199227916   53.1107035684   6.1981489627   55.6272511394   3.9636847406   54.3689773539   5.2022998417
137.0000000000   541219.0240950155   117106.3767856803   510075.6683994672   52695.2958554391   525647.3462472414   90803.9032452955   53.2974553246   6.2465573537   55.8418855827   3.9820448954   54.5696704536   5.2381370888
138.0000000000   543120.9895335926   117785.9525214757   512010.6688106913   52907.9294345623   527565.8291721420   91303.8323632802   53.4834143386   6.2951946079   56.0537024613   3.9985470851   54.7685583999   5.2734170110
139.0000000000   545012.2815850879   118468.5966914670   513923.5276852683   53087.7048485595   529467.9046351782   91796.2766350935   53.6682953824   6.3442440889   56.2631491719   4.0115240452   54.9657222771   5.3076246206
140.0000000000   546883.9402777648   119161.1989799559   515822.0954662212   53244.9955767341   531353.0178719930   92288.7341345277   53.8511719640   6.3944813271   56.4710683230   4.0220856778   55.1611201435   5.3416553915
141.0000000000   548734.6575562126   119875.0300899081   517715.0642362653   53398.5865053316   533224.8608962389   92793.9434441272   54.0318574997   6.4470414989   56.6783800044   4.0322613118   55.3551187521   5.3769636123
