# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
10.0000000000   74298.6957089825   7497.2223468099   63086.7691962075   6420.0448435741   68692.7324525950   6979.4454905461   7.6780871328   0.2518503307   7.5755352004   0.2208031978   7.6268111666   0.2368360627
11.0000000000   79797.0736033725   8208.1202249036   67731.7590232291   6998.6540277927   73764.4163133008   7627.3978468155   8.2451681350   0.2866124222   8.1323440772   0.2500515479   8.1887561061   0.2689539525
12.0000000000   85253.7232451394   8919.7461305992   72334.0779868455   7573.4629727535   78793.9006159924   8274.0320410912   8.8078931570   0.3220772205   8.6840120851   0.2791123320   8.7459526210   0.3013614357
13.0000000000   90668.5075546921   9624.8303115868   76893.9952084324   8153.1797100742   83781.2513815622   8919.4085541477   9.3663026545   0.3575929480   9.2304857294   0.3091239660   9.2983941920   0.3342381956
14.0000000000   96039.4169032606   10319.5862720151   81414.2774959764   8748.3837196517   88726.8471996185   9566.2970508925   9.9202178190   0.3927980914   9.7720115204   0.3415409390   9.8461146697   0.3680628708
15.0000000000   101366.1568673510   11007.7936358187   85895.2672370343   9363.2933514361   93630.7120521927   10218.6785621679   10.4695844347   0.4278979561   10.3086053920   0.3769558000   10.3890949134   0.4032321515
16.0000000000   106647.5593415034   11696.8703383396   90334.5368432777   9992.2914758369   98491.0480923906   10878.0206069398   11.0142304067   0.4634169519   10.8400353748   0.4146547910   10.9271328908   0.4397123304
17.0000000000   111877.7699479250   12391.6886587560   94727.1525435500   10621.1383101740   103302.4612457375   11540.4186843326   11.5535108503   0.4998071596   11.3658401204   0.4528387555   11.4596754853   0.4769015282
18.0000000000   117049.3049365434   13091.0832864065   99070.5198942289   11239.1719426464   108059.9124153861   12200.3165444181   12.0866523594   0.5370924712   11.8857951514   0.4901808088   11.9862237554   0.5141719303
19.0000000000   122162.9713346698   13789.8538004190   103363.8700321976   11842.8123484602   112763.4206834337   12853.2539101539   12.6137740133   0.5749086536   12.3998261222   0.5262389908   12.5068000677   0.5511113478
20.0000000000   127225.4300974757   14483.8396025503   107607.2585340916   12432.8797663903   117416.3443157837   13497.3721316026   13.1356018319   0.6130526256   12.9079181700   0.5610983317   13.0217600009   0.5876499211
21.0000000000   132246.5466472371   15173.6052822125   111800.1600968761   13012.2636449014   122023.3533720566   14134.3075957899   13.6531659169   0.6517698964   13.4099740010   0.5951506693   13.5315699590   0.6241026827
22.0000000000   137232.6141166699   15862.1673086871   115944.5892212571   13585.7322104100   126588.6016689635   14767.8785108382   14.1671056306   0.6913038720   13.9061991617   0.6290366187   14.0366523962   0.6609039685
23.0000000000   142179.1329583031   16552.5491400835   120044.8465975603   14159.1062469591   131111.9897779317   15402.3889826799   14.6769308931   0.7317485705   14.3970708183   0.6634343241   14.5370008557   0.6984271876
24.0000000000   147078.9390915372   17246.3441602261   124102.0639592332   14735.2526503145   135590.5015253852   16040.0133659789   15.1818786341   0.7728831135   14.8827074447   0.6986284543   15.0322930394   0.7366919384
25.0000000000   151927.6311569594   17946.4393809916   128113.7011910877   15311.5911079852   140020.6661740235   16681.1196973365   15.6814645098   0.8146559959   15.3628296066   0.7341908251   15.5221470582   0.7754677812
26.0000000000   156724.9361652324   18654.5881313524   132075.6495801074   15881.3504830516   144400.2928726699   17323.5526309692   16.1756466677   0.8571881287   15.8370012476   0.7692454355   16.0063239577   0.8144046992
27.0000000000   161472.7551131487   19372.7411371328   135984.6208975944   16440.3142290797   148728.6880053715   17966.4552864114   16.6646108322   0.9008451599   16.3048625149   0.8033267549   16.4847366736   0.8534798994
28.0000000000   166173.0197023680   20100.2166313486   139837.5442058315   16988.2412535317   153005.2819540998   18609.3934548568   17.1485615122   0.9457373772   16.7660448695   0.8364940435   16.9573031908   0.8927881807
29.0000000000   170825.0848781250   20833.2260807034   143631.4484114671   17528.1491036284   157228.2666447961   19251.7443356275   17.6274551465   0.9916606188   17.2201621216   0.8692708866   17.4238086340   0.9324759131
30.0000000000   175422.4107212679   21570.9222307908   147368.5937976803   18063.3167701850   161395.5022594741   19894.5733634435   18.1006145116   1.0385280281   17.6674604457   0.9020863332   17.8840374786   0.9727024771
31.0000000000   179960.2897618903   22315.0291272995   151054.8484819555   18597.1710378061   165507.5691219229   20540.3906433354   18.5675353859   1.0862592539   18.1086202466   0.9352517417   18.3380778163   1.0135716519
