# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
40.0000000000   104036.4327439810   12384.6357201652   114549.0625707989   22008.8324975726   109292.7476573899   17857.3221652548   13.7702300377   1.1525662330   15.7949473711   1.9569342181   14.7825887044   1.6059265947
41.0000000000   104894.2178018905   12515.7536555003   115903.0902606616   22679.7124026403   110398.6540312760   18316.8425804182   13.8836278416   1.1659372508   15.9785725916   2.0367055802   14.9311002166   1.6594546232
42.0000000000   105713.5215306640   12619.9693576462   117212.5033121003   23356.1269156845   111463.0124213821   18771.9510319185   13.9920022029   1.1759859213   16.1559385137   2.1180223681   15.0739703583   1.7130326382
43.0000000000   106491.9933555402   12693.9258541783   118477.0122902453   24037.7970215193   112484.5028228927   19221.7512110518   14.0950539486   1.1823241402   16.3270056905   2.2007948840   15.2110298195   1.7665486823
44.0000000000   107217.8005602267   12739.5534990998   119705.9195344169   24719.9800554037   113461.8600473218   19664.3540104421   14.1912122660   1.1852958213   16.4931067104   2.2841496415   15.3421594882   1.8196518580
45.0000000000   107879.6812296684   12774.0012873385   120909.6800526218   25390.6198591084   114394.6806411451   20097.9935033162   14.2789267783   1.1872434702   16.6557925047   2.3660766836   15.4673596415   1.8718795274
46.0000000000   108473.7750108326   12814.4013362746   122094.1941141097   26044.8429660923   115283.9845624712   20524.8961840922   14.3576271849   1.1904657528   16.8159262602   2.4456305787   15.5867767225   1.9233197389
47.0000000000   109005.6169406490   12866.2911704500   123260.7964965365   26686.9019823746   116133.2067185928   20949.1310786351   14.4280292258   1.1957040354   16.9736663112   2.5232683625   15.7008477685   1.9744102119
48.0000000000   109487.4130311756   12929.9058621643   124410.5126203991   27318.6371762580   116948.9628257873   21371.5980073140   14.4917531818   1.2030249695   17.1291430427   2.5992971408   15.8104481123   2.0252919176
49.0000000000   109931.9389492709   13005.4911596956   125542.0201616787   27936.0604913943   117736.9795554748   21789.5189951931   14.5504981027   1.2124899300   17.2821999248   2.6733455755   15.9163490137   2.0756816225
50.0000000000   110346.1378111230   13091.3326020640   126647.4822612431   28533.2811486526   118496.8100361831   22198.3233872056   14.6051965741   1.2238603784   17.4317850983   2.7448297676   16.0184908362   2.1250793725
51.0000000000   110736.6405465188   13187.5582278321   127719.7937737433   29109.8229694638   119228.2171601310   22597.4941677831   14.6567313217   1.2370914593   17.5769069640   2.8138808434   16.1168191428   2.1735133632
52.0000000000   111110.2256413480   13286.2376591377   128762.1224492162   29675.2192407968   119936.1740452821   22990.6801565814   14.7060301048   1.2509922595   17.7179316596   2.8818546766   16.2119808822   2.2214936429
53.0000000000   111472.7545511052   13377.2448464735   129781.0177768976   30242.9395604254   120626.8861640014   23383.6061476630   14.7539044650   1.2640832439   17.8556700291   2.9505489373   16.3047872470   2.2697627056
54.0000000000   111825.4495772334   13456.7471551651   130774.4000418412   30823.4569269030   121299.9248095373   23782.0262059679   14.8005273767   1.2757842709   17.9897584738   3.0213230735   16.3951429253   2.3190535376
55.0000000000   112158.6391428422   13535.7983677327   131729.8439160111   31417.8829059954   121944.2415294266   24189.8863551150   14.8445752449   1.2876471757   18.1184603314   3.0943918454   16.4815177882   2.3699468498
56.0000000000   112457.3877696958   13628.9031653135   132635.8804956593   32020.9844087727   122546.6341326776   24607.8284697813   14.8840141489   1.3017039651   18.2402184399   3.1691095710   16.5621162944   2.4225697808
57.0000000000   112711.4953003596   13738.3660462570   133490.6182496129   32633.2167145516   123101.0567749862   25036.6684560849   14.9174793573   1.3182421050   18.3547673244   3.2455395143   16.6361233409   2.4770233130
58.0000000000   112918.5861497590   13853.9855947778   134305.5363365544   33253.7969828082   123612.0612431567   25473.0046385790   14.9446862546   1.3357789866   18.4637122991   3.3234675611   16.7041992769   2.5327595751
59.0000000000   113080.9974609405   13965.5221626501   135102.7184017514   33880.9384375312   124091.8579313460   25912.8713063918   14.9659725820   1.3527467609   18.5701401186   3.4024906113   16.7680563503   2.5890988934
60.0000000000   113206.6946570814   14069.7044137115   135898.7857885079   34513.8716300104   124552.7402227947   26354.9228530654   14.9823999214   1.3685354866   18.6763639178   3.4824664574   16.8293819196   2.6457949661
61.0000000000   113305.8201358072   14169.7489859813   136696.2725743612   35151.8955516598   125001.0463550842   26799.6039821535   14.9953018892   1.3835318568   18.7827334087   3.5633853394   16.8890176489   2.7029498216
62.0000000000   113387.6283469725   14265.0580374701   137488.6889116659   35792.2313557215   125438.1586293192   27244.9601415921   15.0059102046   1.3976661256   18.8883623000   3.6449447933   16.9471362523   2.7603526174
63.0000000000   113459.2327704315   14351.4564556109   138266.6365917563   36425.9984154520   125862.9346810939   27684.0898618666   15.0151864957   1.4104271741   18.9920143214   3.7258828928   17.0036004086   2.8170470483
64.0000000000   113527.3093363805   14429.7478938110   139025.7680565316   37043.2213846934   126276.5386964561   28110.6552292396   15.0240192372   1.4220119364   19.0931676215   3.8047055951   17.0585934293   2.8720987633
65.0000000000   113593.3158812678   14504.0924428293   139771.0363401691   37645.0730705050   126682.1761107184   28526.4808912158   15.0325906665   1.4330437568   19.1925140109   3.8813729205   17.1125523387   2.9256341327
66.0000000000   113652.6373270249   14581.1137503625   140512.1732074694   38237.8654148295   127082.4052672471   28937.3740142711   15.0402631234   1.4443934574   19.2913675075   3.9565990204   17.1658153155   2.9783341206
67.0000000000   113705.2107452839   14664.9353493443   141257.1601906377   38828.4212323486   127481.1854679608   29348.8213068016   15.0470139864   1.4566163117   19.3907838782   4.0313447574   17.2188989323   3.0309628530
68.0000000000   113753.5762111105   14760.9040778058   142004.0619070216   39424.4354347812   127878.8190590661   29767.1832606430   15.0531619613   1.4704169921   19.4904258625   4.1068524975   17.2717939119   3.0845067326
69.0000000000   113796.7899817068   14870.1106370808   142743.3697753673   40025.0505742029   128270.0798785371   30192.0922082797   15.0585742794   1.4858738852   19.5889733022   4.1831187076   17.3237737908   3.1389730267
70.0000000000   113834.1307446588   14983.5578855936   143464.0431875749   40626.6026188125   128649.0869661168   30618.8491558536   15.0631824432   1.5017160460   19.6849211643   4.2596600161   17.3740518037   3.1937324979
