# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
47.0000000000   29727.6508699404   3707.9169226984   32684.1577628044   2831.7044763799   31205.9043163724   3299.0300201107   6.7371848968   0.5665231122   7.9525090083   0.5468641993   7.3448469525   0.5567804276
48.0000000000   30005.9743179351   3786.6410967291   32986.7505330383   2899.3641562573   31496.3624254867   3372.3110255452   6.7999110367   0.5819842256   8.0260930856   0.5642860815   7.4130020612   0.5732034633
49.0000000000   30266.3999098773   3873.6563236488   33283.2559184314   2972.1811191125   31774.8279141544   3452.4682416029   6.8585272335   0.5996847532   8.0982944149   0.5847811720   7.4784108242   0.5922798419
50.0000000000   30510.6084810168   3964.3724245451   33568.0019027528   3056.6034833730   32039.3051918848   3539.7085738138   6.9134718137   0.6186599205   8.1676639421   0.6092182836   7.5405678779   0.6139572519
51.0000000000   30744.0531631668   4052.3342438145   33841.9518694426   3152.3412854426   32293.0025163047   3630.3352740138   6.9660380852   0.6373845474   8.2343601634   0.6362726448   7.6001991243   0.6368288388
52.0000000000   30975.3896395216   4133.2636166259   34119.0358607253   3250.3308102700   32547.2127501234   3718.0988758177   7.0182079691   0.6546717094   8.3017465350   0.6627143243   7.6599772521   0.6587052918
53.0000000000   31212.5662142041   4205.1789001302   34413.4016368774   3341.3601259652   32812.9839255407   3797.9084423858   7.0717835051   0.6698595636   8.3732796268   0.6859660631   7.7225315660   0.6779606459
54.0000000000   31456.2437199089   4266.7493167703   34726.4957367967   3421.7054188442   33091.3697283528   3867.3775161928   7.1269206000   0.6826106918   8.4493433114   0.7054525594   7.7881319557   0.6941255903
55.0000000000   31702.7171972442   4321.3782423712   35052.8306474391   3491.1290053441   33377.7739223416   3928.2497149236   7.1827458249   0.6937262990   8.5286652135   0.7220453344   7.8557055192   0.7080274157
56.0000000000   31946.6127709104   4374.8878128093   35383.9527105250   3551.1755597856   33665.2827407177   3984.3751850878   7.2379774774   0.7045121415   8.6092617332   0.7372448836   7.9236196053   0.7210642745
57.0000000000   32180.0852359698   4427.7193562532   35708.4638480859   3598.8798600611   33944.2745420278   4034.6396954928   7.2908303087   0.7151709684   8.6883861826   0.7506132330   7.9896082456   0.7331063155
58.0000000000   32395.1870603199   4475.6274855156   36017.5903293130   3628.3471463260   34206.3886948165   4074.0731708791   7.3395284836   0.7248214785   8.7638652991   0.7600150043   8.0516968913   0.7426267510
59.0000000000   32588.9363490832   4514.2743586255   36308.5903337538   3632.7485912622   34448.7633414185   4097.2878415033   7.3833996775   0.7323294334   8.8349870692   0.7629502263   8.1091933734   0.7477965789
60.0000000000   32762.1381691418   4542.7012961116   36580.1330489104   3612.1023167850   34671.1356090261   4103.8651423151   7.4225940717   0.7371855472   8.9014009348   0.7591388468   8.1619975033   0.7482427145
61.0000000000   32923.5846827587   4565.1860620616   36830.9213349759   3576.2676780556   34877.2530088673   4100.6471615067   7.4590721477   0.7402163961   8.9627871314   0.7514299156   8.2109296395   0.7458442301
62.0000000000   33082.9531971976   4589.6582631182   37059.9578187425   3539.8616995355   35071.4555079701   4098.5109383804   7.4949896167   0.7432581957   9.0188963082   0.7440077682   8.2569429625   0.7436330764
63.0000000000   33245.8930471553   4625.3813106143   37270.0808643292   3518.4343385291   35257.9869557422   4109.3510718312   7.5315950287   0.7486401347   9.0703576139   0.7405430373   8.3009763213   0.7446025924
64.0000000000   33414.1256520105   4671.2861824680   37469.1719981150   3519.8313821669   35441.6488250627   4135.8268555032   7.5693312282   0.7563919817   9.1190225794   0.7423147005   8.3441769038   0.7493863972
65.0000000000   33588.9604741291   4723.2790525823   37666.2455466049   3540.4172063440   35627.6030103670   4173.9620867672   7.6085496630   0.7656851722   9.1670694349   0.7479464339   8.3878095489   0.7568677728
66.0000000000   33768.3754847956   4780.8686398804   37865.3710284230   3569.1719666953   35816.8732566093   4218.7494284228   7.6487951418   0.7764135738   9.2155322529   0.7547977288   8.4321636973   0.7656819343
67.0000000000   33951.0677517706   4844.1956353300   38066.2226181799   3597.2146947127   36008.6451849753   4266.5082276498   7.6897610448   0.7885578149   9.2643869806   0.7610500731   8.4770740127   0.7749260098
68.0000000000   34135.1038379283   4913.5946150836   38265.0334494695   3622.7789428604   36200.0686436989   4316.7081966593   7.7309920858   0.8021391085   9.3127436275   0.7665840937   8.5218678566   0.7845630383
69.0000000000   34317.1741317743   4990.3048281052   38458.3643489792   3646.9248223618   36387.7692403767   4370.5378923749   7.7717189297   0.8174385991   9.3597875199   0.7720357199   8.5657532248   0.7950613234
70.0000000000   34501.4202498491   5077.3357179409   38648.5144894442   3675.2115080970   36574.9673696466   4432.0716161817   7.8128645736   0.8351224417   9.4060891127   0.7791403968   8.6094768431   0.8076166326
71.0000000000   34695.0911153760   5175.5208748745   38841.5167929509   3713.2060595382   36768.3039541635   4504.1045484565   7.8560749748   0.8553141477   9.4531244570   0.7895476818   8.6545997159   0.8230880370
72.0000000000   34898.2406014374   5282.2160993272   39046.5931349891   3766.1593761178   36972.4168682132   4587.2520841083   7.9013688056   0.8773377904   9.5030876871   0.8039966798   8.7022282463   0.8414666540
73.0000000000   35106.2503856971   5389.8402939316   39267.6604036298   3832.7476931309   37186.9553946635   4676.5549966449   7.9477355330   0.8994349700   9.5568808195   0.8213703684   8.7523081763   0.8612875674
74.0000000000   35315.8757255945   5489.6894875093   39502.4353885064   3902.2839851025   37409.1555570504   4762.5891576777   7.9945076908   0.9196881050   9.6139697825   0.8389079434   8.8042387366   0.8802251837
75.0000000000   35523.5095576637   5573.6181919650   39745.2010207816   3964.0054147819   37634.3552892227   4836.2464100904   8.0409536644   0.9363993239   9.6730429839   0.8546120581   8.8569983241   0.8964389169
76.0000000000   35720.2227442051   5645.7766932003   39989.6746017799   4014.0668007618   37854.9486729925   4898.3429213593   8.0850214564   0.9506572150   9.7326283920   0.8681475979   8.9088249242   0.9103376824
77.0000000000   35893.1762175668   5720.8995611086   40234.3552505433   4061.3323777916   38063.7657340550   4961.0035512581   8.1236684006   0.9658987735   9.7923579820   0.8819912667   8.9580131913   0.9248970308
78.0000000000   36038.6595953526   5809.0214610456   40480.0068538812   4118.5393127393   38259.3332246169   5035.2307000507   8.1559597656   0.9843646608   9.8523734956   0.8991705126   9.0041666306   0.9427304483
79.0000000000   36166.1289736508   5907.5799030559   40724.5885828216   4192.1259807262   38445.3587782362   5122.1782743902   8.1840671359   1.0053624895   9.9121235001   0.9207952820   9.0480953180   0.9640066615
80.0000000000   36289.4037209204   6006.3925069682   40966.2586165888   4279.8980785856   38627.8311687546   5215.0876555837   8.2112249360   1.0264919479   9.9710976927   0.9454773105   9.0911613143   0.9868163617
81.0000000000   36412.1365562764   6095.9449825072   41202.9089888771   4372.8791702436   38807.5227725767   5304.8382382173   8.2383522394   1.0456289352   10.0287894916   0.9708046367   9.1335708655   1.0089106781
82.0000000000   36530.7897060437   6170.7449767933   41433.5272399620   4462.9152371178   38982.1584730028   5384.9654586783   8.2646976800   1.0615978005   10.0850453572   0.9956321204   9.1748715186   1.0291436268
83.0000000000   36644.7298194192   6229.0094360560   41662.1460224586   4550.1010351877   39153.4379209389   5454.5383849090   8.2901354612   1.0739912071   10.1409255232   1.0208638405   9.2155304922   1.0477643088
84.0000000000   36759.6723721706   6276.1202237394   41891.9625349152   4637.2635964576   39325.8174535429   5517.8754392366   8.3159162150   1.0839203578   10.1972039417   1.0471882939   9.2565600783   1.0657125937
85.0000000000   36882.1757975674   6324.4320530547   42124.8003593460   4721.0418279655   39503.4880784567   5580.6216828910   8.3434150138   1.0940707376   10.2542561010   1.0729224986   9.2988355574   1.0835482147
86.0000000000   37012.7460967480   6379.7956760673   42356.5442118008   4797.9484584766   39684.6451542744   5644.5594282709   8.3726816542   1.1057122287   10.3109861320   1.0961408620   9.3418338931   1.1009369469
87.0000000000   37146.0505481537   6440.6135219289   42575.9240541164   4864.8454387904   39860.9873011351   5707.3734625559   8.4024997539   1.1185119710   10.3646161231   1.1157097583   9.3835579385   1.1171117433
88.0000000000   37278.2983896167   6502.2081356336   42773.1255323302   4922.7139490622   40025.7119609734   5766.7938780310   8.4320406791   1.1314744024   10.4127806105   1.1321980852   9.4224106448   1.1318363016
89.0000000000   37410.8538017099   6560.8012487346   42946.6653770763   4975.3960107151   40178.7595893931   5822.3139080969   8.4616644566   1.1437876299   10.4551882773   1.1473691965   9.4584263670   1.1455798129
90.0000000000   37545.2014369341   6615.5462623382   43104.4877645417   5028.1477535676   40324.8446007379   5875.7009020561   8.4917442776   1.1552939785   10.4938238521   1.1631125625   9.4927840649   1.1592098623
91.0000000000   37680.5929167969   6668.2448800737   43256.8764671266   5085.4707885312   40468.7346919618   5929.9031577941   8.5221053498   1.1663743567   10.5311988230   1.1806453710   9.5266520864   1.1735315573
92.0000000000   37818.3528856015   6718.6973109382   43410.0402903644   5145.7940176481   40614.1965879830   5984.1494645468   8.5530512086   1.1769369829   10.5687891757   1.1991383561   9.5609201922   1.1880895292
93.0000000000   37964.8349564009   6761.6167043480   43562.7281581730   5203.6774535650   40763.7815572869   6033.1467534471   8.5860634200   1.1857092587   10.6062305587   1.2165640035   9.5961469894   1.2012357014
94.0000000000   38121.3880965859   6792.9262691095   43709.9346837140   5257.5843135637   40915.6613901500   6073.9624674420   8.6214651274   1.1916796188   10.6422427943   1.2319733132   9.6318539609   1.2119939270
95.0000000000   38281.5263547816   6814.1806904218   43851.5247400849   5309.2853123332   41066.5255474333   6108.2554387269   8.6577575996   1.1951844137   10.6767929291   1.2458714440   9.6672752643   1.2207910218
96.0000000000   38433.7962900785   6826.1914194499   43996.0595491082   5362.0102188683   41214.9279195933   6137.9167020342   8.6923427362   1.1965597502   10.7120027058   1.2594582628   9.7021727210   1.2284116475
97.0000000000   38573.5570980942   6832.7660099059   44152.3237266794   5416.2582361956   41362.9404123868   6165.3282405433   8.7241435193   1.1967695273   10.7500544379   1.2732528685   9.7370989786   1.2356031257
98.0000000000   38705.4831111451   6841.7526057998   44324.4035630543   5471.2935947906   41514.9433370997   6194.5392209334   8.7541453300   1.1975437705   10.7919971426   1.2875627188   9.7730712363   1.2433681750
99.0000000000   38841.5046494062   6861.3843659980   44509.1470420854   5527.1832480799   41675.3258457458   6230.1023296499   8.7849804192   1.2006210730   10.8370818917   1.3025886130   9.8110311554   1.2526428173
100.0000000000   38990.9171842542   6893.2270440471   44701.1633350053   5585.6451582957   41846.0402596297   6273.5958953050   8.8187477548   1.2062611833   10.8839613302   1.3184585147   9.8513545425   1.2636057331
101.0000000000   39155.9853421381   6935.9221153382   44896.2455342682   5650.1245758365   42026.1154382031   6325.7775534913   8.8559752175   1.2141293830   10.9315448913   1.3354432226   9.8937600544   1.2762285766
102.0000000000   39327.8426064897   6991.1325941760   45089.9125528172   5719.2841865475   42208.8775796534   6386.9455358506   8.8946335054   1.2247309435   10.9787208825   1.3530047257   9.9366771939   1.2904626441
103.0000000000   39498.5169495294   7061.1990031347   45274.2914296629   5787.2309986849   42386.4041895961   6455.7173882540   8.9328857309   1.2387352560   11.0235990611   1.3698813869   9.9782423960   1.3059555981
104.0000000000   39668.9952048519   7141.3422928515   45440.9882725899   5852.5579973145   42554.9917387209   6528.8285647427   8.9709945108   1.2550922177   11.0641364949   1.3857488391   10.0175655028   1.3220356122
105.0000000000   39843.7696915556   7219.8475318816   45589.8205534336   5920.0663910117   42716.7951224946   6602.0218288643   9.0100933040   1.2712004460   11.1002784047   1.4017935295   10.0551858543   1.3380911167
106.0000000000   40022.2360242950   7288.6393109085   45728.4709409456   5994.3668080036   42875.3534826203   6672.9564824527   9.0501298405   1.2853001577   11.1339006370   1.4192675335   10.0920152388   1.3539418058
107.0000000000   40200.5905117244   7344.3963886231   45861.5776323668   6075.2389283653   43031.0840720456   6739.7583914390   9.0902747107   1.2966297725   11.1661458825   1.4382303215   10.1282102966   1.3692617033
108.0000000000   40378.8567084991   7385.8655508823   45987.2541417945   6159.6912177207   43183.0554251468   6800.4707864006   9.1305388496   1.3047872558   11.1965464933   1.4578445635   10.1635426714   1.3834342330
109.0000000000   40558.0427246536   7416.6321294147   46102.7853183393   6240.1689634812   43330.4140214964   6853.6902773564   9.1711102815   1.3104774477   11.2244413916   1.4761618220   10.1977758365   1.3957802237
110.0000000000   40742.4209542929   7445.5794032550   46209.3981860340   6307.0078565529   43475.9095701635   6899.8188654774   9.2128708217   1.3156327622   11.2501630457   1.4909642318   10.2315169337   1.4060341222
111.0000000000   40936.8455741657   7481.9627485728   46318.5170787010   6352.2439159311   43627.6813264333   6940.1285772857   9.2568438556   1.3223155050   11.2765776935   1.5008862634   10.2667107745   1.4144217671
112.0000000000   41142.4925747987   7528.7751728103   46444.0102818163   6376.1594792298   43793.2514283075   6976.3122531642   9.3032844270   1.3312220162   11.3071405623   1.5066674411   10.3052124947   1.4216537613
113.0000000000   41353.4045830492   7579.0608796721   46587.0479683309   6387.2152897564   43970.2262756900   7008.5192079167   9.3509180959   1.3409004235   11.3421178385   1.5103712124   10.3465179672   1.4281518030
114.0000000000   41558.4968879269   7622.9415969931   46737.1522702956   6396.3509871625   44147.8245791113   7036.4246795564   9.3973269953   1.3493244991   11.3788892765   1.5142500942   10.3881081359   1.4341600245
115.0000000000   41744.6978493950   7657.5278318371   46882.4578110445   6413.8504545052   44313.5778302197   7063.1158191027   9.4395555827   1.3559830092   11.4145086997   1.5204572611   10.4270321412   1.4405693673
116.0000000000   41902.6886321570   7692.7492271415   47012.6602782460   6446.2334763128   44457.6744552015   7096.9118883787   9.4753631502   1.3631077050   11.4464171231   1.5302558637   10.4608901367   1.4490937899
117.0000000000   42036.4048708264   7745.4597953778   47123.7515711810   6495.5856970808   44580.0782210037   7147.8941300895   9.5054506913   1.3742757683   11.4735896860   1.5438162253   10.4895201887   1.4615064873
118.0000000000   42158.8046375629   7821.0371328468   47221.7003477660   6557.1994849499   44690.2524926645   7216.8374970896   9.5326892709   1.3904277981   11.4975228313   1.5602990242   10.5151060511   1.4778062300
119.0000000000   42284.4143770867   7908.8517560583   47313.0165558854   6621.3053526948   44798.7154664861   7293.5457999841   9.5604810499   1.4090233780   11.5198892952   1.5778679983   10.5401851726   1.4958299201
120.0000000000   42417.0168572272   7994.6242172895   47396.1264980688   6681.4320518582   44906.5716776480   7367.3452016065   9.5898451467   1.4269413566   11.5403351374   1.5950359866   10.5650901420   1.5133243925
121.0000000000   42554.5206703847   8066.6903379301   47475.5649485275   6736.1792239941   45015.0428094561   7431.2718812403   9.6204457560   1.4416817545   11.5599320219   1.6111224592   10.5901888889   1.5287514284
122.0000000000   42695.0153769078   8122.6095182555   47564.2406689331   6792.4931092540   45129.6280229204   7487.1472546397   9.6518894490   1.4527667394   11.5817785619   1.6275226200   10.6168340055   1.5426213206
123.0000000000   42835.7856067576   8164.6009311277   47673.3937576742   6859.1474006665   45254.5896822159   7540.1794218918   9.6835386900   1.4607860915   11.6085956339   1.6463528945   10.6460671619   1.5563376655
124.0000000000   42974.8422158173   8196.0934466732   47803.4597818704   6939.5060917659   45389.1509988438   7593.8360722449   9.7148934932   1.4665399057   11.6404416701   1.6681090416   10.6776675817   1.5705615349
125.0000000000   43109.5626762147   8219.4770399120   47946.2192795399   7029.3175506564   45527.8909778773   7647.5848487482   9.7453159361   1.4705329377   11.6752665382   1.6913387336   10.7102912371   1.5847860791
126.0000000000   43237.1613944221   8237.9374511235   48092.0102647976   7122.8021713090   45664.5858296098   7700.5819332122   9.7741350713   1.4734483982   11.7107213052   1.7146095883   10.7424281882   1.5985831574
127.0000000000   43360.4437731084   8255.1868367599   48234.1148056489   7218.5138468877   45797.2792893786   7754.1940866709   9.8019717049   1.4761085812   11.7452183825   1.7379454750   10.7735950437   1.6123509261
128.0000000000   43485.3117573213   8269.3367417162   48373.6552507212   7317.9839547412   45929.4835040213   7808.1630141073   9.8302100409   1.4780769240   11.7791113122   1.7623803730   10.8046606766   1.6264525773
129.0000000000   43615.4037847819   8276.3340978282   48514.9377701362   7418.5446170541   46065.1707774591   7859.1510462039   9.8597308123   1.4784025038   11.8135269899   1.7878428978   10.8366289011   1.6404353371
130.0000000000   43746.6075673928   8276.3908364447   48658.7603295386   7511.6067788155   46202.6839484657   7903.2550786727   9.8895891862   1.4771386518   11.8486960575   1.8123993721   10.8691426218   1.6532891581
131.0000000000   43868.0654426794   8269.8341037308   48805.5823083847   7589.1858534336   46336.8238755320   7936.8097501825   9.9172912832   1.4743946041   11.8847012416   1.8337645397   10.9009962624   1.6638106616
132.0000000000   43978.8064869891   8260.0526285085   48950.9812430826   7655.6000697459   46464.8938650359   7963.5633309977   9.9425727481   1.4709174757   11.9204112281   1.8526426757   10.9314919881   1.6727048610
133.0000000000   44086.5894793149   8256.9951590679   49086.5042835743   7722.6848478015   46586.5468814446   7994.3051704114   9.9671156452   1.4689624392   11.9537221192   1.8717277888   10.9604188822   1.6824410187
134.0000000000   44201.0831294542   8275.0528586733   49210.7851560757   7795.8800518354   46705.9341427649   8039.0374298309   9.9930066028   1.4717861449   11.9842477620   1.8919909045   10.9886271824   1.6949607723
135.0000000000   44327.5903876603   8326.4551546718   49325.5948466440   7875.1229637000   46826.5926171521   8103.9316734581   10.0213573281   1.4821672730   12.0123800697   1.9131029908   11.0168686989   1.7112543467
136.0000000000   44464.6225268583   8409.9978468794   49434.9381445682   7959.7730448291   46949.7803357132   8187.9805419195   10.0518379884   1.4998449475   12.0390875077   1.9348591427   11.0454627481   1.7310711667
137.0000000000   44607.5616822493   8514.3035157670   49542.8992073095   8048.9331541518   47075.2304447794   8284.8865193980   10.0834863212   1.5222444818   12.0653607227   1.9570327416   11.0744235219   1.7531693321
138.0000000000   44755.4336876815   8626.1718453751   49655.5812673470   8139.3255805710   47205.5074775142   8386.2822994602   10.1161891487   1.5463461122   12.0927088672   1.9789939690   11.1044490080   1.7758946235
139.0000000000   44907.1181618731   8735.4186610980   49774.4007065404   8225.1039602383   47340.7594342067   8484.0990783166   10.1497847873   1.5698577471   12.1215198538   1.9995949998   11.1356523205   1.7976141840
140.0000000000   45057.9580663021   8834.2817850351   49895.2576584950   8303.0963386030   47476.6078623985   8572.8041930726   10.1832925611   1.5910525812   12.1508283719   2.0182788464   11.1670604665   1.8172641275
141.0000000000   45202.5219868428   8916.9431367063   50016.9711977874   8374.6061835525   47609.7465923151   8650.0261165169   10.2155376076   1.6086592011   12.1803656223   2.0355024538   11.1979516150   1.8345373620
