,z,free_energy_gauss,free_energy_gauss_surf,free_energy_probability,free_energy_probability_surf
166,20.79060665362035,1.4484735284357781,1.4484735284357781,1.3722737152794735,1.3722737152794735
167,20.915851272015654,1.4445381909313249,1.4445381909313249,1.3684038527103397,1.3684038527103397
168,21.041095890410958,1.4396237377348828,1.4396237377348828,1.363582366142745,1.363582366142745
169,21.16634050880626,1.436036471847868,1.436036471847868,1.360064927178183,1.360064927178183
170,21.291585127201564,1.4330797123951702,1.4330797123951702,1.357154219699002,1.357154219699002
171,21.416829745596868,1.4312235359659486,1.4312235359659486,1.3553363826146445,1.3553363826146445
172,21.54207436399217,1.4302328457543247,1.4302328457543247,1.3543563835080954,1.3543563835080954
173,21.667318982387474,1.4300417610605025,1.4300417610605025,1.3541407431556283,1.3541407431556283
174,21.792563600782778,1.430056889766046,1.430056889766046,1.3541208305437573,1.3541208305437573
175,21.91780821917808,1.431112910932131,1.431112910932131,1.3551346216836282,1.3551346216836282
176,22.043052837573384,1.4329276443205192,1.4329276443205192,1.3569177001804227,1.3569177001804227
177,22.168297455968688,1.4357000580105215,1.4357000580105215,1.359678012685801,1.359678012685801
178,22.29354207436399,1.4384648566154405,1.4384648566154405,1.3624485601024432,1.3624485601024432
179,22.418786692759294,1.4409105439149432,1.4409105439149432,1.364913632244042,1.364913632244042
180,22.544031311154598,1.4429080500309528,1.4429080500309528,1.3669514457674854,1.3669514457674854
181,22.6692759295499,1.4443675053348368,1.4443675053348368,1.3684700260046232,1.3684700260046232
182,22.794520547945204,1.444917429865364,1.444917429865364,1.3690754338268925,1.3690754338268925
183,22.919765166340508,1.4434868000085936,1.4434868000085936,1.3676431254495207,1.3676431254495207
184,23.04500978473581,1.4405588091403614,1.4405588091403614,1.36467149446419,1.36467149446419
185,23.170254403131114,1.4371157125044762,1.4371157125044762,1.3611262725595081,1.3611262725595081
186,23.295499021526417,1.431408987405975,1.431408987405975,1.3552606285811524,1.3552606285811524
187,23.42074363992172,1.4239576209349587,1.4239576209349587,1.3476312319770103,1.3476312319770103
188,23.545988258317024,1.4149198686441686,1.4149198686441686,1.3383830560533623,1.3383830560533623
189,23.671232876712327,1.404880269733345,1.404880269733345,1.3281628676189274,1.3281628676189274
190,23.79647749510763,1.3938481387089998,1.3938481387089998,1.3169641426730128,1.3169641426730128
191,23.921722113502934,1.382969274995021,1.382969274995021,1.305941104296511,1.305941104296511
192,24.046966731898237,1.3723976470380328,1.3723976470380328,1.2951863769200302,1.2951863769200302
193,24.17221135029354,1.3623215928478751,1.3623215928478751,1.2849216840489268,1.2849216840489268
194,24.297455968688844,1.352771355957774,1.352771355957774,1.2751341878672118,1.2751341878672118
195,24.422700587084147,1.3438464393088418,1.3438464393088418,1.2658912918669303,1.2658912918669303
196,24.54794520547945,1.3362964106845439,1.3362964106845439,1.2580215426188925,1.2580215426188925
197,24.673189823874754,1.330128749461779,1.330128749461779,1.2514886180663547,1.2514886180663547
198,24.798434442270057,1.325556445542964,1.325556445542964,1.2465906093771528,1.2465906093771528
199,24.92367906066536,1.3234892018053461,1.3234892018053461,1.244298895093663,1.244298895093663
200,25.048923679060664,1.3236904940427632,1.3236904940427632,1.2444632554683661,1.2444632554683661
201,25.174168297455967,1.3255141771854482,1.3255141771854482,1.246376566745389,1.246376566745389
202,25.29941291585127,1.3274078916445369,1.3274078916445369,1.2483630420553935,1.2483630420553935
203,25.424657534246574,1.3285645962339023,1.3285645962339023,1.2495903242177135,1.2495903242177135
204,25.549902152641877,1.3279428434032503,1.3279428434032503,1.248979278833658,1.248979278833658
205,25.67514677103718,1.3253700666710546,1.3253700666710546,1.2464525470785146,1.2464525470785146
