,z,free_energy_gauss,free_energy_gauss_surf,free_energy_probability,free_energy_probability_surf
234,29.30386740331492,1.6613585956017576,1.6613585956017576,1.2687620630844811,1.2687620630844811
235,29.42909760589319,1.5560274753385968,1.5560274753385968,1.1504684608050924,1.1504684608050924
236,29.55432780847146,1.4550168344729193,1.4550168344729193,1.0399996457934844,1.0399996457934844
237,29.67955801104973,1.3578596903150757,1.3578596903150757,0.937426380669354,0.937426380669354
238,29.804788213627997,1.2637387630645296,1.2637387630645296,0.8422112184012054,0.8422112184012054
239,29.930018416206266,1.1717917799807265,1.1717917799807265,0.754378935830265,0.754378935830265
240,30.055248618784532,1.0815684628689808,1.0815684628689808,0.6735528586717482,0.6735528586717482
241,30.1804788213628,0.9924835101328575,0.9924835101328575,0.5988569100448834,0.5988569100448834
242,30.30570902394107,0.9039629464335228,0.9039629464335228,0.5304791002042548,0.5304791002042548
243,30.43093922651934,0.8149209192961058,0.8149209192961058,0.46816277475769086,0.46816277475769086
244,30.556169429097608,0.7251967017071308,0.7251967017071308,0.41128380090816175,0.41128380090816175
245,30.681399631675877,0.6350340616038509,0.6350340616038509,0.3596673678200761,0.3596673678200761
246,30.806629834254146,0.5437094280876608,0.5437094280876608,0.3129975319283066,0.3129975319283066
247,30.931860036832415,0.450763972124676,0.450763972124676,0.27098340877605,0.27098340877605
248,31.057090239410684,0.3569145092318599,0.3569145092318599,0.23338122590705296,0.23338122590705296
249,31.182320441988953,0.262782778726801,0.262782778726801,0.19993467448840768,0.19993467448840768
250,31.307550644567222,0.16803661243171908,0.16803661243171908,0.16984074680890418,0.16984074680890418
251,31.43278084714549,0.07254810689804915,0.07254810689804915,0.14319726758191628,0.14319726758191628
252,31.55801104972376,-0.0244204035341234,-0.0244204035341234,0.11991985071646286,0.11991985071646286
253,31.68324125230203,-0.12420966370694556,-0.12420966370694556,0.09982965396349128,0.09982965396349128
254,31.808471454880298,-0.2274771019547434,-0.2274771019547434,0.08248254409737416,0.08248254409737416
255,31.933701657458567,-0.33291114535893196,-0.33291114535893196,0.06786550131865582,0.06786550131865582
256,32.058931860036836,-0.44026535103165965,-0.44026535103165965,0.0556050298525726,0.0556050298525726
257,32.1841620626151,-0.550371315547497,-0.550371315547497,0.04536264388844799,0.04536264388844799
258,32.309392265193374,-0.6637642870969843,-0.6637642870969843,0.036877837725191244,0.036877837725191244
259,32.43462246777164,-0.7792782372315668,-0.7792782372315668,0.02987345796376121,0.02987345796376121
260,32.55985267034991,-0.9004995584649166,-0.9004995584649166,0.02395157044340667,0.02395157044340667
261,32.68508287292818,-1.0282672613578676,-1.0282672613578676,0.018982821545711282,0.018982821545711282
262,32.81031307550645,-1.1560788038315295,-1.1560788038315295,0.015034937512862634,0.015034937512862634
263,32.935543278084715,-1.2851474726825796,-1.2851474726825796,0.011871689745135423,0.011871689745135423
264,33.06077348066299,-1.4177001843006543,-1.4177001843006543,0.009265289543276774,0.009265289543276774
265,33.18600368324125,-1.5488851302378719,-1.5488851302378719,0.007192224778015701,0.007192224778015701
266,33.311233885819526,-1.6824771137617662,-1.6824771137617662,0.005515080578965506,0.005515080578965506
267,33.43646408839779,-1.8160738503664462,-1.8160738503664462,0.004219981921899364,0.004219981921899364
268,33.561694290976064,-1.9658218473221296,-1.9658218473221296,0.003126118936557966,0.003126118936557966
269,33.68692449355433,-2.128978916837755,-2.128978916837755,0.0022547633093016606,0.0022547633093016606
270,33.8121546961326,-2.2979643246298767,-2.2979643246298767,0.0016076154118700907,0.0016076154118700907
271,33.93738489871087,-2.4800786374166752,-2.4800786374166752,0.0011165890605102729,0.0011165890605102729
272,34.06261510128914,-2.6435175757920875,-2.6435175757920875,0.0008051274214997964,0.0008051274214997964
273,34.187845303867405,-2.803632885591592,-2.803632885591592,0.0005844432922541209,0.0005844432922541209
274,34.31307550644568,-2.938370166679894,-2.938370166679894,0.00044635572693054484,0.00044635572693054484
275,34.43830570902394,-3.0326567873251977,-3.0326567873251977,0.00036963079580793964,0.00036963079580793964
276,34.563535911602216,-3.138021672703455,-3.138021672703455,0.0002993878205111657,0.0002993878205111657
277,34.68876611418048,-3.267109886961894,-3.267109886961894,0.00023125692389757566,0.00023125692389757566
278,34.813996316758754,-3.4266897816796664,-3.4266897816796664,0.000168062837853941,0.000168062837853941
279,34.93922651933702,-3.6463044296636804,-3.6463044296636804,0.00010831880589891866,0.00010831880589891866
280,35.06445672191529,-3.974151656088825,-3.974151656088825,5.62248196434001e-05,5.62248196434001e-05
281,35.18968692449356,-4.4677178337318795,-4.4677178337318795,2.095145928567933e-05,2.095145928567933e-05
282,35.31491712707183,-5.571970836441285,-5.571970836441285,2.3018035540280704e-06,2.3018035540280704e-06
283,35.440147329650095,-8.085553134466345,-8.085553134466345,1.509377656483618e-08,1.509377656483618e-08
284,35.56537753222837,,,-0.0,-0.0
285,35.69060773480663,,,-0.0,-0.0
286,35.815837937384906,,,-0.0,-0.0
287,35.94106813996317,,,-0.0,-0.0
288,36.066298342541444,,,-0.0,-0.0
289,36.19152854511971,,,-0.0,-0.0
290,36.316758747697975,,,-0.0,-0.0
291,36.44198895027625,,,-0.0,-0.0
292,36.56721915285451,,,-0.0,-0.0
293,36.692449355432785,,,-0.0,-0.0
294,36.81767955801105,,,-0.0,-0.0
295,36.94290976058932,,,-0.0,-0.0
296,37.06813996316759,,,-0.0,-0.0
297,37.19337016574586,,,-0.0,-0.0
298,37.31860036832413,,,-0.0,-0.0
299,37.4438305709024,,,-0.0,-0.0
300,37.569060773480665,,,-0.0,-0.0
301,37.69429097605894,,,-0.0,-0.0
302,37.8195211786372,,,-0.0,-0.0
303,37.944751381215475,,,-0.0,-0.0
304,38.06998158379374,,,-0.0,-0.0
305,38.19521178637201,,,-0.0,-0.0
306,38.32044198895028,,,-0.0,-0.0
307,38.44567219152855,,,-0.0,-0.0
308,38.57090239410682,,,-0.0,-0.0
309,38.69613259668509,,,-0.0,-0.0
310,38.821362799263355,,,-0.0,-0.0
311,38.94659300184163,,,-0.0,-0.0
312,39.07182320441989,,,-0.0,-0.0
313,39.197053406998165,,,-0.0,-0.0
314,39.32228360957643,,,-0.0,-0.0
315,39.4475138121547,,,-0.0,-0.0
316,39.57274401473297,,,-0.0,-0.0
317,39.69797421731124,,,-0.0,-0.0
318,39.82320441988951,,,-0.0,-0.0
