,z,free_energy_gauss,free_energy_gauss_surf,free_energy_probability,free_energy_probability_surf
0,0.0,-3.087430531883688,46.73659288833811,0.00033127140830019797,inf
1,0.12519561815336464,-2.1832410585648905,46.62565744337036,0.002022546315721368,inf
2,0.25039123630672927,-1.4420213719849402,45.713844850984195,0.008937273072818072,inf
3,0.3755868544600939,-0.8587519671177614,43.71505011929992,0.02897338159067599,inf
4,0.5007824726134585,-0.4081073275480877,35.81081129078717,0.07274914921763202,inf
5,0.6259780907668232,-0.06318728641545729,33.026748062499195,0.1490720491167414,inf
6,0.7511737089201878,0.20872542618306977,29.530303564984234,0.262982586904805,inf
7,0.8763693270735524,0.4434277076668336,23.507404298945378,0.41782636860369693,inf
8,1.001564945226917,0.674425008673315,24.545594717462865,0.6153825265973996,inf
9,1.1267605633802817,0.9253163939048834,22.574756256039816,0.8537498741138458,inf
10,1.2519561815336464,1.206355041073245,22.665477098284526,1.1298797705892505,inf
11,1.377151799687011,1.5136326531810804,19.251792743795185,1.4379107039716916,inf
12,1.5023474178403755,1.8372823760437105,16.419041689473527,1.7720198541322818,inf
13,1.6275430359937402,2.167233274319768,14.41099759318519,2.1255414404692097,inf
14,1.7527386541471048,2.4954437246484438,11.443343525205094,2.490792969715852,17.432098842897013
15,1.8779342723004695,2.8186725583290713,10.370124547952113,2.862868578030951,15.928021446120738
16,2.003129890453834,3.136465311340578,11.903117994127966,3.2401056287434344,15.253566398572946
17,2.128325508607199,3.447097662123037,11.349631159051679,3.6194317571040515,8.565244580677016
18,2.2535211267605635,3.7463545012869073,6.530225399273133,3.9961823043945905,6.576746228906679
19,2.378716744913928,4.028621428770581,5.0857551496956335,4.367134449443772,5.531018565554986
20,2.503912363067293,4.289323492186066,4.27186316189935,4.728134760728707,4.734244157043714
21,2.6291079812206575,4.521785245553793,4.521785245553793,5.0744468205074735,5.0744468205074735
22,2.754303599374022,4.720694970071621,4.720694970071621,5.40547189341533,5.40547189341533
23,2.879499217527387,4.87746784314026,4.87746784314026,5.7105642751631125,5.7105642751631125
