# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
32.0000000000   73705.2909844312   5050.7713370404   77877.7179899436   4185.2936057907   75791.5044871874   4638.2633423374   22.3405764485   0.2481948431   22.3756787979   0.4567794620   22.3581276232   0.3675922721
33.0000000000   74996.1671357822   5112.3088645947   79266.6830714018   4275.6980499709   77131.4251035920   4712.6052105783   22.7323426594   0.2490822407   22.7749397477   0.4834092998   22.7536412036   0.3845299168
34.0000000000   76245.1224628669   5166.5094405843   80614.1435171100   4362.8321500379   78429.6329899885   4781.5857290783   23.1114844721   0.2492913774   23.1623246115   0.5106404976   23.1369045418   0.4018083552
35.0000000000   77454.9969795270   5213.5156674023   81923.7221432338   4446.7088404189   79689.3595613804   4845.3052084316   23.4788636214   0.2488921887   23.5388741418   0.5383311191   23.5088688816   0.4193731724
36.0000000000   78628.7418051547   5253.2525463671   83198.7039222154   4527.3917788193   80913.7228636850   4903.7709283180   23.8353796676   0.2479549130   23.9055294567   0.5662971351   23.8704545621   0.4371350387
37.0000000000   79769.5700067602   5285.8488797549   84442.1445322313   4605.1609892751   82105.8572694958   4957.2021401566   24.1820085786   0.2466789612   24.2631640910   0.5944425959   24.2225863348   0.4550892823
38.0000000000   80880.5179382596   5311.6458935302   85656.8523804765   4680.4159350351   83268.6851593681   5005.9901829302   24.5196689332   0.2453686223   24.6125818914   0.6228057321   24.5661254123   0.4733353678
39.0000000000   81964.3747919301   5331.2751458038   86845.4700542729   4753.5050124812   84404.9224231015   5050.6585998239   24.8491983834   0.2443056792   24.9545404001   0.6514457354   24.9018693918   0.4919689071
40.0000000000   83023.8161262886   5345.5636671729   88010.2418152993   4824.7516124534   85517.0289707939   5091.8208453200   25.1713963535   0.2437862197   25.2896812208   0.6803600948   25.2305387872   0.5110389318
41.0000000000   84061.2453282402   5355.1468419381   89152.8532182696   4894.5129770373   86607.0492732549   5130.0026793904   25.4869824856   0.2440040354   25.6184818964   0.7094548894   25.5527321910   0.5305017481
42.0000000000   85078.4910202431   5359.9740609080   90274.7061628834   4962.9030430609   87676.5985915633   5165.2554897328   25.7965128402   0.2449057211   25.9413396052   0.7385633578   25.8689262227   0.5502066183
43.0000000000   86076.8581269102   5359.5022598443   91376.6930351435   5029.6657770045   88726.7755810269   5197.2012805762   26.1003926732   0.2463914438   26.2585109135   0.7675485999   26.1794517933   0.5700173668
44.0000000000   87057.5311875336   5353.5448038545   92459.3030212416   5094.4966101693   89758.4171043876   5225.6261671643   26.3989852879   0.2486316930   26.5701398754   0.7963767871   26.4845625817   0.5899295321
45.0000000000   88021.5493347410   5342.6373691198   93522.7680326627   5157.6568255997   90772.1586837018   5250.9617208932   26.6925979822   0.2520397377   26.8762920078   0.8251464879   26.7844449950   0.6100781736
46.0000000000   88969.3368437818   5327.5563954661   94567.5497820815   5220.0037602579   91768.4433129316   5274.0542471603   26.9813465449   0.2569512615   27.1770931107   0.8540451795   27.0792198278   0.6306413875
47.0000000000   89900.5708350775   5308.7487094977   95594.0736993086   5282.3276727606   92747.3222671930   5295.5546689183   27.2651243461   0.2634558996   27.4726574612   0.8831811656   27.3688909037   0.6516970087
48.0000000000   90814.6300845587   5286.4051790463   96602.3144588664   5344.8862185960   93708.4722717125   5315.7261219322   27.5437375038   0.2714372584   27.7629728678   0.9125120932   27.6533551858   0.6731851549
49.0000000000   91711.0462092226   5260.7574799354   97591.7930597890   5407.5146855955   94651.4196345058   5334.6407722370   27.8170378260   0.2807456179   28.0478979538   0.9418525352   27.9324678899   0.6949475880
50.0000000000   92589.4978174605   5232.3196815861   98561.8014908103   5470.0732048955   95575.6496541354   5352.5167032541   28.0849177142   0.2913127714   28.3272249015   0.9710259411   28.2060713079   0.7168523241
51.0000000000   93449.7501497206   5201.6830755569   99511.3682076743   5532.8347364075   96480.5591786975   5369.8122424780   28.3472959866   0.3031841411   28.6006682903   0.9999957905   28.4739821384   0.7388884234
52.0000000000   94291.5132079456   5169.2999338629   100439.5305373071   5596.3155865838   97365.5218726264   5387.0404653611   28.6040783336   0.3164801732   28.8679461661   1.0288557039   28.7360122499   0.7611516799
53.0000000000   95114.4674547616   5135.6440213124   101345.7374692617   5660.8570707893   98230.1024620116   5404.6342285832   28.8551607777   0.3312053267   29.1288954002   1.0576288547   28.9920280890   0.7836694976
54.0000000000   95918.7820591311   5101.1417414684   102229.6475172315   5726.3653298864   99074.2147881813   5422.7717524287   29.1005888997   0.3473127240   29.3834151816   1.0862127250   29.2420020407   0.8063759087
55.0000000000   96704.7918308738   5066.0462650844   103090.9521117616   5793.2891280357   99897.8719713177   5441.8298246542   29.3404603171   0.3645936718   29.6314113926   1.1146562780   29.4859358549   0.8292729236
56.0000000000   97472.6645597686   5030.5280024573   103929.8258652628   5862.6373427927   100701.2452125157   5462.4503932125   29.5748218751   0.3827223012   29.8729274450   1.1431912421   29.7238746601   0.8524560328
57.0000000000   98222.9604911857   4994.7038476302   104746.8970450789   5935.4017811996   101484.9287681323   5485.2557292162   29.8038401685   0.4013702305   30.1081366092   1.1720181365   29.9559883889   0.8759921730
58.0000000000   98956.6714368035   4958.9467842239   105543.4129302824   6011.7225717421   102250.0421835429   5510.5336170083   30.0278093915   0.4202911776   30.3373950554   1.2011225340   30.1826022234   0.8998166523
59.0000000000   99674.6720675985   4924.0319569292   106321.0951226300   6090.6619498486   102997.8835951142   5538.1519345443   30.2469817429   0.4392533717   30.5612007641   1.2302102144   30.4040912535   0.9236776213
60.0000000000   100377.7714929136   4890.9796999658   107081.7471418900   6170.6890376006   103729.7593174018   5567.7233059951   30.4615857892   0.4580288560   30.7800781190   1.2588421651   30.6208319541   0.9472259576
61.0000000000   101066.9859844911   4860.9039629238   107827.1905993088   6250.7715977020   104447.0882919000   5599.1308657418   30.6719119574   0.4763941686   30.9945558357   1.2867615095   30.8332338965   0.9702336281
62.0000000000   101743.3425206392   4834.4790152169   108559.0656063152   6330.9197545604   105151.2040634772   5632.6162787490   30.8782624776   0.4942510150   31.2051059228   1.3140022393   31.0416842002   0.9926948048
63.0000000000   102408.0504391879   4811.6913721599   109278.9985017821   6411.8290902502   105843.5244704850   5668.5062469533   31.0810073784   0.5116425062   31.4121897145   1.3406900752   31.2465985465   1.0146989534
64.0000000000   103062.7064691128   4792.5597885143   109988.6127137018   6494.2698416169   106525.6595914073   5707.1959008877   31.2806327114   0.5285273617   31.6162680716   1.3669837705   31.4484503915   1.0363362873
65.0000000000   103709.2270120913   4777.1499582334   110689.3747697430   6578.8433210037   107199.3008909171   5749.0147488837   31.4777191956   0.5447570339   31.8177599423   1.3930533863   31.6477395689   1.0576762177
66.0000000000   104349.1930429706   4765.4350666816   111382.3578671500   6665.9414588420   107865.7754550603   5794.1413042602   31.6727471767   0.5602291145   32.0169716957   1.4190062788   31.8448594362   1.0787574982
67.0000000000   104983.6887833517   4757.3213760840   112068.3577227579   6755.6143959608   108526.0232530548   5842.5350894222   31.8660467182   0.5748513814   32.2141301302   1.4448324795   32.0400884242   1.0995442248
68.0000000000   105613.4056091093   4752.5815747677   112748.4878352751   6847.5420357821   109180.9467221922   5893.8893591848   32.0578289270   0.5884610108   32.4095560204   1.4704451140   32.2336924737   1.1199319610
69.0000000000   106238.9043314872   4751.0310758081   113423.9965519473   6941.0406405525   109831.4504417172   5947.7029791801   32.2482632507   0.6008310974   32.6036135044   1.4957273696   32.4259383775   1.1397803235
70.0000000000   106860.7677805658   4752.6429552911   114095.9560090795   7035.4073813121   110478.3618948226   6003.5228025510   32.4375237084   0.6117560951   32.7966175223   1.5205871579   32.6170706154   1.1589717047
71.0000000000   107479.9290399634   4757.3077595618   114765.0725086967   7130.0422368762   111122.5007743301   6060.9190482478   32.6258951685   0.6212260720   32.9887769720   1.5449484325   32.8073360703   1.1774522266
72.0000000000   108097.3952610806   4764.8251958221   115432.1268971490   7224.5742860778   111764.7610791148   6119.5601460316   32.8136882023   0.6293400219   33.1803207374   1.5687808524   32.9970044698   1.1952284773
73.0000000000   108714.2706036271   4775.0516926092   116098.0418050772   7319.1911104066   112406.1562043521   6179.4691186924   33.0012423928   0.6362077864   33.3715163386   1.5922054514   33.1863793657   1.2124105218
74.0000000000   109331.5658444352   4787.9287858678   116763.8804237740   7414.7191931701   113047.7231341046   6241.0865549240   33.1888672618   0.6419048995   33.5626693093   1.6155190125   33.3757682856   1.2292159248
75.0000000000   109949.9044157103   4803.3639696239   117430.7547592809   7511.6689679044   113690.3295874956   6304.6600268396   33.3767549009   0.6464951110   33.7541018301   1.6389578072   33.5654283655   1.2458207379
76.0000000000   110569.7401584786   4821.4764706236   118099.7949887252   7610.2059725135   114334.7675736019   6370.3167229290   33.5650413261   0.6499486141   33.9461418695   1.6626437782   33.7555915978   1.2623029617
77.0000000000   111191.3002297331   4842.4047667292   118772.0657715012   7710.2309422414   114981.6830006172   6438.0332830585   33.7537932485   0.6522263173   34.1390958960   1.6865472031   33.9464445723   1.2786400270
78.0000000000   111815.0862071830   4866.0177901590   119448.7391865409   7811.4329588514   115631.9126968619   6507.5576833699   33.9431655718   0.6533423254   34.3333006586   1.7105495654   34.1382331152   1.2947656178
79.0000000000   112442.2674894987   4892.2491563870   120131.0011791300   7913.4086943166   116286.6343343144   6578.6069563189   34.1335152559   0.6532977303   34.5290993976   1.7345506103   34.3313073267   1.3106227039
80.0000000000   113074.2200610103   4921.3832229561   120820.2470846318   8015.7343941821   116947.2335728210   6651.0153625318   34.3252579798   0.6521386998   34.7268960469   1.7584497264   34.5260770134   1.3261655862
81.0000000000   113712.3230516769   4953.7410270895   121517.8512344694   8118.3874012766   117615.0871430731   6724.8704136465   34.5188100560   0.6499275362   34.9270883302   1.7822845842   34.7229491931   1.3414440244
82.0000000000   114357.3079068737   4989.5446580483   122224.8554262474   8221.6655401583   118291.0816665605   6800.4169044583   34.7143915121   0.6466948995   35.1299780037   1.8062014561   34.9221847579   1.3565725180
83.0000000000   115009.5922874956   5029.0398746318   122942.4156359213   8325.8356245580   118976.0039617084   6877.8914249862   34.9121256264   0.6424129144   35.3358977407   1.8302948050   35.1240116835   1.3716182825
84.0000000000   115669.8544324730   5072.5034452362   123672.0313480421   8430.8213477665   119670.9428902575   6957.3356897554   35.1122129141   0.6369539619   35.5452786016   1.8545251743   35.3287457578   1.3865377693
85.0000000000   116338.7941066350   5120.4791342836   124415.0307457626   8536.3000379374   120376.9124261988   7038.7401181718   35.3148563804   0.6301565887   35.7585017757   1.8787538059   35.5366790780   1.4012161128
86.0000000000   117016.8909576792   5173.3283431868   125172.0188073870   8641.8869914340   121094.4548825331   7121.9918884795   35.5201956308   0.6219060384   35.9757393303   1.9028031228   35.7479674805   1.4155258466
87.0000000000   117704.2247792663   5230.7424325639   125942.9298480238   8747.3238868497   121823.5773136450   7206.8141913496   35.7282610314   0.6122702758   36.1969727009   1.9265904146   35.9626168662   1.4294449126
88.0000000000   118400.5904141243   5291.9973464289   126727.3284813885   8852.5726993215   122563.9594477564   7292.9170882228   35.9390039351   0.6014374306   36.4220809392   1.9501894931   36.1805424372   1.4430810861
89.0000000000   119105.3439356813   5356.4152722744   127524.7698499307   8957.6830013151   123315.0568928060   7380.0836486148   36.1522412280   0.5895679537   36.6509430282   1.9737536212   36.4015921281   1.4565874037
90.0000000000   119817.7069555366   5423.4467822824   128335.1699864507   9062.8225447045   124076.4384709936   7468.2169048928   36.3677461480   0.5767662584   36.8835383708   1.9974079522   36.6256422594   1.4700846649
91.0000000000   120536.8213098288   5492.6303034174   129158.5006286034   9168.3502788912   124847.6609692161   7557.3684072719   36.5852665243   0.5631511453   37.1198556731   2.0212161655   36.8525610987   1.4836532614
92.0000000000   121262.0338387703   5563.7140747365   129994.6039902314   9274.6864460322   125628.3189145008   7647.7030204380   36.8046088380   0.5487920304   37.3598441998   2.0452244813   37.0822265189   1.4973503049
93.0000000000   121993.0232319737   5636.7380115228   130842.8782501816   9382.2559636675   126417.9507410776   7739.4942463419   37.0256753515   0.5336812862   37.6033252953   2.0694809775   37.3145003234   1.5112192480
94.0000000000   122729.4880423644   5712.2230760970   131702.6933421096   9491.1866817899   127216.0906922370   7833.0108227833   37.2483657648   0.5176745755   37.8501147442   2.0939784761   37.5492402545   1.5252430666
95.0000000000   123471.0237431926   5790.5846157384   132573.3834510497   9601.3703816771   128022.2035971211   7928.3410433133   37.4725499580   0.5006163893   38.1000225649   2.1187110387   37.7862862614   1.5394078788
96.0000000000   124217.1126119301   5871.8945109796   133453.9050793661   9712.9382699899   128835.5088456481   8025.5939027808   37.6980697596   0.4824558650   38.3527479425   2.1437184801   38.0254088510   1.5537523264
97.0000000000   124967.3489401050   5955.8289442107   134343.1498004631   9826.1131061461   129655.2493702840   8124.7891414939   37.9248098101   0.4634183682   38.6079706066   2.1690596214   38.2663902083   1.5683711655
98.0000000000   125721.4261988112   6041.7819150681   135240.1353549033   9941.2016309968   130480.7807768572   8225.8926134912   38.1526906908   0.4439293696   38.8654069398   2.1948300514   38.5090488153   1.5834064923
99.0000000000   126479.2717851845   6128.9999310067   136144.1037074163   10058.5933092237   131311.6877463004   8328.8636534236   38.3817058814   0.4244171193   39.1248377659   2.2211530737   38.7532718237   1.5990076404
100.0000000000   127240.8290800149   6217.0641373909   137054.0118500970   10178.9315322435   132147.4204650559   8433.9354285687   38.6118474737   0.4052222426   39.3859636986   2.2482757437   38.9989055861   1.6153867781
101.0000000000   128005.8900061126   6306.1451468927   137968.4316987226   10302.5845004170   132987.1608524176   8541.3908118617   38.8430506182   0.3865322445   39.6483767236   2.2763881376   39.2457136709   1.6326895187
102.0000000000   128773.6619943129   6396.5401966343   138885.8572420666   10429.1543836208   133829.7596181897   8651.0978391345   39.0750696980   0.3684994487   39.9116456717   2.3053953195   39.4933576849   1.6508542369
103.0000000000   129542.7586760715   6488.3961054185   139804.8754086480   10557.5939305165   134673.8170423598   8762.4789193039   39.3074808749   0.3513499115   40.1753681299   2.3350070147   39.7414245024   1.6696862758
104.0000000000   130311.8031813636   6582.1136031694   140724.4852178020   10687.1696121575   135518.1441995828   8875.2412306385   39.5398587863   0.3352895168   40.4392565515   2.3649744910   39.9895576689   1.6890120490
105.0000000000   131079.8649180273   6677.9501951621   141643.8984403430   10817.4546188205   136361.8816791851   8989.2253069802   39.7719163558   0.3206105210   40.7030812586   2.3950975055   40.2374988072   1.7086958721
106.0000000000   131846.3962220963   6775.9946877450   142562.3079916573   10948.2552784427   137204.3521068768   9104.3505438416   40.0034861132   0.3077160597   40.9666044505   2.4252128513   40.4850452819   1.7286333543
107.0000000000   132611.1346166835   6876.2434284300   143479.1200251661   11079.9191302110   138045.1273209248   9220.8278266933   40.2344889533   0.2971056842   41.2296487181   2.4553339284   40.7320688357   1.7488476903
108.0000000000   133373.9907633244   6978.4629251900   144393.6621445681   11212.5578109943   138883.8264539462   9338.6400900544   40.4649021792   0.2893496508   41.4920206389   2.4855073528   40.9784614090   1.7693883154
109.0000000000   134134.5278401601   7082.1884398036   145305.2265607078   11345.7296434603   139719.8772004340   9457.3509567791   40.6946013437   0.2850110313   41.7535213427   2.5156657517   41.2240613432   1.7902242125
110.0000000000   134891.7199767595   7186.9919516119   146212.9955266857   11478.7647875439   140552.3577517226   9576.4005336111   40.9232825007   0.2845371008   42.0139187628   2.5456342619   41.4686006318   1.8112447595
111.0000000000   135644.1970631213   7292.4539302302   147115.9271153339   11611.1861995317   141380.0620892276   9695.3475771817   41.1505366482   0.2881983482   42.2729136271   2.5752615001   41.7117251377   1.8323523245
112.0000000000   136390.4732951741   7398.0813271096   148012.9562095713   11742.7492152214   142201.7147523727   9813.8617896858   41.3759201704   0.2960317768   42.5301994885   2.6044688877   41.9530598295   1.8534957513
113.0000000000   137129.1204438384   7503.7554961522   148903.0602346741   11873.0738737518   143016.0903392563   9931.6723102809   41.5990001994   0.3078043184   42.7854838536   2.6331578624   42.1922420265   1.8746018013
114.0000000000   137858.6245078627   7609.8107553958   149784.8250041381   12001.8338608549   143821.7247560004   10048.7122497487   41.8193102117   0.3231421189   43.0383629294   2.6612722470   42.4288365705   1.8956253324
115.0000000000   138577.5363303108   7716.9320377210   150656.6220881449   12129.1429432144   144617.0792092279   10165.3123073453   42.0363962772   0.3414642170   43.2883718002   2.6889183021   42.6623840387   1.9166219563
116.0000000000   139284.5906011176   7825.6469879856   151516.8669814725   12255.1401225911   145400.7287912950   10281.7607977649   42.2498619486   0.3621182039   43.5350596155   2.7162342594   42.8924607820   1.9376607218
117.0000000000   139978.8477920190   7936.1588285121   152364.2646080815   12379.5572826783   146171.5562000503   10397.9819067568   42.4594149111   0.3845134865   43.7780589552   2.7432168240   43.1187369332   1.9587099281
118.0000000000   140659.6611012283   8048.2367766623   153198.2920598947   12501.8220960662   146928.9765805615   10513.5548444593   42.6648593238   0.4081587957   44.0172233622   2.7697313645   43.3410413430   1.9796471193
119.0000000000   141327.0347856004   8161.7059913602   154019.2564992671   12621.6165249381   147673.1456424338   10628.2324116476   42.8661967145   0.4326461130   44.2526438934   2.7957050285   43.5594203039   2.0003936194
120.0000000000   141981.3221763821   8276.2595590845   154827.7881456099   12739.0744452515   148404.5551609960   10741.9851519865   43.0635386838   0.4577780108   44.4845024297   2.8211863063   43.7740205568   2.0209716576
121.0000000000   142622.7880777563   8391.1857512759   155624.4535209066   12854.2813930341   149123.6207993314   10854.5969165998   43.2569784867   0.4835132930   44.7129623592   2.8462042059   43.9849704230   2.0414043556
122.0000000000   143251.4147653247   8505.8314460183   156409.9957376502   12967.0990566721   149830.7052514874   10965.7381542152   43.4465224639   0.5098007440   44.9382388814   2.8707257530   44.1923806727   2.0616696083
123.0000000000   143867.1600978081   8619.8890149612   157184.9826916704   13077.3053164907   150526.0713947393   11075.1614202901   43.6321633279   0.5365831431   45.1604975920   2.8947029607   44.3963304599   2.0817332563
124.0000000000   144470.2787473999   8733.2230843748   157949.4600358641   13184.9909614990   151209.8693916320   11182.8702061740   43.8139801304   0.5637497406   45.3797550108   2.9182183322   44.5968675706   2.1016436430
125.0000000000   145061.5311557856   8845.9615505077   158703.2503552797   13290.6811008348   151882.3907555327   11289.2258343331   43.9922001782   0.5911247333   45.5959610689   2.9414685347   44.7940806236   2.1215166263
126.0000000000   145642.2369328398   8958.0332702113   159446.4074938342   13394.9432377427   152544.3222133370   11394.5351904446   44.1672243289   0.6185365787   45.8091290466   2.9646138237   44.9881766878   2.1414390749
127.0000000000   146213.8030318154   9069.3940035000   160179.4355986415   13498.1341076046   153196.6193152285   11498.9897812286   44.3394812994   0.6459576706   46.0194009293   2.9877265018   45.1794411144   2.1614544827
128.0000000000   146777.2016217104   9179.9955361570   160903.3049802909   13600.4246670085   153840.2533010007   11602.6692869968   44.5092677959   0.6733707638   46.2270550014   3.0108475184   45.3681613986   2.1815855432
129.0000000000   147332.5829244707   9289.7260166014   161618.7582293783   13701.7736961040   154475.6705769245   11705.5032331542   44.6766306747   0.7006992813   46.4323091875   3.0340261118   45.5544699311   2.2018508044
130.0000000000   147879.6677697917   9398.5925545157   162326.1443017821   13801.8706022528   155102.9060357869   11807.3107464640   44.8414844608   0.7279066025   46.6352751444   3.0573266646   45.7383798026   2.2222842253
131.0000000000   148418.8886663077   9506.8113535708   163025.9950474317   13900.4346028734   155722.4418568697   11908.0129379579   45.0039568270   0.7549921570   46.8361155962   3.0807954543   45.9200362116   2.2429125917
132.0000000000   148950.9893063084   9614.5322274332   163718.9425988413   13997.5356222101   156334.9659525748   12007.7107195209   45.1642707114   0.7819288081   47.0350152288   3.1044923370   46.0996429701   2.2637673612
133.0000000000   149476.2872578267   9721.7555904291   164405.6711191339   14093.4800106464   156940.9791884803   12106.5831383287   45.3225218582   0.8086734952   47.2321655242   3.1284333474   46.2773436912   2.2848466065
134.0000000000   149994.4917802335   9828.3157768466   165086.8053878800   14188.6624742932   157540.6485840568   12204.7927843701   45.4786248104   0.8352200495   47.4277370100   3.1526072048   46.4531809102   2.3061358068
135.0000000000   150505.0869708079   9934.2363938189   165762.5878532069   14283.6260899106   158133.8374120074   12302.6628622557   45.6324228560   0.8616147652   47.6217906123   3.1770636077   46.6271067341   2.3276719239
136.0000000000   151007.8340140581   10039.4168153107   166432.6953659462   14378.8180424595   158720.2646900021   12400.4092329588   45.7838458910   0.8879039284   47.8142279719   3.2018751276   46.7990369315   2.3495082165
137.0000000000   151502.7637732057   10143.5835591083   167096.5430084968   14474.5666013266   159299.6533908512   12498.1071710250   45.9329071618   0.9140135324   48.0048777005   3.2271097916   46.9688924312   2.3716722312
138.0000000000   151989.8288437386   10246.6620128391   167753.5441702792   14571.0406580984   159871.6865070089   12595.8189147295   46.0795912973   0.9398251906   48.1935689404   3.2527953213   47.1365801188   2.3941542130
139.0000000000   152468.6333011433   10348.6728277064   168402.8864323566   14668.0869429610   160435.7598667500   12693.4590215034   46.2237763441   0.9652923239   48.3800683414   3.2788862156   47.3019223427   2.4169075371
140.0000000000   152938.8769947377   10449.5086622776   169043.7059896814   14765.2765034010   160991.2914922096   12790.7314393060   46.3653740399   0.9904658552   48.5641275947   3.3052382808   47.4647508173   2.4398383864
