# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
22.0000000000   60893.9698354183   3225.9130347600   59162.8283984742   2898.2835990581   60028.3991169463   3066.4770281549   17.4105727918   0.4052144927   17.2238616976   0.2980893827   17.3172172447   0.3557077910
23.0000000000   62720.4770105949   3380.2246612453   60939.2113103317   3040.8011390346   61829.8441604633   3214.9953598446   17.9325938167   0.4440593542   17.7405442217   0.3268936727   17.8365690192   0.3899026695
24.0000000000   64487.9448446097   3535.9931434604   62657.9412752363   3183.8553453712   63572.9430599230   3364.5343192519   18.4377192886   0.4837575030   18.2404197363   0.3565963898   18.3390695125   0.4249601787
25.0000000000   66195.7098073734   3693.0784212886   64318.0336972449   3326.6356015109   65256.8717523091   3514.6360160781   18.9257600363   0.5242640724   18.7232087705   0.3869424643   18.8244844034   0.4607479182
26.0000000000   67843.2848934516   3850.6813628602   65919.0738793916   3468.5435801859   66881.1793864216   3664.5969441350   19.3965834334   0.5653718880   19.1887950032   0.4176892402   19.2926892183   0.4970461111
27.0000000000   69430.3707543582   4008.0466878134   67460.5936826860   3609.2953316604   68445.4822185221   3813.8858820655   19.8501093046   0.6068639568   19.6370442583   0.4487390689   19.7435767815   0.5336902725
28.0000000000   70957.1405157834   4164.8805634268   68942.4164038292   3748.8335723897   69949.7784598063   3962.3214951014   20.2863870540   0.6485949764   20.0679062025   0.4801081499   20.1771466282   0.5706046263
29.0000000000   72424.5472599436   4320.8911471848   70365.4851061086   3887.3965069804   71395.0161830261   4109.8632524881   20.7056906726   0.6904687895   20.4816547596   0.5119010425   20.5936727161   0.6077786713
30.0000000000   73834.5171604175   4475.7632926601   71731.8021501573   4025.1785185332   72783.1596552874   4256.4374280602   21.1085741658   0.7324208191   20.8788729742   0.5441822098   20.9937235700   0.6452032756
31.0000000000   75189.7004127359   4629.3646338068   73044.1152576986   4162.1282139156   74116.9078352172   4401.9500327590   21.4957987938   0.7744612085   21.2603625348   0.5768937170   21.3780806643   0.6828603533
