# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
83.0000000000   24716.3796002313   1722.0619368959   32619.9208492825   3485.5893664110   28668.1502247569   2749.0753487076   26.1495928562   1.4311450636   30.3009831894   2.1329662023   28.2252880228   1.8162765502
84.0000000000   24822.1248063975   1753.2028057294   32811.8090049405   3514.2947336959   28816.9669056690   2777.0476727363   26.2612936874   1.4654113679   30.4791717524   2.1571704978   28.3702327199   1.8440193917
85.0000000000   24927.8687108729   1784.4160319554   33002.2466832254   3544.2105903411   28965.0576970491   2805.8482927437   26.3729753959   1.4992833675   30.6559805961   2.1826323351   28.5144779960   1.8723961288
86.0000000000   25034.0300996663   1817.0534074925   33191.4397473367   3574.8777033433   29112.7349235015   2835.6157778815   26.4850593389   1.5341118350   30.8316232425   2.2091153457   28.6583412907   1.9018004276
87.0000000000   25140.6854851958   1851.5669666789   33379.8343897663   3605.2775024135   29260.2599374811   2865.8616593884   26.5976270671   1.5705350224   31.0065483217   2.2357492981   28.8020876944   1.9319879892
88.0000000000   25247.1389231703   1887.3187262018   33567.9195720869   3634.9162000459   29407.5292476286   2896.0825053534   26.7099682265   1.6082862352   31.1812220522   2.2619786471   28.9455951393   1.9625407020
89.0000000000   25352.8863840046   1923.9141978140   33755.4211938301   3664.0496244377   29554.1537889173   2926.3206839726   26.8215619605   1.6471100219   31.3553769207   2.2879341738   29.0884694406   1.9934410209
90.0000000000   25457.6038374522   1961.3556104669   33941.4895336557   3693.0033552288   29699.5466855540   2956.7879203995   26.9320591861   1.6868850315   31.5282081935   2.3138584361   29.2301336898   2.0247866519
91.0000000000   25561.4587873275   1999.7589477158   34126.0065928988   3721.7523029509   29843.7326901132   2987.5136864532   27.0416234202   1.7274894250   31.6996012724   2.3396148636   29.3706123463   2.0564553756
92.0000000000   25664.9775762272   2039.0040086422   34309.6982275043   3750.0171762797   29987.3379018657   3018.2914181414   27.1508121916   1.7687742012   31.8702393904   2.3649042814   29.5105257910   2.0882210653
93.0000000000   25769.0654958263   2078.8167206150   34493.4402189089   3777.7800090770   30131.2528573676   3049.0244960389   27.2605982160   1.8106442523   32.0409395758   2.3896943684   29.6507688959   2.1200320496
94.0000000000   25874.6859609850   2119.5560999273   34677.6293949781   3805.6067030599   30276.1576779816   3080.1915881251   27.3719951420   1.8534293077   32.2120540459   2.4144570311   29.7920245939   2.1523014372
95.0000000000   25982.3052983979   2161.1359649784   34862.0682782569   3834.1341735372   30422.1867883274   3112.1611076396   27.4854856707   1.8968182116   32.3833763573   2.4396868321   29.9344310140   2.1851763277
96.0000000000   26091.6332560658   2202.9910977309   35046.0817189676   3863.3225553800   30568.8574875167   3144.7123035016   27.6007612957   1.9400892130   32.5542780834   2.4653640047   30.0775196896   2.2183288564
97.0000000000   26201.7399638367   2244.5167256158   35229.5547311756   3892.7747641730   30715.6473475061   3177.3849858139   27.7168447883   1.9826351086   32.7246646257   2.4911629933   30.2207547070   2.2513035150
98.0000000000   26311.7385197764   2285.3159870473   35412.9607363123   3922.4187490977   30862.3496280443   3209.9873834586   27.8328077292   2.0241643760   32.8949872000   2.5171700925   30.3638974646   2.2840081759
99.0000000000   26420.9610272968   2325.6616374374   35596.0887098434   3952.2355191263   31008.5248685701   3242.5967719169   27.9479512598   2.0651819715   33.0650614995   2.5436132723   30.5065063796   2.3167806386
100.0000000000   26529.2313802249   2365.9164491859   35778.3749589581   3981.9768870958   31153.8031695915   3275.1870613671   28.0620926093   2.1062100634   33.2343723074   2.5703413169   30.6482324584   2.3497633197
101.0000000000   26636.4913490011   2406.3152544450   35959.3249117783   4011.6693928910   31297.9081303897   3307.8576466977   28.1751626284   2.1474219713   33.4024523258   2.5972732731   30.7888074771   2.3829865273
102.0000000000   26742.5137622442   2446.6000077522   36138.8471250509   4041.4470502069   31440.6804436476   3340.5946968735   28.2869176599   2.1884478184   33.5692066082   2.6244103362   30.9280621341   2.4162815923
103.0000000000   26847.4434369126   2486.2131078991   36316.8568821094   4071.2676989743   31582.1501595110   3373.1644115430   28.3975215894   2.2287517564   33.7345569067   2.6517053344   31.0660392480   2.4493749786
104.0000000000   26951.8887873411   2524.2575834623   36493.7500717066   4100.8160817068   31722.8194295238   3405.0380969713   28.5076372598   2.2674835255   33.8988824038   2.6788874514   31.2032598318   2.4817251576
105.0000000000   27055.7494228669   2560.3305022866   36670.6247448787   4130.2593871625   31863.1870838728   3436.1559107659   28.6171645725   2.3042289509   34.0632061621   2.7061583550   31.3401853673   2.5132413434
106.0000000000   27158.8044923834   2595.0963179254   36847.7572823015   4159.9783933869   32003.2808873424   3466.9832082630   28.7258513268   2.3395447408   34.2277734810   2.7338182931   31.4768124039   2.5443301726
107.0000000000   27260.7418836970   2629.5648449410   37024.2546294986   4190.7821852254   32142.4982565978   3498.3758086970   28.8333405460   2.3743087295   34.3917298390   2.7626241601   31.6125351925   2.5757944593
108.0000000000   27361.2938430355   2663.8860477737   37198.7093248860   4223.6526257609   32280.0015839608   3530.9722725207   28.9393465236   2.4086888647   34.5537362653   2.7934941633   31.7465413945   2.6081978153
109.0000000000   27460.6594431427   2698.0395749239   37370.4110295387   4258.3789591781   32415.5352363407   3564.6324430316   29.0440935447   2.4428570579   34.7131309203   2.8261423869   31.8786122325   2.6414609022
110.0000000000   27559.5941394433   2731.8840367591   37539.6642944964   4293.7940577996   32549.6292169698   3598.6009643398   29.1483928282   2.4767862633   34.8702233399   2.8593805303   32.0093080841   2.6749324488
111.0000000000   27658.9552932962   2765.2774744446   37707.3536298414   4329.4219201665   32683.1544615688   3632.5372450595   29.2531535327   2.5103022303   35.0258490189   2.8927192994   32.1395012758   2.7082690258
112.0000000000   27758.8461542913   2797.8884026608   37874.1964882914   4365.4284313587   32816.5213212914   3666.4113860190   29.3584819201   2.5429480017   35.1806705165   2.9262643107   32.2695762183   2.7413142246
113.0000000000   27858.2821457658   2828.9904871277   38040.8047707120   4402.0341767453   32949.5434582389   3700.0737877435   29.4633408934   2.5739157181   35.3352521642   2.9602033749   32.3992965288   2.7737921826
114.0000000000   27956.3557025058   2858.3417171422   38207.3842096805   4439.1770833301   33081.8699560931   3733.3905869275   29.5667664869   2.6028812941   35.4897814983   2.9943741809   32.5282739926   2.8054650031
115.0000000000   28052.9012792225   2886.1993645821   38374.2463936329   4476.4958073702   33213.5738364277   3766.2422575770   29.6685781400   2.6300959364   35.6445526169   3.0283404630   32.6565653785   2.8362167226
116.0000000000   28148.5438278043   2912.6590571928   38541.7988413351   4514.3567086077   33345.1713345697   3798.8813666656   29.7694318428   2.6555927613   35.7999408483   3.0625271182   32.7846863456   2.8662907444
117.0000000000   28243.8813072096   2937.8724159403   38710.5761465455   4553.4575934517   33477.2287268775   3831.7796379558   29.8699532179   2.6794514316   35.9564344229   3.0977105286   32.9131938204   2.8961414411
118.0000000000   28339.1250934444   2961.9471749751   38881.6336112424   4594.0389554559   33610.3793523434   3865.1212782776   29.9703621594   2.7017522128   36.1150183321   3.1342164148   33.0426902457   2.9259850951
119.0000000000   28434.4582491782   2984.8610256098   39055.5402536904   4635.9422972585   33744.9992514343   3898.8047095048   30.0708514169   2.7224522721   36.2762305147   3.1719394615   33.1735409658   2.9557525540
120.0000000000   28529.8413453680   3007.1651438101   39231.5087923100   4679.0895501422   33880.6750688390   3932.9963908193   30.1713805104   2.7422499933   36.4393393246   3.2108266068   33.3053599175   2.9857446747
121.0000000000   28625.1809353460   3029.2018043535   39408.0254414933   4723.4092959690   34016.6031884197   3967.7864703601   30.2718589302   2.7616802196   36.6029351487   3.2508391086   33.4373970395   3.0161923468
122.0000000000   28720.0555618051   3050.8932456602   39583.8312554940   4769.1776146197   34151.9434086496   4003.3114240716   30.3718396098   2.7806432498   36.7658398657   3.2923012594   33.5688397377   3.0472302560
123.0000000000   28814.0546899244   3072.3241487620   39758.3921323681   4816.2506419898   34286.2234111463   4039.5201399135   30.4708795885   2.7991432921   36.9275574180   3.3350573192   33.6992185033   3.0787830788
124.0000000000   28906.8415677775   3093.6648786824   39932.0864003862   4864.4375757290   34419.4639840819   4076.3657410589   30.5686208965   2.8173796254   37.0884368898   3.3787818412   33.8285288931   3.1107711812
125.0000000000   28998.4847650134   3115.2024492779   40105.7281019927   4913.6382868269   34552.1064335030   4113.8988510754   30.6651348029   2.8356904924   37.2492325799   3.4232509449   33.9571836914   3.1432298357
126.0000000000   29089.2206785431   3137.1663240207   40279.8400293879   4964.0390084991   34684.5303539655   4152.3183778746   30.7606689972   2.8543244914   37.4104297294   3.4686714363   34.0855493633   3.1763855115
127.0000000000   29179.1354188807   3159.4734437325   40454.4438392978   5015.7623250704   34816.7896290893   4191.6669800478   30.8553168248   2.8732079224   37.5720499516   3.5152306881   34.2136833882   3.2103092184
128.0000000000   29268.4251347173   3182.0015880451   40629.1335478909   5068.1585230629   34948.7793413041   4231.5106593991   30.9492954164   2.8923089020   37.7337371079   3.5624261830   34.3415162621   3.2447134769
129.0000000000   29357.0975000790   3204.5439717650   40803.5920823525   5121.0720563470   35080.3447912158   4271.6788896916   31.0426223536   2.9114922257   37.8952014181   3.6101485402   34.4689118859   3.2794785761
130.0000000000   29445.0669197298   3226.6505938789   40977.6160279063   5174.3078921501   35211.3414738180   4311.8868385978   31.1352148918   2.9303000786   38.0562547576   3.6581681431   34.5957348247   3.3142761437
131.0000000000   29532.7173287612   3247.5297939475   41151.4256333435   5227.4490344829   35342.0714810523   4351.5901214782   31.2274900065   2.9478710906   38.2171092449   3.7060371049   34.7222996257   3.3484813714
132.0000000000   29620.6490942053   3266.8915046966   41325.3043506965   5280.0861823121   35472.9767224509   4390.4379164329   31.3200838637   2.9638335792   38.3780361063   3.7533216210   34.8490599850   3.3816957784
133.0000000000   29709.1851286570   3285.0600360957   41499.0100787680   5332.7653834518   35604.0976037125   4428.8828205144   31.4133335856   2.9785184332   38.5387953509   3.8005309358   34.9760644682   3.4143526071
134.0000000000   29798.1048445475   3303.2395204051   41672.1004365670   5386.5694957089   35735.1026405573   4468.0265364738   31.5069898128   2.9932262128   38.6989508964   3.8487371985   35.1029703546   3.4476210047
135.0000000000   29886.7008388407   3322.7044858785   41844.3658631462   5441.7185844285   35865.5333509935   4508.4734807134   31.6002823200   3.0092924035   38.8583073306   3.8982299725   35.2292948253   3.4822433637
136.0000000000   29974.5029353218   3343.8954016859   42016.0639616081   5497.5954930710   35995.2834484649   4550.0105858586   31.6926980291   3.0270885586   39.0171169551   3.9483807309   35.3549074921   3.5180232758
137.0000000000   30061.5776337083   3366.3279409234   42187.4844386243   5553.4062667346   36124.5310361663   4591.9758802311   31.7843066746   3.0460069254   39.1756588554   3.9982910541   35.4799827650   3.5541869354
138.0000000000   30147.5380128784   3389.2033628204   42359.1334411406   5609.1650197617   36253.3357270095   4634.0819831695   31.8747113188   3.0652224615   39.3343996460   4.0478994110   35.6045554824   3.5903397040
139.0000000000   30231.8449180995   3411.6959842123   42531.5894133543   5665.7119031483   36381.7171657269   4676.5350879774   31.9633600856   3.0839534590   39.4938658218   4.0980959841   35.7286129537   3.6266485653
140.0000000000   30314.2574165581   3433.5821711471   42704.9269773941   5723.3264014306   36509.5921969761   4719.4253687993   32.0500079248   3.1020495910   39.6541244243   4.1492038777   35.8520661745   3.6632365801
141.0000000000   30395.3857209096   3455.1264601138   42879.0421038603   5781.5070718857   36637.2139123850   4762.5477886129   32.1352975188   3.1197854165   39.8150838437   4.2006624717   35.9751906813   3.6999071777
142.0000000000   30476.3213355533   3476.8735782531   43053.5949017255   5839.0800921819   36764.9581186394   4805.3879240947   32.2203769792   3.1377264977   39.9764469487   4.2512611188   36.0984119640   3.7362112276
