# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
23.0000000000   160593.3662602371   5509.1223729628   169063.4751738251   20086.3324820668   164828.4207170311   14727.7150620931   22.0352010685   0.0259831085   22.0483713668   0.2124194904   22.0417862176   0.1513227707
24.0000000000   166670.8570705777   5717.2746658327   175491.6170667127   20926.9222390182   171081.2370686452   15339.8713163196   22.8691036987   0.0281601648   22.8858904598   0.2304199846   22.8774970792   0.1641437848
25.0000000000   172691.7293082019   5922.6890412642   181861.8016446817   21768.2063931711   177276.7654764418   15952.0070062548   23.6952405149   0.0303495676   23.7157721232   0.2493288042   23.7055063191   0.1776034190
26.0000000000   178654.7031493848   6126.2253856407   188172.6104271034   22610.1848817848   183413.6567882441   16564.2853432341   24.5134328804   0.0326690496   24.5378303043   0.2691659077   24.5256315923   0.1917257842
27.0000000000   184558.6682071377   6327.8877051396   194423.4520549144   23453.4340171073   189491.0601310261   17177.1029280794   25.3235284414   0.0352027888   25.3519817804   0.2900156874   25.3377551109   0.2065772680
28.0000000000   190402.9022671306   6526.6101828006   200613.9828183695   24298.4011334798   195508.4425427500   17790.5724770414   26.1254317607   0.0379159403   26.1581764224   0.3119434626   26.1418040915   0.2222007453
29.0000000000   196187.3699106482   6721.5148366235   206744.1809054624   25144.6319802654   201465.7754080553   18404.2288499401   26.9191409462   0.0407242032   26.9564154185   0.3348918638   26.9377781823   0.2385487593
30.0000000000   201913.0399787066   6911.9988941309   212814.3987689847   25990.7552099250   207363.7193738457   19017.0329585704   27.7047910172   0.0435431394   27.7467591862   0.3586780920   27.7257751017   0.2554857909
31.0000000000   207581.6900539961   7097.8632692728   218825.1081373503   26835.5990703046   213203.3990956732   19628.1563124434   28.4826267368   0.0463638568   28.5292822963   0.3831437978   28.5059545165   0.2728999606
32.0000000000   213194.4696080540   7279.7362730864   224777.1049436837   27678.5617093058   218985.7872758689   20237.3088440822   29.2528037347   0.0492067091   29.3040965004   0.4082014724   29.2784501176   0.2907316136
33.0000000000   218751.9545509204   7458.2964972827   230671.6938109740   28519.7428283826   224711.8241809472   20844.6865848165   30.0153987628   0.0521171556   30.0713735565   0.4338496464   30.0433861597   0.3089835866
34.0000000000   224254.7838643883   7633.7830964648   236510.6081328903   29360.8229915208   230382.6959986393   21451.4867911677   30.7704987504   0.0551134618   30.8313247163   0.4602854543   30.8009117334   0.3277958153
35.0000000000   229704.0917802290   7806.1009842226   242295.3153312601   30203.6611762647   235999.7035557445   22058.9705225162   31.5182599773   0.0582986949   31.5841234389   0.4877296826   31.5511917081   0.3473319602
36.0000000000   235101.5531373271   7974.8873799887   248026.0650031966   31048.8128379887   241563.8090702618   22667.4613418878   32.2589138963   0.0617705320   32.3297958291   0.5162473198   32.2943548627   0.3676458172
37.0000000000   240448.6202253386   8140.1721958993   253702.2779543404   31895.7743905171   247075.4490898395   23276.6280563751   32.9926597716   0.0654931439   33.0682701223   0.5457768044   33.0304649470   0.3886911834
38.0000000000   245745.9160338216   8302.3470046595   259323.2207756389   32743.8804383085   252534.5684047303   23886.0908474369   33.7195815503   0.0693452773   33.7994560521   0.5762371003   33.7595188012   0.4104010010
39.0000000000   250993.1408122205   8461.2030363300   264888.9074122086   33592.5798548441   257941.0241122145   24495.4422099916   34.4396387626   0.0733203745   34.5233608738   0.6075526987   34.4814998182   0.4327217114
40.0000000000   256189.8820362386   8616.4499002753   270400.3849169603   34441.9227132689   263295.1334765994   25104.6733604596   35.1527758761   0.0774842164   35.2401213316   0.6397097155   35.1964486039   0.4556491654
41.0000000000   261336.5457708113   8768.1230777719   275859.4528418670   35292.0804691887   268597.9993063391   25713.9157476127   35.8590486757   0.0819105978   35.9499720769   0.6727000206   35.9045103763   0.4791840272
42.0000000000   266434.0832626483   8916.5778786478   281268.5004716387   36143.0127262220   273851.2918671435   26323.2096256691   36.5585864726   0.0865538518   36.6532280996   0.7064832680   36.6059072861   0.5032942366
43.0000000000   271484.0741362162   9062.1562998308   286629.6335736990   36994.8409012720   279056.8538549576   26932.7025204768   37.2516047559   0.0912959965   37.3501661978   0.7410499261   37.3008854768   0.5279630442
44.0000000000   276488.8387032722   9205.2733036749   291944.5468419035   37847.3302510003   284216.6927725879   27542.3080344007   37.9384205853   0.0960685488   38.0410132634   0.7763538988   37.9897169244   0.5531521230
45.0000000000   281450.9550082932   9345.8013757748   297215.1120976771   38699.8625993053   289333.0335529851   28151.5840456673   38.6193882871   0.1008191523   38.7260228190   0.8122927729   38.6727055531   0.5787849559
46.0000000000   286371.8701323512   9482.9549882338   302443.2421175479   39552.6057893019   294407.5561249496   28760.5203363290   39.2947093997   0.1056278102   39.4054444398   0.8488576691   39.3500769197   0.6048622061
47.0000000000   291252.3086818007   9616.2320278462   307630.2190792685   40406.2989566647   299441.2638805346   29369.5498245099   39.9644853164   0.1105915107   40.0794385001   0.8861208214   40.0219619082   0.6314430269
48.0000000000   296093.0807934228   9745.8547151440   312776.3006951900   41261.7327955500   304434.6907443064   29979.2618106255   40.6288265794   0.1157423913   40.7480300498   0.9241760406   40.6884283146   0.6585961035
49.0000000000   300894.8298088401   9872.0839772514   317881.6923198505   42119.1786613617   309388.2610643452   30589.8941904153   41.2878207806   0.1211382337   41.4112418288   0.9630453984   41.3495313047   0.6863420835
50.0000000000   305658.0470488278   9994.2918084592   322946.2930009578   42978.4285542178   314302.1700248928   31201.2114327524   41.9415375411   0.1268099323   42.0690617731   1.0026973076   42.0052996571   0.7146616856
51.0000000000   310383.6066269915   10111.4871181544   327970.3517154639   43838.7685228486   319176.9791712277   31812.5745369697   42.5901000612   0.1327302088   42.7215302663   1.0430377090   42.6558151638   0.7434867082
52.0000000000   315072.3270918555   10224.2395594731   332954.5318243739   44699.1676143652   324013.4294581147   32423.3762892346   43.2336189787   0.1389681119   43.3687463054   1.0839308139   43.3011826420   0.7727283305
53.0000000000   319724.5977128153   10333.9261184057   337899.1451290648   45559.1499389545   328811.8714209400   33033.5145888294   43.8721433949   0.1455957345   44.0107563298   1.1253141355   43.9414498624   0.8023496811
54.0000000000   324340.6270591119   10441.7779101405   342804.6282455623   46418.9931539544   333572.6276523371   33643.3771443324   44.5056979499   0.1526090165   44.6476150858   1.1672188200   44.5766565179   0.8323728989
55.0000000000   328920.8353689185   10548.4635506076   347672.1296960392   47279.9377252669   338296.4825324789   34253.9238232908   45.1343381990   0.1599870826   45.2794606280   1.2097878295   45.2068994135   0.8628969982
56.0000000000   333466.3666733996   10653.7640787038   352503.2635870996   48142.9320798961   342984.8151302496   34865.7754703246   45.7582218246   0.1676566881   45.9064945477   1.2531155203   45.8323581862   0.8939818992
57.0000000000   337978.4657644589   10757.1068553313   357298.8407672832   49007.8000941846   347638.6532658711   35478.7247372885   46.3775209692   0.1753991277   46.5288239298   1.2971607466   46.4531724495   0.9255784290
58.0000000000   342458.0763862158   10858.2636810639   362059.1921355758   49873.8944529998   352258.6342608958   36092.2930698264   46.9923653945   0.1830475441   47.1464981193   1.3418324942   47.0694317569   0.9576066118
59.0000000000   346906.0124353782   10957.5349114583   366784.6525732207   50741.0122351891   356845.3325042995   36706.3883676087   47.6028659371   0.1906280064   47.7595633704   1.3871030666   47.6812146537   0.9900489771
60.0000000000   351322.8717087781   11055.3030431911   371475.9383139500   51609.3211089321   361399.4050113641   37321.1853422534   48.2091040743   0.1983239443   48.3681130504   1.4329908849   48.2886085624   1.0229357905
61.0000000000   355708.7862514412   11151.6675325355   376133.9367417696   52478.6401709371   365921.3614966054   37936.5744562349   48.8110981503   0.2062767015   48.9722667772   1.4794666603   48.8916824638   1.0562603080
62.0000000000   360064.0568852479   11246.7998910322   380759.2440248425   53348.8877009223   370411.6504550452   38552.5247338909   49.4088890078   0.2144913819   49.5721044475   1.5265155832   49.4904967277   1.0900129308
63.0000000000   364389.2640813598   11341.2310527311   385352.2894726326   54220.4367863702   374870.7767769962   39169.3712426955   50.0025545359   0.2229106534   50.1676786890   1.5741809914   50.0851166125   1.1242186071
64.0000000000   368684.7378752309   11435.2252956222   389913.3030565519   55093.5930347960   379299.0204658914   39787.3621332539   50.5921391753   0.2315036581   50.7590171335   1.6225022411   50.6755781544   1.1589019514
65.0000000000   372950.5817182225   11528.5723371131   394442.3065463749   55967.6559225162   383696.4441322987   40405.9803098082   51.1776578433   0.2402678207   51.3461308298   1.6713925355   51.2618943365   1.1940020170
66.0000000000   377186.4756079178   11620.7653563273   398939.3286877268   56842.2195854070   388062.9021478223   41024.8712055409   51.7590683102   0.2492230432   51.9290282642   1.7208007689   51.8440482872   1.2294851385
67.0000000000   381392.4156340457   11711.4528880854   403404.1989890896   57717.2243268813   392398.3073115677   41643.9438138932   52.3363711036   0.2583526081   52.5076874184   1.7707208729   52.4220292610   1.2653455022
68.0000000000   385568.6503995344   11800.4504021030   407836.9747724416   58592.5152356536   396702.8125859880   42263.0658573937   52.9096005992   0.2675708314   53.0821171222   1.8211311628   52.9958588607   1.3015592307
69.0000000000   389715.6594587362   11887.5476139562   412237.8426710355   59467.3656292135   400976.7510648859   42881.7056747551   53.4788230388   0.2768180547   53.6523492996   1.8719350850   53.5655861692   1.3380525397
70.0000000000   393834.1523448802   11972.6763095311   416607.4185724219   60341.3998234723   405220.7854586510   43499.5948870156   54.0441361249   0.2861139912   54.2184694207   1.9230769722   54.1313027728   1.3747883941
71.0000000000   397924.5121107407   12055.7619403844   420946.5844079964   61214.7472238328   409435.5482593685   44116.8146721914   54.6055927920   0.2954874683   54.7805920416   1.9745607370   54.6930924168   1.4117724583
72.0000000000   401986.7591345471   12137.0960384253   425255.8352088998   62087.9419663606   413621.2971717234   44733.7771592347   55.1631951259   0.3049805922   55.3387755029   2.0264461586   55.2509853144   1.4490509300
73.0000000000   406021.2934634336   12217.4806319589   429535.2802826979   62961.6353215010   417778.2868730658   45351.0438432787   55.7169957922   0.3146284534   55.8930260421   2.0788144130   55.8050109172   1.4866843020
74.0000000000   410028.7036702034   12297.4444295305   433785.1995368769   63835.9414361162   421906.9516035402   45968.7641694480   56.2670741816   0.3244589678   56.4433788784   2.1316775055   56.3552265300   1.5246840016
75.0000000000   414009.2066587044   12377.1869863145   438006.2146703861   64711.0992895426   426007.7106645453   46587.1287425789   56.8134594384   0.3344515862   56.9899135027   2.1850597332   56.9016864705   1.5630649221
76.0000000000   417962.4407307082   12457.0113564847   442198.6866771493   65586.5131068341   430080.5637039287   47205.7614780680   57.3561006116   0.3445173323   57.5326844569   2.2388820240   57.4443925342   1.6017622966
77.0000000000   421887.6492163123   12537.4547129831   446362.5943824122   66461.9205593139   434125.1217993622   47824.5473324769   57.8948917994   0.3545683527   58.0716925467   2.2931128583   57.9832921730   1.6407445410
78.0000000000   425784.4357544219   12619.1409867762   450497.6228863043   67337.8858320447   438141.0293203631   48443.9551831476   58.4297764358   0.3645429852   58.6068905438   2.3478301330   58.5183334898   1.6800592135
79.0000000000   429652.3949045580   12702.8494537246   454603.2043284213   68214.9493144067   442127.7996164897   49064.4560461597   58.9606962861   0.3743881368   59.1381977413   2.4031120435   59.0494470137   1.7197549201
80.0000000000   433490.8716426591   12788.4716981652   458679.1110285493   69093.0593738063   446084.9913356042   49685.9933080093   59.4875618951   0.3841297815   59.6655846985   2.4589560441   59.5765732968   1.7598324516
81.0000000000   437299.5278240893   12875.7268531776   462724.6265618483   69972.2239933614   450012.0771929688   50308.5304524728   60.0103280968   0.3938445195   60.1889571342   2.5153740544   60.0996426155   1.8003083263
82.0000000000   441078.8163792644   12964.5517392266   466739.1609405341   70852.3949460683   453908.9886598993   50932.0207305420   60.5290570614   0.4034866640   60.7082379775   2.5723688666   60.6186475194   1.8411793875
83.0000000000   444829.5059274810   13054.7513373273   470722.9025630993   71733.0739591984   457776.2042452901   51556.0880600695   61.0438545188   0.4129813261   61.2234570952   2.6298745334   61.1336558070   1.8823912502
84.0000000000   448551.6718074957   13146.0429815581   474676.3859848771   72613.4468932337   461614.0288961864   52180.1260816292   61.5547314631   0.4222953232   61.7346933591   2.6877795958   61.6447124111   1.9238623256
85.0000000000   452245.0315502109   13238.1560381256   478600.0959949976   73492.7316455886   465422.5637726042   52803.5528161707   62.0616498883   0.4314282543   62.2420195772   2.7459763750   62.1518347327   1.9655173099
86.0000000000   455909.7752182066   13330.9300219707   482493.8062084696   74370.6467919173   469201.7907133381   53426.1490260097   62.5646365428   0.4404152895   62.7454097039   2.8044308514   62.6550231234   2.0073362981
87.0000000000   459546.2158063505   13424.0597482557   486357.0749820787   75247.5213326012   472951.6453942147   54048.1028659888   63.0637358070   0.4493480684   63.2448029954   2.8631898278   63.1542694012   2.0493620564
88.0000000000   463154.0373741309   13517.7296228181   490189.8723347833   76123.4499674375   476671.9548544571   54669.5008624579   63.5589038124   0.4582367315   63.7401952125   2.9222637864   63.6495495124   2.0916030383
89.0000000000   466732.8233763503   13612.4597755049   493992.1298375227   76998.3656126850   480362.4766069365   55290.3579666674   64.0500816093   0.4670424286   64.2315780525   2.9816439051   64.1408298309   2.1340488522
90.0000000000   470282.2207168303   13708.5162071400   497763.2372365364   77872.0333762727   484022.7289766833   55910.5401456503   64.5372196793   0.4757225904   64.7188725936   3.0413098253   64.6280461365   2.1766806652
91.0000000000   473801.6450430085   13805.3680131748   501502.9153807270   78744.3579351510   487652.2802118678   56529.9128453174   65.0202392787   0.4842681553   65.2020418207   3.1012558749   65.1111405497   2.2194935962
92.0000000000   477290.2440144148   13902.4455517068   505211.3837715080   79615.7033123908   491250.8138929614   57148.6579293198   65.4990254273   0.4927462561   65.6811092542   3.1615302431   65.5900673407   2.2625287126
93.0000000000   480747.5844524426   13999.5942998337   508888.9673128871   80486.4957751879   494818.2758826648   57767.0522128716   65.9735193397   0.5011984456   66.1561125094   3.2221863341   66.0648159245   2.3058279049
94.0000000000   484174.1124802203   14097.4176015088   512535.6135981221   81356.6383008032   498354.8630391712   58385.0998913209   66.4437798597   0.5095188712   66.6270461601   3.2832125326   66.5354130099   2.3493716196
95.0000000000   487570.6784376269   14197.0857347339   516151.5138690419   82225.7433974324   501861.0961533344   59002.6699422144   66.9099193488   0.5175525197   67.0939405236   3.3445540679   67.0019299362   2.3931049417
96.0000000000   490938.1886608046   14299.9308288392   519737.0560176980   83093.7723348586   505337.6223392513   59619.8919092735   67.3720573404   0.5251427339   67.5568478632   3.4061984561   67.4644526018   2.4370025455
97.0000000000   494276.7984575873   14406.6461741653   523292.2623935863   83961.0318843416   508784.5304255868   60237.0580667375   67.8302130499   0.5322889121   68.0157682256   3.4681838943   67.9229906377   2.4810915955
98.0000000000   497585.9066790304   14516.9709415270   526816.7177027591   84827.8974946335   512201.3121908947   60854.3944127176   68.2843050799   0.5390646354   68.4706434044   3.5305629859   68.3774742422   2.5254173594
99.0000000000   500865.1051620159   14630.2017505500   530310.0991902347   85694.6667852135   515587.6021761253   61472.0209472999   68.7342797028   0.5455210653   68.9214274571   3.5933796533   68.8278535799   2.5700165919
100.0000000000   504113.9028761831   14745.9043256601   533772.3504510688   86561.1203304021   518943.1266636259   62089.7304199168   69.1800713354   0.5517582963   69.3681143520   3.6566101829   69.2740928437   2.6148838642
101.0000000000   507331.6643608782   14863.4607504431   537203.4754059979   87426.9784068517   522267.5698834381   62707.2524467150   69.6215952520   0.5578976201   69.8107068729   3.7202218689   69.7161510625   2.6600094463
102.0000000000   510518.1171353876   14982.3156007389   540603.7041008711   88291.8231176529   525560.9106181294   63324.2284208779   70.0588161128   0.5640141419   70.2492393807   3.7841599246   70.1540277467   2.7053630336
103.0000000000   513673.7809404600   15102.5961249701   543973.2676378669   89154.6583983263   528823.5242891634   63939.9778066751   70.4918043314   0.5700221447   70.6837529929   3.8482927599   70.5877786622   2.7508437261
104.0000000000   516799.2458943979   15225.1319078671   547312.7177938186   90014.9889182007   532055.9818441082   64554.2518799333   70.9206375338   0.5757807390   71.1143258950   3.9125480815   71.0174817144   2.7963865925
105.0000000000   519895.2744252516   15350.5376899704   550623.0917350230   90873.5612213862   535259.1830801372   65167.6420335593   71.3454180763   0.5812221208   71.5410866299   3.9770090449   71.4432523531   2.8420432876
106.0000000000   522962.6563883706   15478.9493101938   553905.1845410133   91731.5013462285   538433.9204646919   65780.9478913943   71.7662538100   0.5863290634   71.9641277574   4.0418118549   71.8651907837   2.8879079660
107.0000000000   526001.5138040871   15610.7358950979   557159.5260807635   92589.8089665019   541580.5199424253   66394.9086889944   72.1831601044   0.5910729622   72.3835089744   4.1070763901   72.2833345394   2.9340623477
108.0000000000   529011.7487839963   15746.5495162798   560385.9395447252   93449.2023640187   544698.8441643608   67010.1008958350   72.5961210086   0.5953852475   72.7992008530   4.1728903992   72.6976609308   2.9805618494
109.0000000000   531993.7383821915   15886.5995963733   563583.7008767672   94309.9391929920   547788.7196294793   67626.7279902012   73.0051865233   0.5991091072   73.2111067377   4.2392890055   73.1081466305   3.0274166375
110.0000000000   534947.5093209778   16030.0819699715   566752.8140289142   95171.6268325322   550850.1616749461   68244.4213174776   73.4103616809   0.6021008648   73.6192310468   4.3062220995   73.5147963639   3.0745791762
111.0000000000   537872.5810211496   16175.9104355396   569894.0292251728   96034.1135051128   553883.3051231613   68862.9473488155   73.8115839455   0.6044036620   74.0236729899   4.3736661265   73.9176284677   3.1220393313
112.0000000000   540768.8690634146   16323.5881282811   573007.9165198979   96897.3379329522   556888.3927916563   69482.2050163727   74.2088441956   0.6061795790   74.4245076921   4.4416087897   74.3166759439   3.1698061709
113.0000000000   543636.6047797372   16473.2527483926   576094.4637822660   97760.8402884775   559865.5342810017   70101.8899532018   74.6021741519   0.6074977859   74.8217384328   4.5099909816   74.7119562923   3.2178465015
114.0000000000   546475.6580375568   16625.1996783344   579153.7110157250   98624.1490132432   562814.6845266409   70721.7082405781   74.9915552388   0.6084009444   75.2153761914   4.5787465222   75.1034657151   3.2661193658
115.0000000000   549285.7568709550   16779.7179196351   582185.8244338188   99486.7846429356   565735.7906523868   71341.3598554596   75.3769493024   0.6089152465   75.6054489081   4.6478041319   75.4911991052   3.3145784820
116.0000000000   552066.8038616400   16936.9880974090   585191.3274482829   100348.7088893987   568629.0656549614   71960.8398421707   75.7583426157   0.6090895876   75.9920260454   4.7171498383   75.8751843306   3.3632196422
117.0000000000   554818.9473183558   17097.2334587897   588170.8697582990   101209.6806716936   571494.9085383273   72580.0070736099   76.1357547352   0.6089237255   76.3751945807   4.7867507260   76.2554746580   3.4120207074
118.0000000000   557542.2599261896   17260.6603931896   591124.4773704812   102069.3817348564   574333.3686483353   73198.6648954230   76.5091946075   0.6083754406   76.7549599959   4.8565748194   76.6320773017   3.4609564901
119.0000000000   560236.8704422229   17427.0683519640   594051.6456257004   102928.5185930062   577144.2580339616   73817.2833796220   76.8786805793   0.6074722392   77.1312473921   4.9267284158   77.0049639857   3.5101050842
120.0000000000   562903.4814544299   17595.8747069420   596952.3711891134   103788.2000886086   579927.9263217717   74436.5679096486   77.2443110821   0.6062539554   77.5040443669   4.9973576829   77.3741777245   3.5595735468
121.0000000000   565543.1515397863   17766.5619897302   599827.6334945218   104648.9869195664   582685.3925171541   75056.8490819675   77.6062325347   0.6046431440   77.8734747946   5.0685157679   77.7398536647   3.6093936763
122.0000000000   568156.7642119246   17938.6112553998   602678.3734477608   105511.2916218328   585417.5688298427   75678.3536867703   77.9645672337   0.6025401843   78.2396596030   5.1402321375   78.1021134183   3.6595792860
123.0000000000   570744.8038043778   18111.9627525210   605505.0463363166   106375.4427101342   588124.9250703473   76301.3040731472   78.3193817064   0.5999224233   78.6026568386   5.2125298886   78.4610192725   3.7101465439
124.0000000000   573307.7673619189   18287.0093459348   608307.6526350977   107241.6839304447   590807.7099985083   76925.9172290318   78.6707430276   0.5968090522   78.9624644552   5.2854358249   78.8166037414   3.7611177131
125.0000000000   575846.1901165872   18463.5708780094   611086.3346068905   108109.8010330084   593466.2623617388   77552.0229554457   79.0187255826   0.5932589082   79.3191024517   5.3589278265   79.1689140172   3.8124836775
126.0000000000   578361.1665944670   18641.4261040819   613841.3016387956   108979.0617734997   596101.2341166313   78179.0850299049   79.3634809256   0.5893699155   79.6726049500   5.4329181842   79.5180429378   3.8641918232
127.0000000000   580853.6238845474   18821.1369296021   616572.8062441438   109848.5105209406   598713.2150643456   78806.5049948036   79.7051345772   0.5851596303   80.0230145643   5.5072864320   79.8640745708   3.9161598306
128.0000000000   583323.4857284842   19003.9626151176   619281.1895166241   110717.3043582828   601302.3376225542   79433.8469402099   80.0436715260   0.5805752673   80.3703850592   5.5819197653   80.2070282926   3.9683054259
129.0000000000   585769.7536581670   19190.6451845307   621966.9334529248   111585.1550433254   603868.3435555459   80061.0007701675   80.3789521389   0.5756322824   80.7147839372   5.6567655094   80.5468680381   4.0205937716
130.0000000000   588191.4190729804   19380.3764034013   624630.6829581804   112452.3689607143   606411.0510155804   80688.0854724356   80.7108409388   0.5704247061   81.0562936860   5.7318466081   80.8835673124   4.0730486054
131.0000000000   590588.1941647873   19571.6685968564   627272.9216718437   113319.8997268076   608930.5579183155   81315.5885601245   81.0393037207   0.5650422217   81.3949685242   5.8072732712   81.2171361225   4.1257542073
132.0000000000   592960.7021190196   19763.3538898826   629893.9178413114   114188.8875159460   611427.3099801654   81944.1644935931   81.3644304209   0.5595793002   81.7308320060   5.8831856988   81.5476312135   4.1788157987
133.0000000000   595309.8321569003   19955.3015350544   632493.5807543382   115059.8322727362   613901.7064556193   82574.1456570552   81.6863443723   0.5541890099   82.0638667162   5.9596508787   81.8751055443   4.2322903997
134.0000000000   597636.4498375774   20147.8300722134   635072.2975465832   115932.6708287633   616354.3736920804   83205.5263252062   82.0051633429   0.5488849282   82.3941237441   6.0366600316   82.1996435435   4.2861718935
135.0000000000   599941.2190536620   20341.2336756303   637631.3693701740   116807.3984528130   618786.2942119180   83838.3388455449   82.3209768573   0.5435673119   82.7217739296   6.1141991582   82.5213753935   4.3404433396
136.0000000000   602224.6864425259   20535.1607060999   640171.7818360291   117684.4336905633   621198.2341392776   84472.8321956058   82.6338608372   0.5381863277   83.0469429041   6.1923054716   82.8404018707   4.3951275054
137.0000000000   604487.3496325181   20728.7892834816   642693.7957081104   118564.2853332624   623590.5726703142   85109.2605470939   82.9438866286   0.5327830050   83.3696599446   6.2710375089   83.1567732866   4.4502679228
138.0000000000   606729.6664433224   20921.6538069562   645197.2970739572   119447.1916951128   625963.4817586398   85747.7323369754   83.2511190196   0.5274175184   83.6899075421   6.3504272136   83.4705132809   4.5058903135
139.0000000000   608951.7875381960   21114.1685898071   647682.3634444741   120332.9596878450   628317.0754913350   86388.1626800667   83.5555771962   0.5220838545   84.0076977890   6.4304497997   83.7816374926   4.5619763359
140.0000000000   611153.9369908195   21306.9646584743   650149.0985877408   121221.2846870653   630651.5177892802   87030.4159594219   83.8572896183   0.5167760451   84.3230475798   6.5110640283   84.0901685990   4.6184960897
141.0000000000   613336.3863927881   21500.4724672651   652597.3785633002   122111.9010407964   632966.8824780441   87674.3596843252   84.1562924569   0.5115931504   84.6359438353   6.5922324170   84.3961181461   4.6754280976
