1.76178 2582.03
1.96178 1386.18
2.16178 697.417
2.26178 473.45
2.36178 306.236
2.46178 182.901
2.56178 93.2816
2.66178 29.3587
2.76178 -15.1654
2.86178 -45.2076
2.96178 -64.5754
3.06178 -76.1878
3.16178 -82.2547
3.26178 -84.4287
3.36178 -83.9269
3.46178 -81.6325
3.56178 -78.1775
3.66178 -74.0088
3.86178 -64.6761
3.96178 -59.8757
4.26178 -46.0911
5.26178 -15.7055
6.26178 -6.0277
7.26178 -3.19643
8.26178 -1.99127
9.26178 -1.34837
8.71062e+06 
