1.46211 889.053
1.66211 531.702
1.86211 282.823
1.96211 190.948
2.06211 116.942
2.16211 58.2188
2.26211 12.427
2.36211 -22.5534
2.46211 -48.6094
2.56211 -67.3973
2.66211 -80.349
2.76211 -88.6822
2.86211 -93.417
2.96211 -95.3935
3.06211 -95.2884
3.16211 -93.6407
3.26211 -90.8728
3.36211 -87.3082
3.46211 -83.1935
3.96211 -59.5248
5.96211 -7.6853
7.96211 -2.27056
9.96211 -1.06298
