,z,density
0,0.0,0.0
1,0.12526997840172785,0.0
2,0.2505399568034557,0.0
3,0.3758099352051836,0.0
4,0.5010799136069114,0.0
5,0.6263498920086392,0.0
6,0.7516198704103672,0.0
7,0.876889848812095,0.0
8,1.0021598272138228,0.0
9,1.1274298056155507,0.0
10,1.2526997840172784,0.0
11,1.3779697624190064,0.0
12,1.5032397408207343,0.0
13,1.628509719222462,3.258733316880749e-05
14,1.75377969762419,0.0007008149466533197
15,1.8790496760259177,0.004590319172226848
16,2.0043196544276456,0.014765807595948966
17,2.1295896328293735,0.028606056151913563
18,2.2548596112311015,0.04454346592289672
19,2.380129589632829,0.0668813503606022
20,2.505399568034557,0.143554738317914
21,2.630669546436285,0.3997924695787899
22,2.7559395248380127,1.0590834712116668
23,2.8812095032397407,2.1312019741633446
24,3.0064794816414686,3.1917012492124144
25,3.131749460043196,3.6124365134694885
26,3.257019438444924,3.425481557124098
27,3.382289416846652,2.79543575271329
28,3.50755939524838,2.108172168331011
29,3.632829373650108,1.5627163121992103
30,3.7580993520518353,1.1665691531357434
31,3.8833693304535633,0.876690024964633
32,4.008639308855291,0.7110659857708386
33,4.133909287257019,0.5808961255960383
34,4.259179265658747,0.4844272701808574
35,4.384449244060475,0.4202491288094702
36,4.509719222462203,0.3825602345868216
37,4.634989200863931,0.3807048669173522
38,4.760259179265658,0.39829854502713696
39,4.885529157667386,0.4320742508302011
40,5.010799136069114,0.5181485885512884
41,5.136069114470842,0.6168176800132472
42,5.26133909287257,0.7607588030065998
43,5.3866090712742976,0.9739880312126221
44,5.5118790496760255,1.2751097855738687
45,5.637149028077753,1.6135405690670463
46,5.762419006479481,1.8509546707835907
47,5.887688984881209,1.9797989885639977
48,6.012958963282937,1.9552823659613396
49,6.138228941684664,1.8098322105443
50,6.263498920086392,1.608863156590438
51,6.38876889848812,1.4267062072210521
52,6.514038876889848,1.2962948074854022
53,6.639308855291576,1.1833948386278164
54,6.764578833693304,1.1030065035703642
55,6.889848812095032,1.0217963461884425
56,7.01511879049676,0.9581795310693833
57,7.140388768898488,0.9070507217984817
58,7.265658747300216,0.877348517067742
59,7.390928725701943,0.8629210148993262
60,7.516198704103671,0.8364897404364433
61,7.641468682505399,0.8355773541168905
62,7.7667386609071265,0.877416768423352
63,7.892008639308854,0.9087126382962267
64,8.017278617710582,0.9493995430539359
65,8.14254859611231,1.0065571409513598
66,8.267818574514038,1.0691613752951143
67,8.393088552915765,1.144870564054144
68,8.518358531317494,1.2015658231795674
69,8.643628509719221,1.2202578938517983
70,8.76889848812095,1.2602745586642854
71,8.894168466522677,1.311700248625424
72,9.019438444924406,1.3201019528325106
73,9.144708423326133,1.3084553647021835
74,9.269978401727862,1.2900691223020249
75,9.395248380129589,1.2755741169087902
76,9.520518358531316,1.2733443835583511
77,9.645788336933045,1.2393093251531055
78,9.771058315334772,1.1976563128374602
79,9.8963282937365,1.138672174886992
80,10.021598272138228,1.1061703255733617
81,10.146868250539956,1.0616534381924285
82,10.272138228941683,1.0596679471567736
83,10.397408207343412,1.0201260541411177
84,10.52267818574514,1.0022335273777174
85,10.647948164146868,0.9766781635756899
86,10.773218142548595,0.983354762678715
87,10.898488120950322,1.0116558024549283
88,11.023758099352051,1.019659095225787
89,11.149028077753778,1.0407384490976241
90,11.274298056155507,1.0631920124739327
91,11.399568034557234,1.1046735258108622
92,11.524838012958963,1.1400651817489191
93,11.65010799136069,1.1749025617303397
94,11.775377969762419,1.2025242685746484
95,11.900647948164146,1.2344382057364205
96,12.025917926565874,1.2602460860690483
97,12.151187904967601,1.2545279397186713
98,12.276457883369329,1.220600998345314
99,12.401727861771057,1.2169471736757396
100,12.526997840172784,1.188768699929607
101,12.652267818574513,1.16539943672743
102,12.77753779697624,1.1200951472068899
103,12.902807775377969,1.0789608951287222
104,13.028077753779696,1.0552830360944931
105,13.153347732181425,1.0399410811334986
106,13.278617710583152,1.055808526982251
107,13.403887688984879,1.0417689782489028
108,13.529157667386608,1.031899126466076
109,13.654427645788335,1.0338727965298609
110,13.779697624190064,1.0645346867401582
111,13.90496760259179,1.095778246578298
112,14.03023758099352,1.1072289680625145
113,14.155507559395247,1.1177326596769859
114,14.280777537796975,1.128643882023244
115,14.406047516198702,1.1406229429999133
116,14.531317494600431,1.1728273147685524
117,14.656587473002158,1.1800699570675488
118,14.781857451403885,1.2017537145574715
119,14.907127429805614,1.1832850765108311
120,15.032397408207341,1.175722188118331
121,15.15766738660907,1.1639557054979377
122,15.282937365010797,1.1772724881320877
123,15.408207343412526,1.1763311140389692
124,15.533477321814253,1.1700207252369526
125,15.658747300215982,1.1467254116030805
126,15.784017278617709,1.1443178281328978
127,15.909287257019438,1.1235280290441185
128,16.034557235421165,1.1134135565520382
129,16.159827213822894,1.083220426077337
130,16.28509719222462,1.0669233008418864
131,16.410367170626348,1.053465754796346
132,16.535637149028076,1.0816639337419536
133,16.660907127429805,1.0713657360757103
134,16.78617710583153,1.0703748923774774
135,16.91144708423326,1.0653513328675963
136,17.036717062634988,1.0884183092399564
137,17.161987041036717,1.0909663929956102
138,17.287257019438442,1.1117232270627806
139,17.41252699784017,1.1434865187088379
140,17.5377969762419,1.1588467519100607
141,17.663066954643625,1.1660047231049189
142,17.788336933045354,1.1582963821897976
143,17.913606911447083,1.1385875083534636
144,18.03887688984881,1.1347593986026385
145,18.164146868250537,1.1265592427184112
146,18.289416846652266,1.10740686559769
147,18.414686825053995,1.1029815782514127
148,18.539956803455723,1.1044980326765632
149,18.66522678185745,1.1242851414552333
150,18.790496760259177,1.130008034885551
151,18.915766738660906,1.120369089307066
152,19.04103671706263,1.1044444313144985
153,19.16630669546436,1.108712630666156
154,19.29157667386609,1.1115636907076791
