2.02508 3310.72
2.22508 1458.49
2.42508 555.276
2.62508 118.999
2.72508 -0.38633
2.82508 -78.1784
2.92508 -126.521
3.02508 -154.279
3.12508 -167.876
3.22508 -171.945
3.42508 -163.727
3.62508 -145.77
3.82508 -125.589
4.82508 -52.4253
5.82508 -21.7538
6.82508 -10.2394
7.82508 -5.78528
10.0251 -2.36336
15.0251 -0.666024
20.0251 -0.392895
25.0251 -0.482569
30.0251 -0.520551
35.0251 -0.4064
40.0251 -0.495193
