,z,free_energy_gauss,free_energy_gauss_surf,free_energy_probability,free_energy_probability_surf
0,0.0,-1.4834901736978403,46.53646542949237,0.00822322632743765,inf
1,0.12526997840172785,-0.8871756696969744,45.81246416902264,0.02735135028275097,inf
2,0.2505399568034557,-0.4261028823214533,48.31186648386751,0.07008695691611554,inf
3,0.3758099352051836,-0.06619160678237498,46.33858896411132,0.14791143182959135,inf
4,0.5010799136069114,0.22250691413294688,44.33466169273985,0.26905381737212264,inf
5,0.6263498920086392,0.4755688730067751,44.59715480514206,0.43843055737940617,inf
6,0.7516198704103672,0.7293639498358069,45.600633775008724,0.6586460803345353,inf
7,0.876889848812095,1.0095680223170362,45.59287778403817,0.9284413907442646,inf
8,1.0021598272138228,1.3245533830718497,41.7746141432992,1.2429096602442415,inf
9,1.1274298056155507,1.6697060492127025,36.85054503379426,1.5963425255565318,inf
10,1.2526997840172784,2.036734807457699,30.577560011981284,1.983683552790674,inf
11,1.3779697624190064,2.4176311486117097,29.845246897583895,2.398005626211147,inf
12,1.5032397408207343,2.80680708328597,27.966934882299856,2.8321186486846694,inf
13,1.628509719222462,3.198028710687913,25.95503602922848,3.2768988962301413,inf
14,1.75377969762419,3.5867635399183717,21.241580884983517,3.7260643756811693,inf
15,1.8790496760259177,3.967651528267332,18.757606621781548,4.173648284185472,inf
16,2.0043196544276456,4.335529300930016,15.577904899615932,4.614582802523996,inf
17,2.1295896328293735,4.688557096587116,12.822112960746862,5.0484236256617665,21.81042458350522
18,2.2548596112311015,5.020668443678532,13.139101024496288,5.466571600136606,20.42413022238533
19,2.380129589632829,5.3264422490982275,14.356060676547852,5.865817812533319,13.226507760046074
20,2.505399568034557,5.596629228785697,8.922698312525931,6.248297504667291,9.135126736625706
21,2.630669546436285,5.826860229786544,6.843420718930959,6.611587815025098,7.924368892768485
22,2.7559395248380127,6.0189236254286165,5.995573963565009,6.955037747405492,6.960425410738104
23,2.8812095032397407,6.182530107228304,6.182530107228304,7.279566604062794,7.279566604062794
24,3.0064794816414686,6.325669297353944,6.325669297353944,7.580290979648016,7.580290979648016
25,3.131749460043196,6.463558437762594,6.463558437762594,7.861784463639576,7.861784463639576
26,3.257019438444924,6.614962788867147,6.614962788867147,8.126900326719976,8.126900326719976
27,3.382289416846652,6.7865754859931275,6.7865754859931275,8.378412672659957,8.378412672659957
28,3.50755939524838,6.975685553388685,6.975685553388685,8.601208508366815,8.601208508366815
29,3.632829373650108,7.162584503705403,7.162584503705403,8.80620980856868,8.80620980856868
30,3.7580993520518353,7.32996424138865,7.32996424138865,8.962587529489872,8.962587529489872
31,3.8833693304535633,7.465151850603603,7.465151850603603,9.096775587384265,9.096775587384265
32,4.008639308855291,7.56249350706645,7.56249350706645,9.264976776064415,9.264976776064415
33,4.133909287257019,7.632547985942317,7.632547985942317,9.479240266933932,9.479240266933932
34,4.259179265658747,7.6687068370422615,7.6687068370422615,9.607241107609074,9.607241107609074
35,4.384449244060475,7.678934065833031,7.678934065833031,9.700372870304117,9.700372870304117
36,4.509719222462203,7.670797146848567,7.670797146848567,9.770359297918446,9.770359297918446
37,4.634989200863931,7.647141032225322,7.647141032225322,9.816042575008902,9.816042575008902
38,4.760259179265658,7.613962725000964,7.613962725000964,9.811634443358257,9.811634443358257
39,4.885529157667386,7.576171736211494,7.576171736211494,9.76960990934312,9.76960990934312
40,5.010799136069114,7.532115685317022,7.532115685317022,9.669829566602719,9.669829566602719
41,5.136069114470842,7.467378028281582,7.467378028281582,9.56352194348679,9.56352194348679
42,5.26133909287257,7.355207418897351,7.355207418897351,9.43261958273536,9.43261958273536
43,5.3866090712742976,7.177808296827102,7.177808296827102,9.262011240219467,9.262011240219467
44,5.5118790496760255,6.959321371555522,6.959321371555522,9.12491172368231,9.12491172368231
45,5.637149028077753,6.769986329838643,6.769986329838643,8.961743073712451,8.961743073712451
46,5.762419006479481,6.669484570039095,6.669484570039095,8.835156169474843,8.835156169474843
47,5.887688984881209,6.667066128479378,6.667066128479378,8.798869869332444,8.798869869332444
48,6.012958963282937,6.728772839793984,6.728772839793984,8.811968205000955,8.811968205000955
49,6.138228941684664,6.817670858042301,6.817670858042301,8.845030855491949,8.845030855491949
50,6.263498920086392,6.910712688566516,6.910712688566516,8.942968939720526,8.942968939720526
51,6.38876889848812,6.999063393382202,6.999063393382202,9.0493295406669,9.0493295406669
52,6.514038876889848,7.080468717770323,7.080468717770323,9.162805655295934,9.162805655295934
53,6.639308855291576,7.155371192950333,7.155371192950333,9.30911844937043,9.30911844937043
54,6.764578833693304,7.22264606974817,7.22264606974817,9.465729775336884,9.465729775336884
55,6.889848812095032,7.281298513717408,7.281298513717408,9.595402107455461,9.595402107455461
56,7.01511879049676,7.33071661952318,7.33071661952318,9.694741742703052,9.694741742703052
57,7.140388768898488,7.3694688884198785,7.3694688884198785,9.756227707374341,9.756227707374341
58,7.265658747300216,7.392311054294298,7.392311054294298,9.743608258198632,9.743608258198632
59,7.390928725701943,7.39617202604807,7.39617202604807,9.679285635561584,9.679285635561584
60,7.516198704103671,7.3826097017470405,7.3826097017470405,9.556996135343795,9.556996135343795
61,7.641468682505399,7.347807052524789,7.347807052524789,9.423756870706793,9.423756870706793
62,7.7667386609071265,7.287209035303864,7.287209035303864,9.252533769097658,9.252533769097658
63,7.892008639308854,7.200867166890955,7.200867166890955,9.0746299798252,9.0746299798252
64,8.017278617710582,7.094079062922911,7.094079062922911,8.910370105833662,8.910370105833662
65,8.14254859611231,6.984206050961688,6.984206050961688,8.82912950138357,8.82912950138357
