,z,density
0,0.0,0.0
1,0.1252302025782689,0.0
2,0.2504604051565378,0.0
3,0.37569060773480667,0.0
4,0.5009208103130756,0.0
5,0.6261510128913444,0.0
6,0.7513812154696133,0.0
7,0.8766114180478822,0.0
8,1.0018416206261511,0.0
9,1.1270718232044201,0.0
10,1.252302025782689,0.0
11,1.3775322283609577,0.0
12,1.5027624309392267,1.2892165438423518e-05
13,1.6279926335174957,0.0002495554881294838
14,1.7532228360957645,0.0020866890631048352
15,1.8784530386740332,0.008470152693044252
16,2.0036832412523022,0.019796097992280052
17,2.1289134438305712,0.04015783243468713
18,2.2541436464088402,0.08086074365082017
19,2.379373848987109,0.1820854915764063
20,2.504604051565378,0.4342801331387537
21,2.629834254143647,0.9656397169160854
22,2.7550644567219154,1.8341392239307377
23,2.8802946593001844,2.717428294802714
24,3.0055248618784534,3.191671284645108
25,3.1307550644567224,3.170397411044011
26,3.2559852670349914,2.765191464483401
27,3.38121546961326,2.266909889865047
28,3.506445672191529,1.8265758653367499
29,3.631675874769798,1.4404606486855074
30,3.7569060773480665,1.0966020326286712
31,3.8821362799263355,0.8136402490275397
32,4.0073664825046045,0.6334194169686773
33,4.1325966850828735,0.5027600782893322
34,4.2578268876611425,0.4391614320185582
35,4.3830570902394115,0.3933114260699079
36,4.5082872928176805,0.37468652612865583
37,4.633517495395949,0.389931195850379
38,4.758747697974218,0.4357796849232149
39,4.883977900552487,0.4675439131761331
40,5.009208103130756,0.5387826900090624
41,5.134438305709025,0.6686870252204207
42,5.259668508287294,0.9374272764044989
43,5.384898710865563,1.2051196735398026
44,5.510128913443831,1.5289227254467606
45,5.6353591160221,1.7876682530207113
46,5.760589318600369,1.866280042092938
47,5.885819521178638,1.955588804328164
48,6.011049723756907,1.8675694429932845
49,6.136279926335176,1.6557623018730379
50,6.261510128913445,1.4832044523607915
51,6.386740331491714,1.3519830483392203
52,6.511970534069983,1.2188499671312194
53,6.637200736648251,1.0626918234106297
54,6.76243093922652,0.9648120532329216
55,6.887661141804789,0.9337954567457966
56,7.012891344383058,0.9218475671483544
57,7.138121546961327,0.8568654575980719
58,7.263351749539596,0.8539784210408863
59,7.388581952117865,0.8150727451076326
60,7.513812154696133,0.7582324182555846
61,7.639042357274402,0.7910860189575214
62,7.764272559852671,0.8099833130333807
63,7.88950276243094,0.9174317828755889
64,8.014732965009209,1.0279464267907676
65,8.139963167587478,1.1408964080657482
66,8.265193370165747,1.2276047971448958
67,8.390423572744016,1.2658549093889992
68,8.515653775322285,1.318115740834696
69,8.640883977900554,1.3031752237158343
70,8.766114180478823,1.329636682328733
71,8.891344383057092,1.2946214530151265
72,9.016574585635361,1.281665047648434
73,9.141804788213628,1.3111352013016937
74,9.267034990791897,1.2814152365460831
75,9.392265193370166,1.2854494116255988
76,9.517495395948435,1.2221959649607248
77,9.642725598526704,1.1099956609134434
78,9.767955801104973,1.0287506561860233
79,9.893186003683242,0.9940161797199559
80,10.018416206261511,0.9580880116995307
81,10.14364640883978,0.9832257981043835
82,10.26887661141805,0.9841130027261515
83,10.394106813996318,0.9623373503694933
84,10.519337016574587,1.002129482901197
85,10.644567219152856,0.9956641498183456
86,10.769797421731125,0.9953598346017194
87,10.895027624309394,1.0054130942339274
88,11.020257826887661,1.0652891754222136
89,11.14548802946593,1.1217556985417194
90,11.2707182320442,1.1867154256776258
91,11.395948434622468,1.2388708757298619
92,11.521178637200737,1.2585729435003083
93,11.646408839779006,1.2889288141334567
94,11.771639042357275,1.262588493639686
95,11.896869244935544,1.2610092949122387
96,12.022099447513813,1.2666251375250321
97,12.147329650092082,1.2007219826976903
98,12.272559852670351,1.1942698425243856
99,12.39779005524862,1.1320986880321287
100,12.52302025782689,1.1013136562866779
101,12.648250460405158,1.0960376057326144
102,12.773480662983427,0.9804654751259115
103,12.898710865561696,0.9695376991306756
104,13.023941068139965,1.0099569503671224
