,z,free_energy_gauss,free_energy_gauss_surf,free_energy_probability,free_energy_probability_surf
0,0.0,-0.5542125639848535,39.81876112676102,0.05387021653170549,inf
1,0.12531328320802004,-0.14230541470262192,38.84125649201357,0.12612257720753306,inf
2,0.2506265664160401,0.17956734016928508,37.81279613684096,0.2458341347749877,inf
3,0.37593984962406013,0.4547387978449499,37.16538311289085,0.4196510417208549,inf
4,0.5012531328320802,0.7259057131769638,36.830973895487624,0.650011542075374,inf
5,0.6265664160401002,1.0230585846715103,35.376765870550514,0.9350209504792577,inf
6,0.7518796992481203,1.355354377549868,34.177416398192975,1.2687747111895438,inf
7,0.8771929824561403,1.7186469410698368,36.853684496296964,1.6450116411440805,inf
8,1.0025062656641603,2.1057749392798844,35.272655005858084,2.0580093564863304,inf
9,1.1278195488721803,2.512074055430138,35.97193279096576,2.5026739110103193,inf
10,1.2531328320802004,2.9345352700848357,40.143597550797175,2.9743124140215325,inf
11,1.3784461152882206,3.369080540992872,43.35192460009244,3.4665316610009684,inf
12,1.5037593984962405,3.8094797637877296,47.950887269774256,3.9700236866598413,inf
13,1.6290726817042605,4.25019515515392,47.26843835122173,4.477586630013486,inf
14,1.7543859649122806,4.689657698313162,38.74636955516808,4.993035774880799,inf
15,1.8796992481203008,5.123770711987292,29.901458737417936,5.51765368906996,inf
16,2.0050125313283207,5.547765794841845,28.273102473484304,6.0434377095778515,inf
17,2.1303258145363406,5.955022417051724,25.601288254374957,6.56873853551053,inf
18,2.2556390977443606,6.341576074008777,21.884385211364144,7.098852283642775,inf
19,2.380952380952381,6.696372941488571,17.02118567017178,7.6244119825748315,inf
20,2.506265664160401,7.011178503541997,14.44325031961472,8.14783733719267,inf
21,2.631578947368421,7.277853651894036,16.612412209908076,8.665047258710777,19.738286185155204
22,2.756892230576441,7.503340842405693,13.10183719468663,9.142718688019553,12.850563559923302
23,2.882205513784461,7.711183820365468,8.827749677488534,9.616342717791913,11.271491951322817
24,3.007518796992481,7.924074439358458,7.899209620031511,10.06899259882374,10.075819790271808
25,3.132832080200501,8.163810637865055,8.163810637865055,10.507269384751732,10.507269384751732
26,3.258145363408521,8.435767559707012,8.435767559707012,10.943208763767295,10.943208763767295
27,3.3834586466165413,8.730313147617258,8.730313147617258,11.38421995118553,11.38421995118553
28,3.508771929824561,9.027484738322864,9.027484738322864,11.801149612579174,11.801149612579174
29,3.634085213032581,9.305698158108376,9.305698158108376,12.184213312969918,12.184213312969918
30,3.7593984962406015,9.550366921040895,9.550366921040895,12.495249854922006,12.495249854922006
31,3.8847117794486214,9.753090062838332,9.753090062838332,12.76466514121338,12.76466514121338
32,4.010025062656641,9.916780723723319,9.916780723723319,12.885427174711781,12.885427174711781
33,4.135338345864661,10.049667991674216,10.049667991674216,12.993343996578977,12.993343996578977
34,4.260651629072681,10.149384014056356,10.149384014056356,13.087360515142082,13.087360515142082
35,4.385964912280701,10.224952873917179,10.224952873917179,13.311662893206645,13.311662893206645
36,4.511278195488721,10.28122841075248,10.28122841075248,13.587328113809468,13.587328113809468
37,4.636591478696742,10.316280156951873,10.316280156951873,13.984655904771435,13.984655904771435
38,4.761904761904762,10.325874628784286,10.325874628784286,14.38524391891792,14.38524391891792
39,4.887218045112782,10.309944400133535,10.309944400133535,14.668858011217456,14.668858011217456
40,5.012531328320802,10.269015006993396,10.269015006993396,14.641983008746857,14.641983008746857
